fips,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
28115,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
28117,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
28119,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
28121,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
28123,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
28125,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
28127,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
28129,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
28131,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
28133,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
28135,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
28137,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
28139,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
28141,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
28143,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
28145,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
28147,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
28149,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
28151,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
28153,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
28155,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
28157,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
28159,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
28161,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
28163,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
29001,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
29003,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
29005,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
29007,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
29009,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
29011,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
29013,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
29015,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
29017,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
29019,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
29021,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
29023,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
29025,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
29027,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
29029,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
29031,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
29033,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
29035,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
29037,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
29039,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
29041,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
29043,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
29045,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
29047,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
29049,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
29051,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
29053,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
29055,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
29057,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
29059,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
29061,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
29063,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
29065,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
29067,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
29069,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
29071,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
29073,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
29075,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
29077,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
29079,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
29081,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
29083,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
29085,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
29087,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
29089,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
29091,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
29093,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
29095,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
29097,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
29099,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
29101,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
29103,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
29105,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
29107,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
29109,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
29111,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
29113,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
29115,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
29117,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
29119,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
29121,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
29123,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
29125,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
29127,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
29129,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
29131,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
29133,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
29135,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
29137,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
29139,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
29141,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
29143,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
29145,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
29147,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
29149,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
29151,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
29153,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
29155,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
29157,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
29159,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
29161,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
29163,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
29165,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
29167,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
29169,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
29171,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
29173,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
29175,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
29177,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
29179,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
29181,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
29183,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
29185,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
29186,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
29187,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
29189,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
29195,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
29197,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
29199,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
29201,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
29203,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
29205,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
29207,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
29209,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
29211,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
29213,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
29215,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
29217,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
29219,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
29221,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
29223,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
29225,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
29227,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
29229,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
29510,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
30001,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
30003,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
30005,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
30007,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
30009,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
30011,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
30013,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
30015,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
30017,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
30019,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
30021,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
30023,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
30025,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
30027,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
30029,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
30031,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
30033,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
30035,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
30037,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
30039,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
30041,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
30043,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
30045,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
30047,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
30049,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
30051,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
30053,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
30055,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
30057,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
30059,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
30061,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
30063,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
30065,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
30067,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
30069,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
30071,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
30073,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
30075,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
30077,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
30079,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
30081,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
30083,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
30085,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
30087,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
30089,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
