fips,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
30011,0.00152217,0.00160124,0.00187059,0.00225113,0.00225113,0.00213746,0.00229066,0.00282935,0.00288619,0.00294055,0.00342241,0.00333345,0.00329144,0.0031753,0.00310117,0.00310611,0.00322966,0.00361762,0.00381036
30013,0.00152217,0.00160124,0.00187059,0.00225113,0.00225113,0.00213746,0.00229066,0.00282935,0.00288619,0.00294055,0.00342241,0.00333345,0.00329144,0.0031753,0.00310117,0.00310611,0.00322966,0.00361762,0.00381036
30015,0.00152217,0.00160124,0.00187059,0.00225113,0.00225113,0.00213746,0.00229066,0.00282935,0.00288619,0.00294055,0.00342241,0.00333345,0.00329144,0.0031753,0.00310117,0.00310611,0.00322966,0.00361762,0.00381036
30017,0.00152217,0.00160124,0.00187059,0.00225113,0.00225113,0.00213746,0.00229066,0.00282935,0.00288619,0.00294055,0.00342241,0.00333345,0.00329144,0.0031753,0.00310117,0.00310611,0.00322966,0.00361762,0.00381036
30019,0.00152217,0.00160124,0.00187059,0.00225113,0.00225113,0.00213746,0.00229066,0.00282935,0.00288619,0.00294055,0.00342241,0.00333345,0.00329144,0.0031753,0.00310117,0.00310611,0.00322966,0.00361762,0.00381036
30021,0.00152217,0.00160124,0.00187059,0.00225113,0.00225113,0.00213746,0.00229066,0.00282935,0.00288619,0.00294055,0.00342241,0.00333345,0.00329144,0.0031753,0.00310117,0.00310611,0.00322966,0.00361762,0.00381036
30023,0.00152217,0.00160124,0.00187059,0.00225113,0.00225113,0.00213746,0.00229066,0.00282935,0.00288619,0.00294055,0.00342241,0.00333345,0.00329144,0.0031753,0.00310117,0.00310611,0.00322966,0.00361762,0.00381036
30025,0.00152217,0.00160124,0.00187059,0.00225113,0.00225113,0.00213746,0.00229066,0.00282935,0.00288619,0.00294055,0.00342241,0.00333345,0.00329144,0.0031753,0.00310117,0.00310611,0.00322966,0.00361762,0.00381036
30027,0.00152217,0.00160124,0.00187059,0.00225113,0.00225113,0.00213746,0.00229066,0.00282935,0.00288619,0.00294055,0.00342241,0.00333345,0.00329144,0.0031753,0.00310117,0.00310611,0.00322966,0.00361762,0.00381036
30029,0.00152217,0.00160124,0.00187059,0.00225113,0.00225113,0.00213746,0.00229066,0.00282935,0.00288619,0.00294055,0.00342241,0.00333345,0.00329144,0.0031753,0.00310117,0.00310611,0.00322966,0.00361762,0.00381036
30031,0.00152217,0.00160124,0.00187059,0.00225113,0.00225113,0.00213746,0.00229066,0.00282935,0.00288619,0.00294055,0.00342241,0.00333345,0.00329144,0.0031753,0.00310117,0.00310611,0.00322966,0.00361762,0.00381036
30033,0.00152217,0.00160124,0.00187059,0.00225113,0.00225113,0.00213746,0.00229066,0.00282935,0.00288619,0.00294055,0.00342241,0.00333345,0.00329144,0.0031753,0.00310117,0.00310611,0.00322966,0.00361762,0.00381036
30035,0.00152217,0.00160124,0.00187059,0.00225113,0.00225113,0.00213746,0.00229066,0.00282935,0.00288619,0.00294055,0.00342241,0.00333345,0.00329144,0.0031753,0.00310117,0.00310611,0.00322966,0.00361762,0.00381036
30037,0.00152217,0.00160124,0.00187059,0.00225113,0.00225113,0.00213746,0.00229066,0.00282935,0.00288619,0.00294055,0.00342241,0.00333345,0.00329144,0.0031753,0.00310117,0.00310611,0.00322966,0.00361762,0.00381036
30039,0.00152217,0.00160124,0.00187059,0.00225113,0.00225113,0.00213746,0.00229066,0.00282935,0.00288619,0.00294055,0.00342241,0.00333345,0.00329144,0.0031753,0.00310117,0.00310611,0.00322966,0.00361762,0.00381036
30041,0.00152217,0.00160124,0.00187059,0.00225113,0.00225113,0.00213746,0.00229066,0.00282935,0.00288619,0.00294055,0.00342241,0.00333345,0.00329144,0.0031753,0.00310117,0.00310611,0.00322966,0.00361762,0.00381036
30043,0.00152217,0.00160124,0.00187059,0.00225113,0.00225113,0.00213746,0.00229066,0.00282935,0.00288619,0.00294055,0.00342241,0.00333345,0.00329144,0.0031753,0.00310117,0.00310611,0.00322966,0.00361762,0.00381036
30045,0.00152217,0.00160124,0.00187059,0.00225113,0.00225113,0.00213746,0.00229066,0.00282935,0.00288619,0.00294055,0.00342241,0.00333345,0.00329144,0.0031753,0.00310117,0.00310611,0.00322966,0.00361762,0.00381036
30047,0.00152217,0.00160124,0.00187059,0.00225113,0.00225113,0.00213746,0.00229066,0.00282935,0.00288619,0.00294055,0.00342241,0.00333345,0.00329144,0.0031753,0.00310117,0.00310611,0.00322966,0.00361762,0.00381036
30049,0.00152217,0.00160124,0.00187059,0.00225113,0.00225113,0.00213746,0.00229066,0.00282935,0.00288619,0.00294055,0.00342241,0.00333345,0.00329144,0.0031753,0.00310117,0.00310611,0.00322966,0.00361762,0.00381036
30051,0.00152217,0.00160124,0.00187059,0.00225113,0.00225113,0.00213746,0.00229066,0.00282935,0.00288619,0.00294055,0.00342241,0.00333345,0.00329144,0.0031753,0.00310117,0.00310611,0.00322966,0.00361762,0.00381036
30053,0.00152217,0.00160124,0.00187059,0.00225113,0.00225113,0.00213746,0.00229066,0.00282935,0.00288619,0.00294055,0.00342241,0.00333345,0.00329144,0.0031753,0.00310117,0.00310611,0.00322966,0.00361762,0.00381036
30055,0.00152217,0.00160124,0.00187059,0.00225113,0.00225113,0.00213746,0.00229066,0.00282935,0.00288619,0.00294055,0.00342241,0.00333345,0.00329144,0.0031753,0.00310117,0.00310611,0.00322966,0.00361762,0.00381036
30057,0.00152217,0.00160124,0.00187059,0.00225113,0.00225113,0.00213746,0.00229066,0.00282935,0.00288619,0.00294055,0.00342241,0.00333345,0.00329144,0.0031753,0.00310117,0.00310611,0.00322966,0.00361762,0.00381036
30059,0.00152217,0.00160124,0.00187059,0.00225113,0.00225113,0.00213746,0.00229066,0.00282935,0.00288619,0.00294055,0.00342241,0.00333345,0.00329144,0.0031753,0.00310117,0.00310611,0.00322966,0.00361762,0.00381036
30061,0.00152217,0.00160124,0.00187059,0.00225113,0.00225113,0.00213746,0.00229066,0.00282935,0.00288619,0.00294055,0.00342241,0.00333345,0.00329144,0.0031753,0.00310117,0.00310611,0.00322966,0.00361762,0.00381036
30063,0.00152217,0.00160124,0.00187059,0.00225113,0.00225113,0.00213746,0.00229066,0.00282935,0.00288619,0.00294055,0.00342241,0.00333345,0.00329144,0.0031753,0.00310117,0.00310611,0.00322966,0.00361762,0.00381036
30065,0.00152217,0.00160124,0.00187059,0.00225113,0.00225113,0.00213746,0.00229066,0.00282935,0.00288619,0.00294055,0.00342241,0.00333345,0.00329144,0.0031753,0.00310117,0.00310611,0.00322966,0.00361762,0.00381036
30067,0.00152217,0.00160124,0.00187059,0.00225113,0.00225113,0.00213746,0.00229066,0.00282935,0.00288619,0.00294055,0.00342241,0.00333345,0.00329144,0.0031753,0.00310117,0.00310611,0.00322966,0.00361762,0.00381036
30069,0.00152217,0.00160124,0.00187059,0.00225113,0.00225113,0.00213746,0.00229066,0.00282935,0.00288619,0.00294055,0.00342241,0.00333345,0.00329144,0.0031753,0.00310117,0.00310611,0.00322966,0.00361762,0.00381036
30071,0.00152217,0.00160124,0.00187059,0.00225113,0.00225113,0.00213746,0.00229066,0.00282935,0.00288619,0.00294055,0.00342241,0.00333345,0.00329144,0.0031753,0.00310117,0.00310611,0.00322966,0.00361762,0.00381036
30073,0.00152217,0.00160124,0.00187059,0.00225113,0.00225113,0.00213746,0.00229066,0.00282935,0.00288619,0.00294055,0.00342241,0.00333345,0.00329144,0.0031753,0.00310117,0.00310611,0.00322966,0.00361762,0.00381036
30075,0.00152217,0.00160124,0.00187059,0.00225113,0.00225113,0.00213746,0.00229066,0.00282935,0.00288619,0.00294055,0.00342241,0.00333345,0.00329144,0.0031753,0.00310117,0.00310611,0.00322966,0.00361762,0.00381036
30077,0.00152217,0.00160124,0.00187059,0.00225113,0.00225113,0.00213746,0.00229066,0.00282935,0.00288619,0.00294055,0.00342241,0.00333345,0.00329144,0.0031753,0.00310117,0.00310611,0.00322966,0.00361762,0.00381036
30079,0.00152217,0.00160124,0.00187059,0.00225113,0.00225113,0.00213746,0.00229066,0.00282935,0.00288619,0.00294055,0.00342241,0.00333345,0.00329144,0.0031753,0.00310117,0.00310611,0.00322966,0.00361762,0.00381036
30081,0.00152217,0.00160124,0.00187059,0.00225113,0.00225113,0.00213746,0.00229066,0.00282935,0.00288619,0.00294055,0.00342241,0.00333345,0.00329144,0.0031753,0.00310117,0.00310611,0.00322966,0.00361762,0.00381036
30083,0.00152217,0.00160124,0.00187059,0.00225113,0.00225113,0.00213746,0.00229066,0.00282935,0.00288619,0.00294055,0.00342241,0.00333345,0.00329144,0.0031753,0.00310117,0.00310611,0.00322966,0.00361762,0.00381036
30085,0.00152217,0.00160124,0.00187059,0.00225113,0.00225113,0.00213746,0.00229066,0.00282935,0.00288619,0.00294055,0.00342241,0.00333345,0.00329144,0.0031753,0.00310117,0.00310611,0.00322966,0.00361762,0.00381036
30087,0.00152217,0.00160124,0.00187059,0.00225113,0.00225113,0.00213746,0.00229066,0.00282935,0.00288619,0.00294055,0.00342241,0.00333345,0.00329144,0.0031753,0.00310117,0.00310611,0.00322966,0.00361762,0.00381036
30089,0.00152217,0.00160124,0.00187059,0.00225113,0.00225113,0.00213746,0.00229066,0.00282935,0.00288619,0.00294055,0.00342241,0.00333345,0.00329144,0.0031753,0.00310117,0.00310611,0.00322966,0.00361762,0.00381036
30091,0.00152217,0.00160124,0.00187059,0.00225113,0.00225113,0.00213746,0.00229066,0.00282935,0.00288619,0.00294055,0.00342241,0.00333345,0.00329144,0.0031753,0.00310117,0.00310611,0.00322966,0.00361762,0.00381036
30093,0.00152217,0.00160124,0.00187059,0.00225113,0.00225113,0.00213746,0.00229066,0.00282935,0.00288619,0.00294055,0.00342241,0.00333345,0.00329144,0.0031753,0.00310117,0.00310611,0.00322966,0.00361762,0.00381036
30095,0.00152217,0.00160124,0.00187059,0.00225113,0.00225113,0.00213746,0.00229066,0.00282935,0.00288619,0.00294055,0.00342241,0.00333345,0.00329144,0.0031753,0.00310117,0.00310611,0.00322966,0.00361762,0.00381036
30097,0.00152217,0.00160124,0.00187059,0.00225113,0.00225113,0.00213746,0.00229066,0.00282935,0.00288619,0.00294055,0.00342241,0.00333345,0.00329144,0.0031753,0.00310117,0.00310611,0.00322966,0.00361762,0.00381036
30099,0.00152217,0.00160124,0.00187059,0.00225113,0.00225113,0.00213746,0.00229066,0.00282935,0.00288619,0.00294055,0.00342241,0.00333345,0.00329144,0.0031753,0.00310117,0.00310611,0.00322966,0.00361762,0.00381036
30101,0.00152217,0.00160124,0.00187059,0.00225113,0.00225113,0.00213746,0.00229066,0.00282935,0.00288619,0.00294055,0.00342241,0.00333345,0.00329144,0.0031753,0.00310117,0.00310611,0.00322966,0.00361762,0.00381036
30103,0.00152217,0.00160124,0.00187059,0.00225113,0.00225113,0.00213746,0.00229066,0.00282935,0.00288619,0.00294055,0.00342241,0.00333345,0.00329144,0.0031753,0.00310117,0.00310611,0.00322966,0.00361762,0.00381036
30105,0.00152217,0.00160124,0.00187059,0.00225113,0.00225113,0.00213746,0.00229066,0.00282935,0.00288619,0.00294055,0.00342241,0.00333345,0.00329144,0.0031753,0.00310117,0.00310611,0.00322966,0.00361762,0.00381036
30107,0.00152217,0.00160124,0.00187059,0.00225113,0.00225113,0.00213746,0.00229066,0.00282935,0.00288619,0.00294055,0.00342241,0.00333345,0.00329144,0.0031753,0.00310117,0.00310611,0.00322966,0.00361762,0.00381036
30109,0.00152217,0.00160124,0.00187059,0.00225113,0.00225113,0.00213746,0.00229066,0.00282935,0.00288619,0.00294055,0.00342241,0.00333345,0.00329144,0.0031753,0.00310117,0.00310611,0.00322966,0.00361762,0.00381036
30111,0.00152217,0.00160124,0.00187059,0.00225113,0.00225113,0.00213746,0.00229066,0.00282935,0.00288619,0.00294055,0.00342241,0.00333345,0.00329144,0.0031753,0.00310117,0.00310611,0.00322966,0.00361762,0.00381036
31001,0.00183682,0.00193319,0.00225772,0.00271569,0.00271569,0.00257978,0.00276511,0.00341417,0.00348171,0.00354761,0.00453191,0.0044133,0.00435894,0.00420408,0.00410689,0.00411348,0.00427657,0.00478972,0.00504506
31003,0.00183682,0.00193319,0.00225772,0.00271569,0.00271569,0.00257978,0.00276511,0.00341417,0.00348171,0.00354761,0.00453191,0.0044133,0.00435894,0.00420408,0.00410689,0.00411348,0.00427657,0.00478972,0.00504506
31005,0.00183682,0.00193319,0.00225772,0.00271569,0.00271569,0.00257978,0.00276511,0.00341417,0.00348171,0.00354761,0.00453191,0.0044133,0.00435894,0.00420408,0.00410689,0.00411348,0.00427657,0.00478972,0.00504506
31007,0.00183682,0.00193319,0.00225772,0.00271569,0.00271569,0.00257978,0.00276511,0.00341417,0.00348171,0.00354761,0.00453191,0.0044133,0.00435894,0.00420408,0.00410689,0.00411348,0.00427657,0.00478972,0.00504506
31009,0.00183682,0.00193319,0.00225772,0.00271569,0.00271569,0.00257978,0.00276511,0.00341417,0.00348171,0.00354761,0.00453191,0.0044133,0.00435894,0.00420408,0.00410689,0.00411348,0.00427657,0.00478972,0.00504506
31011,0.00183682,0.00193319,0.00225772,0.00271569,0.00271569,0.00257978,0.00276511,0.00341417,0.00348171,0.00354761,0.00453191,0.0044133,0.00435894,0.00420408,0.00410689,0.00411348,0.00427657,0.00478972,0.00504506
31013,0.00183682,0.00193319,0.00225772,0.00271569,0.00271569,0.00257978,0.00276511,0.00341417,0.00348171,0.00354761,0.00453191,0.0044133,0.00435894,0.00420408,0.00410689,0.00411348,0.00427657,0.00478972,0.00504506
31015,0.00183682,0.00193319,0.00225772,0.00271569,0.00271569,0.00257978,0.00276511,0.00341417,0.00348171,0.00354761,0.00453191,0.0044133,0.00435894,0.00420408,0.00410689,0.00411348,0.00427657,0.00478972,0.00504506
31017,0.00183682,0.00193319,0.00225772,0.00271569,0.00271569,0.00257978,0.00276511,0.00341417,0.00348171,0.00354761,0.00453191,0.0044133,0.00435894,0.00420408,0.00410689,0.00411348,0.00427657,0.00478972,0.00504506
31019,0.00183682,0.00193319,0.00225772,0.00271569,0.00271569,0.00257978,0.00276511,0.00341417,0.00348171,0.00354761,0.00453191,0.0044133,0.00435894,0.00420408,0.00410689,0.00411348,0.00427657,0.00478972,0.00504506
31021,0.00183682,0.00193319,0.00225772,0.00271569,0.00271569,0.00257978,0.00276511,0.00341417,0.00348171,0.00354761,0.00453191,0.0044133,0.00435894,0.00420408,0.00410689,0.00411348,0.00427657,0.00478972,0.00504506
31023,0.00183682,0.00193319,0.00225772,0.00271569,0.00271569,0.00257978,0.00276511,0.00341417,0.00348171,0.00354761,0.00453191,0.0044133,0.00435894,0.00420408,0.00410689,0.00411348,0.00427657,0.00478972,0.00504506
31025,0.00183682,0.00193319,0.00225772,0.00271569,0.00271569,0.00257978,0.00276511,0.00341417,0.00348171,0.00354761,0.00453191,0.0044133,0.00435894,0.00420408,0.00410689,0.00411348,0.00427657,0.00478972,0.00504506
31027,0.00183682,0.00193319,0.00225772,0.00271569,0.00271569,0.00257978,0.00276511,0.00341417,0.00348171,0.00354761,0.00453191,0.0044133,0.00435894,0.00420408,0.00410689,0.00411348,0.00427657,0.00478972,0.00504506
31029,0.00183682,0.00193319,0.00225772,0.00271569,0.00271569,0.00257978,0.00276511,0.00341417,0.00348171,0.00354761,0.00453191,0.0044133,0.00435894,0.00420408,0.00410689,0.00411348,0.00427657,0.00478972,0.00504506
31031,0.00183682,0.00193319,0.00225772,0.00271569,0.00271569,0.00257978,0.00276511,0.00341417,0.00348171,0.00354761,0.00453191,0.0044133,0.00435894,0.00420408,0.00410689,0.00411348,0.00427657,0.00478972,0.00504506
31033,0.00183682,0.00193319,0.00225772,0.00271569,0.00271569,0.00257978,0.00276511,0.00341417,0.00348171,0.00354761,0.00453191,0.0044133,0.00435894,0.00420408,0.00410689,0.00411348,0.00427657,0.00478972,0.00504506
31035,0.00183682,0.00193319,0.00225772,0.00271569,0.00271569,0.00257978,0.00276511,0.00341417,0.00348171,0.00354761,0.00453191,0.0044133,0.00435894,0.00420408,0.00410689,0.00411348,0.00427657,0.00478972,0.00504506
31037,0.00183682,0.00193319,0.00225772,0.00271569,0.00271569,0.00257978,0.00276511,0.00341417,0.00348171,0.00354761,0.00453191,0.0044133,0.00435894,0.00420408,0.00410689,0.00411348,0.00427657,0.00478972,0.00504506
31039,0.00183682,0.00193319,0.00225772,0.00271569,0.00271569,0.00257978,0.00276511,0.00341417,0.00348171,0.00354761,0.00453191,0.0044133,0.00435894,0.00420408,0.00410689,0.00411348,0.00427657,0.00478972,0.00504506
31041,0.00183682,0.00193319,0.00225772,0.00271569,0.00271569,0.00257978,0.00276511,0.00341417,0.00348171,0.00354761,0.00453191,0.0044133,0.00435894,0.00420408,0.00410689,0.00411348,0.00427657,0.00478972,0.00504506
31043,0.00183682,0.00193319,0.00225772,0.00271569,0.00271569,0.00257978,0.00276511,0.00341417,0.00348171,0.00354761,0.00453191,0.0044133,0.00435894,0.00420408,0.00410689,0.00411348,0.00427657,0.00478972,0.00504506
31045,0.00183682,0.00193319,0.00225772,0.00271569,0.00271569,0.00257978,0.00276511,0.00341417,0.00348171,0.00354761,0.00453191,0.0044133,0.00435894,0.00420408,0.00410689,0.00411348,0.00427657,0.00478972,0.00504506
31047,0.00183682,0.00193319,0.00225772,0.00271569,0.00271569,0.00257978,0.00276511,0.00341417,0.00348171,0.00354761,0.00453191,0.0044133,0.00435894,0.00420408,0.00410689,0.00411348,0.00427657,0.00478972,0.00504506
31049,0.00183682,0.00193319,0.00225772,0.00271569,0.00271569,0.00257978,0.00276511,0.00341417,0.00348171,0.00354761,0.00453191,0.0044133,0.00435894,0.00420408,0.00410689,0.00411348,0.00427657,0.00478972,0.00504506
31051,0.00183682,0.00193319,0.00225772,0.00271569,0.00271569,0.00257978,0.00276511,0.00341417,0.00348171,0.00354761,0.00453191,0.0044133,0.00435894,0.00420408,0.00410689,0.00411348,0.00427657,0.00478972,0.00504506
31053,0.00183682,0.00193319,0.00225772,0.00271569,0.00271569,0.00257978,0.00276511,0.00341417,0.00348171,0.00354761,0.00453191,0.0044133,0.00435894,0.00420408,0.00410689,0.00411348,0.00427657,0.00478972,0.00504506
31055,0.00183682,0.00193319,0.00225772,0.00271569,0.00271569,0.00257978,0.00276511,0.00341417,0.00348171,0.00354761,0.00453191,0.0044133,0.00435894,0.00420408,0.00410689,0.00411348,0.00427657,0.00478972,0.00504506
31057,0.00183682,0.00193319,0.00225772,0.00271569,0.00271569,0.00257978,0.00276511,0.00341417,0.00348171,0.00354761,0.00453191,0.0044133,0.00435894,0.00420408,0.00410689,0.00411348,0.00427657,0.00478972,0.00504506
31059,0.00183682,0.00193319,0.00225772,0.00271569,0.00271569,0.00257978,0.00276511,0.00341417,0.00348171,0.00354761,0.00453191,0.0044133,0.00435894,0.00420408,0.00410689,0.00411348,0.00427657,0.00478972,0.00504506
31061,0.00183682,0.00193319,0.00225772,0.00271569,0.00271569,0.00257978,0.00276511,0.00341417,0.00348171,0.00354761,0.00453191,0.0044133,0.00435894,0.00420408,0.00410689,0.00411348,0.00427657,0.00478972,0.00504506
31063,0.00183682,0.00193319,0.00225772,0.00271569,0.00271569,0.00257978,0.00276511,0.00341417,0.00348171,0.00354761,0.00453191,0.0044133,0.00435894,0.00420408,0.00410689,0.00411348,0.00427657,0.00478972,0.00504506
31065,0.00183682,0.00193319,0.00225772,0.00271569,0.00271569,0.00257978,0.00276511,0.00341417,0.00348171,0.00354761,0.00453191,0.0044133,0.00435894,0.00420408,0.00410689,0.00411348,0.00427657,0.00478972,0.00504506
31067,0.00183682,0.00193319,0.00225772,0.00271569,0.00271569,0.00257978,0.00276511,0.00341417,0.00348171,0.00354761,0.00453191,0.0044133,0.00435894,0.00420408,0.00410689,0.00411348,0.00427657,0.00478972,0.00504506
31069,0.00183682,0.00193319,0.00225772,0.00271569,0.00271569,0.00257978,0.00276511,0.00341417,0.00348171,0.00354761,0.00453191,0.0044133,0.00435894,0.00420408,0.00410689,0.00411348,0.00427657,0.00478972,0.00504506
31071,0.00183682,0.00193319,0.00225772,0.00271569,0.00271569,0.00257978,0.00276511,0.00341417,0.00348171,0.00354761,0.00453191,0.0044133,0.00435894,0.00420408,0.00410689,0.00411348,0.00427657,0.00478972,0.00504506
31073,0.00183682,0.00193319,0.00225772,0.00271569,0.00271569,0.00257978,0.00276511,0.00341417,0.00348171,0.00354761,0.00453191,0.0044133,0.00435894,0.00420408,0.00410689,0.00411348,0.00427657,0.00478972,0.00504506
31075,0.00183682,0.00193319,0.00225772,0.00271569,0.00271569,0.00257978,0.00276511,0.00341417,0.00348171,0.00354761,0.00453191,0.0044133,0.00435894,0.00420408,0.00410689,0.00411348,0.00427657,0.00478972,0.00504506
31077,0.00183682,0.00193319,0.00225772,0.00271569,0.00271569,0.00257978,0.00276511,0.00341417,0.00348171,0.00354761,0.00453191,0.0044133,0.00435894,0.00420408,0.00410689,0.00411348,0.00427657,0.00478972,0.00504506
31079,0.00183682,0.00193319,0.00225772,0.00271569,0.00271569,0.00257978,0.00276511,0.00341417,0.00348171,0.00354761,0.00453191,0.0044133,0.00435894,0.00420408,0.00410689,0.00411348,0.00427657,0.00478972,0.00504506
31081,0.00183682,0.00193319,0.00225772,0.00271569,0.00271569,0.00257978,0.00276511,0.00341417,0.00348171,0.00354761,0.00453191,0.0044133,0.00435894,0.00420408,0.00410689,0.00411348,0.00427657,0.00478972,0.00504506
31083,0.00183682,0.00193319,0.00225772,0.00271569,0.00271569,0.00257978,0.00276511,0.00341417,0.00348171,0.00354761,0.00453191,0.0044133,0.00435894,0.00420408,0.00410689,0.00411348,0.00427657,0.00478972,0.00504506
31085,0.00183682,0.00193319,0.00225772,0.00271569,0.00271569,0.00257978,0.00276511,0.00341417,0.00348171,0.00354761,0.00453191,0.0044133,0.00435894,0.00420408,0.00410689,0.00411348,0.00427657,0.00478972,0.00504506
31087,0.00183682,0.00193319,0.00225772,0.00271569,0.00271569,0.00257978,0.00276511,0.00341417,0.00348171,0.00354761,0.00453191,0.0044133,0.00435894,0.00420408,0.00410689,0.00411348,0.00427657,0.00478972,0.00504506
31089,0.00183682,0.00193319,0.00225772,0.00271569,0.00271569,0.00257978,0.00276511,0.00341417,0.00348171,0.00354761,0.00453191,0.0044133,0.00435894,0.00420408,0.00410689,0.00411348,0.00427657,0.00478972,0.00504506
31091,0.00183682,0.00193319,0.00225772,0.00271569,0.00271569,0.00257978,0.00276511,0.00341417,0.00348171,0.00354761,0.00453191,0.0044133,0.00435894,0.00420408,0.00410689,0.00411348,0.00427657,0.00478972,0.00504506
31093,0.00183682,0.00193319,0.00225772,0.00271569,0.00271569,0.00257978,0.00276511,0.00341417,0.00348171,0.00354761,0.00453191,0.0044133,0.00435894,0.00420408,0.00410689,0.00411348,0.00427657,0.00478972,0.00504506
31095,0.00183682,0.00193319,0.00225772,0.00271569,0.00271569,0.00257978,0.00276511,0.00341417,0.00348171,0.00354761,0.00453191,0.0044133,0.00435894,0.00420408,0.00410689,0.00411348,0.00427657,0.00478972,0.00504506
31097,0.00183682,0.00193319,0.00225772,0.00271569,0.00271569,0.00257978,0.00276511,0.00341417,0.00348171,0.00354761,0.00453191,0.0044133,0.00435894,0.00420408,0.00410689,0.00411348,0.00427657,0.00478972,0.00504506
31099,0.00183682,0.00193319,0.00225772,0.00271569,0.00271569,0.00257978,0.00276511,0.00341417,0.00348171,0.00354761,0.00453191,0.0044133,0.00435894,0.00420408,0.00410689,0.00411348,0.00427657,0.00478972,0.00504506
31101,0.00183682,0.00193319,0.00225772,0.00271569,0.00271569,0.00257978,0.00276511,0.00341417,0.00348171,0.00354761,0.00453191,0.0044133,0.00435894,0.00420408,0.00410689,0.00411348,0.00427657,0.00478972,0.00504506
31103,0.00183682,0.00193319,0.00225772,0.00271569,0.00271569,0.00257978,0.00276511,0.00341417,0.00348171,0.00354761,0.00453191,0.0044133,0.00435894,0.00420408,0.00410689,0.00411348,0.00427657,0.00478972,0.00504506
31105,0.00183682,0.00193319,0.00225772,0.00271569,0.00271569,0.00257978,0.00276511,0.00341417,0.00348171,0.00354761,0.00453191,0.0044133,0.00435894,0.00420408,0.00410689,0.00411348,0.00427657,0.00478972,0.00504506
31107,0.00183682,0.00193319,0.00225772,0.00271569,0.00271569,0.00257978,0.00276511,0.00341417,0.00348171,0.00354761,0.00453191,0.0044133,0.00435894,0.00420408,0.00410689,0.00411348,0.00427657,0.00478972,0.00504506
31109,0.00183682,0.00193319,0.00225772,0.00271569,0.00271569,0.00257978,0.00276511,0.00341417,0.00348171,0.00354761,0.00453191,0.0044133,0.00435894,0.00420408,0.00410689,0.00411348,0.00427657,0.00478972,0.00504506
31111,0.00183682,0.00193319,0.00225772,0.00271569,0.00271569,0.00257978,0.00276511,0.00341417,0.00348171,0.00354761,0.00453191,0.0044133,0.00435894,0.00420408,0.00410689,0.00411348,0.00427657,0.00478972,0.00504506
31113,0.00183682,0.00193319,0.00225772,0.00271569,0.00271569,0.00257978,0.00276511,0.00341417,0.00348171,0.00354761,0.00453191,0.0044133,0.00435894,0.00420408,0.00410689,0.00411348,0.00427657,0.00478972,0.00504506
31115,0.00183682,0.00193319,0.00225772,0.00271569,0.00271569,0.00257978,0.00276511,0.00341417,0.00348171,0.00354761,0.00453191,0.0044133,0.00435894,0.00420408,0.00410689,0.00411348,0.00427657,0.00478972,0.00504506
31117,0.00183682,0.00193319,0.00225772,0.00271569,0.00271569,0.00257978,0.00276511,0.00341417,0.00348171,0.00354761,0.00453191,0.0044133,0.00435894,0.00420408,0.00410689,0.00411348,0.00427657,0.00478972,0.00504506
31119,0.00183682,0.00193319,0.00225772,0.00271569,0.00271569,0.00257978,0.00276511,0.00341417,0.00348171,0.00354761,0.00453191,0.0044133,0.00435894,0.00420408,0.00410689,0.00411348,0.00427657,0.00478972,0.00504506
31121,0.00183682,0.00193319,0.00225772,0.00271569,0.00271569,0.00257978,0.00276511,0.00341417,0.00348171,0.00354761,0.00453191,0.0044133,0.00435894,0.00420408,0.00410689,0.00411348,0.00427657,0.00478972,0.00504506
31123,0.00183682,0.00193319,0.00225772,0.00271569,0.00271569,0.00257978,0.00276511,0.00341417,0.00348171,0.00354761,0.00453191,0.0044133,0.00435894,0.00420408,0.00410689,0.00411348,0.00427657,0.00478972,0.00504506
31125,0.00183682,0.00193319,0.00225772,0.00271569,0.00271569,0.00257978,0.00276511,0.00341417,0.00348171,0.00354761,0.00453191,0.0044133,0.00435894,0.00420408,0.00410689,0.00411348,0.00427657,0.00478972,0.00504506
31127,0.00183682,0.00193319,0.00225772,0.00271569,0.00271569,0.00257978,0.00276511,0.00341417,0.00348171,0.00354761,0.00453191,0.0044133,0.00435894,0.00420408,0.00410689,0.00411348,0.00427657,0.00478972,0.00504506
31129,0.00183682,0.00193319,0.00225772,0.00271569,0.00271569,0.00257978,0.00276511,0.00341417,0.00348171,0.00354761,0.00453191,0.0044133,0.00435894,0.00420408,0.00410689,0.00411348,0.00427657,0.00478972,0.00504506
31131,0.00183682,0.00193319,0.00225772,0.00271569,0.00271569,0.00257978,0.00276511,0.00341417,0.00348171,0.00354761,0.00453191,0.0044133,0.00435894,0.00420408,0.00410689,0.00411348,0.00427657,0.00478972,0.00504506
31133,0.00183682,0.00193319,0.00225772,0.00271569,0.00271569,0.00257978,0.00276511,0.00341417,0.00348171,0.00354761,0.00453191,0.0044133,0.00435894,0.00420408,0.00410689,0.00411348,0.00427657,0.00478972,0.00504506
31135,0.00183682,0.00193319,0.00225772,0.00271569,0.00271569,0.00257978,0.00276511,0.00341417,0.00348171,0.00354761,0.00453191,0.0044133,0.00435894,0.00420408,0.00410689,0.00411348,0.00427657,0.00478972,0.00504506
