fips,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
28115,0.0054462,0.00568836,0.00566612,0.00579462,0.00604913,0.00696589,0.00789748,0.00824343,0.00841393,0.00902922,0.00959756,0.0108183,0.0134203,0.0176507,0.0165906,0.0171713,0.018691,0.01985,0.0205023,0.0206481,0.0200205,0.0196893,0.0190147,0.0186095,0.0186639,0.0220937,0.0248637,0.0262006
28117,0.0054462,0.00568836,0.00566612,0.00579462,0.00604913,0.00696589,0.00789748,0.00824343,0.00841393,0.00902922,0.00959756,0.0108183,0.0134203,0.0176507,0.0165906,0.0171713,0.018691,0.01985,0.0205023,0.0206481,0.0200205,0.0196893,0.0190147,0.0186095,0.0186639,0.0220937,0.0248637,0.0262006
28119,0.0054462,0.00568836,0.00566612,0.00579462,0.00604913,0.00696589,0.00789748,0.00824343,0.00841393,0.00902922,0.00959756,0.0108183,0.0134203,0.0176507,0.0165906,0.0171713,0.018691,0.01985,0.0205023,0.0206481,0.0200205,0.0196893,0.0190147,0.0186095,0.0186639,0.0220937,0.0248637,0.0262006
28121,0.0054462,0.00568836,0.00566612,0.00579462,0.00604913,0.00696589,0.00789748,0.00824343,0.00841393,0.00902922,0.00959756,0.0108183,0.0134203,0.0176507,0.0165906,0.0171713,0.018691,0.01985,0.0205023,0.0206481,0.0200205,0.0196893,0.0190147,0.0186095,0.0186639,0.0220937,0.0248637,0.0262006
28123,0.0054462,0.00568836,0.00566612,0.00579462,0.00604913,0.00696589,0.00789748,0.00824343,0.00841393,0.00902922,0.00959756,0.0108183,0.0134203,0.0176507,0.0165906,0.0171713,0.018691,0.01985,0.0205023,0.0206481,0.0200205,0.0196893,0.0190147,0.0186095,0.0186639,0.0220937,0.0248637,0.0262006
28125,0.0054462,0.00568836,0.00566612,0.00579462,0.00604913,0.00696589,0.00789748,0.00824343,0.00841393,0.00902922,0.00959756,0.0108183,0.0134203,0.0176507,0.0165906,0.0171713,0.018691,0.01985,0.0205023,0.0206481,0.0200205,0.0196893,0.0190147,0.0186095,0.0186639,0.0220937,0.0248637,0.0262006
28127,0.0054462,0.00568836,0.00566612,0.00579462,0.00604913,0.00696589,0.00789748,0.00824343,0.00841393,0.00902922,0.00959756,0.0108183,0.0134203,0.0176507,0.0165906,0.0171713,0.018691,0.01985,0.0205023,0.0206481,0.0200205,0.0196893,0.0190147,0.0186095,0.0186639,0.0220937,0.0248637,0.0262006
28129,0.0054462,0.00568836,0.00566612,0.00579462,0.00604913,0.00696589,0.00789748,0.00824343,0.00841393,0.00902922,0.00959756,0.0108183,0.0134203,0.0176507,0.0165906,0.0171713,0.018691,0.01985,0.0205023,0.0206481,0.0200205,0.0196893,0.0190147,0.0186095,0.0186639,0.0220937,0.0248637,0.0262006
28131,0.0054462,0.00568836,0.00566612,0.00579462,0.00604913,0.00696589,0.00789748,0.00824343,0.00841393,0.00902922,0.00959756,0.0108183,0.0134203,0.0176507,0.0165906,0.0171713,0.018691,0.01985,0.0205023,0.0206481,0.0200205,0.0196893,0.0190147,0.0186095,0.0186639,0.0220937,0.0248637,0.0262006
28133,0.0054462,0.00568836,0.00566612,0.00579462,0.00604913,0.00696589,0.00789748,0.00824343,0.00841393,0.00902922,0.00959756,0.0108183,0.0134203,0.0176507,0.0165906,0.0171713,0.018691,0.01985,0.0205023,0.0206481,0.0200205,0.0196893,0.0190147,0.0186095,0.0186639,0.0220937,0.0248637,0.0262006
28135,0.0054462,0.00568836,0.00566612,0.00579462,0.00604913,0.00696589,0.00789748,0.00824343,0.00841393,0.00902922,0.00959756,0.0108183,0.0134203,0.0176507,0.0165906,0.0171713,0.018691,0.01985,0.0205023,0.0206481,0.0200205,0.0196893,0.0190147,0.0186095,0.0186639,0.0220937,0.0248637,0.0262006
28137,0.0054462,0.00568836,0.00566612,0.00579462,0.00604913,0.00696589,0.00789748,0.00824343,0.00841393,0.00902922,0.00959756,0.0108183,0.0134203,0.0176507,0.0165906,0.0171713,0.018691,0.01985,0.0205023,0.0206481,0.0200205,0.0196893,0.0190147,0.0186095,0.0186639,0.0220937,0.0248637,0.0262006
28139,0.0054462,0.00568836,0.00566612,0.00579462,0.00604913,0.00696589,0.00789748,0.00824343,0.00841393,0.00902922,0.00959756,0.0108183,0.0134203,0.0176507,0.0165906,0.0171713,0.018691,0.01985,0.0205023,0.0206481,0.0200205,0.0196893,0.0190147,0.0186095,0.0186639,0.0220937,0.0248637,0.0262006
28141,0.0054462,0.00568836,0.00566612,0.00579462,0.00604913,0.00696589,0.00789748,0.00824343,0.00841393,0.00902922,0.00959756,0.0108183,0.0134203,0.0176507,0.0165906,0.0171713,0.018691,0.01985,0.0205023,0.0206481,0.0200205,0.0196893,0.0190147,0.0186095,0.0186639,0.0220937,0.0248637,0.0262006
28143,0.0054462,0.00568836,0.00566612,0.00579462,0.00604913,0.00696589,0.00789748,0.00824343,0.00841393,0.00902922,0.00959756,0.0108183,0.0134203,0.0176507,0.0165906,0.0171713,0.018691,0.01985,0.0205023,0.0206481,0.0200205,0.0196893,0.0190147,0.0186095,0.0186639,0.0220937,0.0248637,0.0262006
28145,0.0054462,0.00568836,0.00566612,0.00579462,0.00604913,0.00696589,0.00789748,0.00824343,0.00841393,0.00902922,0.00959756,0.0108183,0.0134203,0.0176507,0.0165906,0.0171713,0.018691,0.01985,0.0205023,0.0206481,0.0200205,0.0196893,0.0190147,0.0186095,0.0186639,0.0220937,0.0248637,0.0262006
28147,0.0054462,0.00568836,0.00566612,0.00579462,0.00604913,0.00696589,0.00789748,0.00824343,0.00841393,0.00902922,0.00959756,0.0108183,0.0134203,0.0176507,0.0165906,0.0171713,0.018691,0.01985,0.0205023,0.0206481,0.0200205,0.0196893,0.0190147,0.0186095,0.0186639,0.0220937,0.0248637,0.0262006
28149,0.0054462,0.00568836,0.00566612,0.00579462,0.00604913,0.00696589,0.00789748,0.00824343,0.00841393,0.00902922,0.00959756,0.0108183,0.0134203,0.0176507,0.0165906,0.0171713,0.018691,0.01985,0.0205023,0.0206481,0.0200205,0.0196893,0.0190147,0.0186095,0.0186639,0.0220937,0.0248637,0.0262006
28151,0.0054462,0.00568836,0.00566612,0.00579462,0.00604913,0.00696589,0.00789748,0.00824343,0.00841393,0.00902922,0.00959756,0.0108183,0.0134203,0.0176507,0.0165906,0.0171713,0.018691,0.01985,0.0205023,0.0206481,0.0200205,0.0196893,0.0190147,0.0186095,0.0186639,0.0220937,0.0248637,0.0262006
28153,0.0054462,0.00568836,0.00566612,0.00579462,0.00604913,0.00696589,0.00789748,0.00824343,0.00841393,0.00902922,0.00959756,0.0108183,0.0134203,0.0176507,0.0165906,0.0171713,0.018691,0.01985,0.0205023,0.0206481,0.0200205,0.0196893,0.0190147,0.0186095,0.0186639,0.0220937,0.0248637,0.0262006
28155,0.0054462,0.00568836,0.00566612,0.00579462,0.00604913,0.00696589,0.00789748,0.00824343,0.00841393,0.00902922,0.00959756,0.0108183,0.0134203,0.0176507,0.0165906,0.0171713,0.018691,0.01985,0.0205023,0.0206481,0.0200205,0.0196893,0.0190147,0.0186095,0.0186639,0.0220937,0.0248637,0.0262006
28157,0.0054462,0.00568836,0.00566612,0.00579462,0.00604913,0.00696589,0.00789748,0.00824343,0.00841393,0.00902922,0.00959756,0.0108183,0.0134203,0.0176507,0.0165906,0.0171713,0.018691,0.01985,0.0205023,0.0206481,0.0200205,0.0196893,0.0190147,0.0186095,0.0186639,0.0220937,0.0248637,0.0262006
28159,0.0054462,0.00568836,0.00566612,0.00579462,0.00604913,0.00696589,0.00789748,0.00824343,0.00841393,0.00902922,0.00959756,0.0108183,0.0134203,0.0176507,0.0165906,0.0171713,0.018691,0.01985,0.0205023,0.0206481,0.0200205,0.0196893,0.0190147,0.0186095,0.0186639,0.0220937,0.0248637,0.0262006
28161,0.0054462,0.00568836,0.00566612,0.00579462,0.00604913,0.00696589,0.00789748,0.00824343,0.00841393,0.00902922,0.00959756,0.0108183,0.0134203,0.0176507,0.0165906,0.0171713,0.018691,0.01985,0.0205023,0.0206481,0.0200205,0.0196893,0.0190147,0.0186095,0.0186639,0.0220937,0.0248637,0.0262006
28163,0.0054462,0.00568836,0.00566612,0.00579462,0.00604913,0.00696589,0.00789748,0.00824343,0.00841393,0.00902922,0.00959756,0.0108183,0.0134203,0.0176507,0.0165906,0.0171713,0.018691,0.01985,0.0205023,0.0206481,0.0200205,0.0196893,0.0190147,0.0186095,0.0186639,0.0220937,0.0248637,0.0262006
29001,0.00599848,0.00635802,0.00667184,0.00665084,0.00633825,0.00757007,0.00757007,0.00863756,0.00885872,0.00974089,0.0103549,0.0116708,0.0144791,0.0190432,0.0177582,0.0183784,0.0200069,0.0212486,0.0219466,0.0221011,0.0241595,0.0238419,0.0229746,0.0224915,0.0225026,0.0268776,0.0301159,0.0316641
29003,0.00599848,0.00635802,0.00667184,0.00665084,0.00633825,0.00757007,0.00757007,0.00863756,0.00885872,0.00974089,0.0103549,0.0116708,0.0144791,0.0190432,0.0177582,0.0183784,0.0200069,0.0212486,0.0219466,0.0221011,0.0241595,0.0238419,0.0229746,0.0224915,0.0225026,0.0268776,0.0301159,0.0316641
29005,0.00599848,0.00635802,0.00667184,0.00665084,0.00633825,0.00757007,0.00757007,0.00863756,0.00885872,0.00974089,0.0103549,0.0116708,0.0144791,0.0190432,0.0177582,0.0183784,0.0200069,0.0212486,0.0219466,0.0221011,0.0241595,0.0238419,0.0229746,0.0224915,0.0225026,0.0268776,0.0301159,0.0316641
29007,0.00599848,0.00635802,0.00667184,0.00665084,0.00633825,0.00757007,0.00757007,0.00863756,0.00885872,0.00974089,0.0103549,0.0116708,0.0144791,0.0190432,0.0177582,0.0183784,0.0200069,0.0212486,0.0219466,0.0221011,0.0241595,0.0238419,0.0229746,0.0224915,0.0225026,0.0268776,0.0301159,0.0316641
29009,0.00599848,0.00635802,0.00667184,0.00665084,0.00633825,0.00757007,0.00757007,0.00863756,0.00885872,0.00974089,0.0103549,0.0116708,0.0144791,0.0190432,0.0177582,0.0183784,0.0200069,0.0212486,0.0219466,0.0221011,0.0241595,0.0238419,0.0229746,0.0224915,0.0225026,0.0268776,0.0301159,0.0316641
29011,0.00599848,0.00635802,0.00667184,0.00665084,0.00633825,0.00757007,0.00757007,0.00863756,0.00885872,0.00974089,0.0103549,0.0116708,0.0144791,0.0190432,0.0177582,0.0183784,0.0200069,0.0212486,0.0219466,0.0221011,0.0241595,0.0238419,0.0229746,0.0224915,0.0225026,0.0268776,0.0301159,0.0316641
29013,0.00599848,0.00635802,0.00667184,0.00665084,0.00633825,0.00757007,0.00757007,0.00863756,0.00885872,0.00974089,0.0103549,0.0116708,0.0144791,0.0190432,0.0177582,0.0183784,0.0200069,0.0212486,0.0219466,0.0221011,0.0241595,0.0238419,0.0229746,0.0224915,0.0225026,0.0268776,0.0301159,0.0316641
29015,0.00599848,0.00635802,0.00667184,0.00665084,0.00633825,0.00757007,0.00757007,0.00863756,0.00885872,0.00974089,0.0103549,0.0116708,0.0144791,0.0190432,0.0177582,0.0183784,0.0200069,0.0212486,0.0219466,0.0221011,0.0241595,0.0238419,0.0229746,0.0224915,0.0225026,0.0268776,0.0301159,0.0316641
29017,0.00599848,0.00635802,0.00667184,0.00665084,0.00633825,0.00757007,0.00757007,0.00863756,0.00885872,0.00974089,0.0103549,0.0116708,0.0144791,0.0190432,0.0177582,0.0183784,0.0200069,0.0212486,0.0219466,0.0221011,0.0241595,0.0238419,0.0229746,0.0224915,0.0225026,0.0268776,0.0301159,0.0316641
29019,0.00599848,0.00635802,0.00667184,0.00665084,0.00633825,0.00757007,0.00757007,0.00863756,0.00885872,0.00974089,0.0103549,0.0116708,0.0144791,0.0190432,0.0177582,0.0183784,0.0200069,0.0212486,0.0219466,0.0221011,0.0241595,0.0238419,0.0229746,0.0224915,0.0225026,0.0268776,0.0301159,0.0316641
29021,0.00599848,0.00635802,0.00667184,0.00665084,0.00633825,0.00757007,0.00757007,0.00863756,0.00885872,0.00974089,0.0103549,0.0116708,0.0144791,0.0190432,0.0177582,0.0183784,0.0200069,0.0212486,0.0219466,0.0221011,0.0241595,0.0238419,0.0229746,0.0224915,0.0225026,0.0268776,0.0301159,0.0316641
29023,0.00599848,0.00635802,0.00667184,0.00665084,0.00633825,0.00757007,0.00757007,0.00863756,0.00885872,0.00974089,0.0103549,0.0116708,0.0144791,0.0190432,0.0177582,0.0183784,0.0200069,0.0212486,0.0219466,0.0221011,0.0241595,0.0238419,0.0229746,0.0224915,0.0225026,0.0268776,0.0301159,0.0316641
29025,0.00599848,0.00635802,0.00667184,0.00665084,0.00633825,0.00757007,0.00757007,0.00863756,0.00885872,0.00974089,0.0103549,0.0116708,0.0144791,0.0190432,0.0177582,0.0183784,0.0200069,0.0212486,0.0219466,0.0221011,0.0241595,0.0238419,0.0229746,0.0224915,0.0225026,0.0268776,0.0301159,0.0316641
29027,0.00599848,0.00635802,0.00667184,0.00665084,0.00633825,0.00757007,0.00757007,0.00863756,0.00885872,0.00974089,0.0103549,0.0116708,0.0144791,0.0190432,0.0177582,0.0183784,0.0200069,0.0212486,0.0219466,0.0221011,0.0241595,0.0238419,0.0229746,0.0224915,0.0225026,0.0268776,0.0301159,0.0316641
29029,0.00599848,0.00635802,0.00667184,0.00665084,0.00633825,0.00757007,0.00757007,0.00863756,0.00885872,0.00974089,0.0103549,0.0116708,0.0144791,0.0190432,0.0177582,0.0183784,0.0200069,0.0212486,0.0219466,0.0221011,0.0241595,0.0238419,0.0229746,0.0224915,0.0225026,0.0268776,0.0301159,0.0316641
29031,0.00599848,0.00635802,0.00667184,0.00665084,0.00633825,0.00757007,0.00757007,0.00863756,0.00885872,0.00974089,0.0103549,0.0116708,0.0144791,0.0190432,0.0177582,0.0183784,0.0200069,0.0212486,0.0219466,0.0221011,0.0241595,0.0238419,0.0229746,0.0224915,0.0225026,0.0268776,0.0301159,0.0316641
29033,0.00599848,0.00635802,0.00667184,0.00665084,0.00633825,0.00757007,0.00757007,0.00863756,0.00885872,0.00974089,0.0103549,0.0116708,0.0144791,0.0190432,0.0177582,0.0183784,0.0200069,0.0212486,0.0219466,0.0221011,0.0241595,0.0238419,0.0229746,0.0224915,0.0225026,0.0268776,0.0301159,0.0316641
29035,0.00599848,0.00635802,0.00667184,0.00665084,0.00633825,0.00757007,0.00757007,0.00863756,0.00885872,0.00974089,0.0103549,0.0116708,0.0144791,0.0190432,0.0177582,0.0183784,0.0200069,0.0212486,0.0219466,0.0221011,0.0241595,0.0238419,0.0229746,0.0224915,0.0225026,0.0268776,0.0301159,0.0316641
29037,0.00599848,0.00635802,0.00667184,0.00665084,0.00633825,0.00757007,0.00757007,0.00863756,0.00885872,0.00974089,0.0103549,0.0116708,0.0144791,0.0190432,0.0177582,0.0183784,0.0200069,0.0212486,0.0219466,0.0221011,0.0241595,0.0238419,0.0229746,0.0224915,0.0225026,0.0268776,0.0301159,0.0316641
29039,0.00599848,0.00635802,0.00667184,0.00665084,0.00633825,0.00757007,0.00757007,0.00863756,0.00885872,0.00974089,0.0103549,0.0116708,0.0144791,0.0190432,0.0177582,0.0183784,0.0200069,0.0212486,0.0219466,0.0221011,0.0241595,0.0238419,0.0229746,0.0224915,0.0225026,0.0268776,0.0301159,0.0316641
29041,0.00599848,0.00635802,0.00667184,0.00665084,0.00633825,0.00757007,0.00757007,0.00863756,0.00885872,0.00974089,0.0103549,0.0116708,0.0144791,0.0190432,0.0177582,0.0183784,0.0200069,0.0212486,0.0219466,0.0221011,0.0241595,0.0238419,0.0229746,0.0224915,0.0225026,0.0268776,0.0301159,0.0316641
29043,0.00599848,0.00635802,0.00667184,0.00665084,0.00633825,0.00757007,0.00757007,0.00863756,0.00885872,0.00974089,0.0103549,0.0116708,0.0144791,0.0190432,0.0177582,0.0183784,0.0200069,0.0212486,0.0219466,0.0221011,0.0241595,0.0238419,0.0229746,0.0224915,0.0225026,0.0268776,0.0301159,0.0316641
29045,0.00599848,0.00635802,0.00667184,0.00665084,0.00633825,0.00757007,0.00757007,0.00863756,0.00885872,0.00974089,0.0103549,0.0116708,0.0144791,0.0190432,0.0177582,0.0183784,0.0200069,0.0212486,0.0219466,0.0221011,0.0241595,0.0238419,0.0229746,0.0224915,0.0225026,0.0268776,0.0301159,0.0316641
29047,0.00599848,0.00635802,0.00667184,0.00665084,0.00633825,0.00757007,0.00757007,0.00863756,0.00885872,0.00974089,0.0103549,0.0116708,0.0144791,0.0190432,0.0177582,0.0183784,0.0200069,0.0212486,0.0219466,0.0221011,0.0241595,0.0238419,0.0229746,0.0224915,0.0225026,0.0268776,0.0301159,0.0316641
29049,0.00599848,0.00635802,0.00667184,0.00665084,0.00633825,0.00757007,0.00757007,0.00863756,0.00885872,0.00974089,0.0103549,0.0116708,0.0144791,0.0190432,0.0177582,0.0183784,0.0200069,0.0212486,0.0219466,0.0221011,0.0241595,0.0238419,0.0229746,0.0224915,0.0225026,0.0268776,0.0301159,0.0316641
29051,0.00599848,0.00635802,0.00667184,0.00665084,0.00633825,0.00757007,0.00757007,0.00863756,0.00885872,0.00974089,0.0103549,0.0116708,0.0144791,0.0190432,0.0177582,0.0183784,0.0200069,0.0212486,0.0219466,0.0221011,0.0241595,0.0238419,0.0229746,0.0224915,0.0225026,0.0268776,0.0301159,0.0316641
29053,0.00599848,0.00635802,0.00667184,0.00665084,0.00633825,0.00757007,0.00757007,0.00863756,0.00885872,0.00974089,0.0103549,0.0116708,0.0144791,0.0190432,0.0177582,0.0183784,0.0200069,0.0212486,0.0219466,0.0221011,0.0241595,0.0238419,0.0229746,0.0224915,0.0225026,0.0268776,0.0301159,0.0316641
29055,0.00599848,0.00635802,0.00667184,0.00665084,0.00633825,0.00757007,0.00757007,0.00863756,0.00885872,0.00974089,0.0103549,0.0116708,0.0144791,0.0190432,0.0177582,0.0183784,0.0200069,0.0212486,0.0219466,0.0221011,0.0241595,0.0238419,0.0229746,0.0224915,0.0225026,0.0268776,0.0301159,0.0316641
29057,0.00599848,0.00635802,0.00667184,0.00665084,0.00633825,0.00757007,0.00757007,0.00863756,0.00885872,0.00974089,0.0103549,0.0116708,0.0144791,0.0190432,0.0177582,0.0183784,0.0200069,0.0212486,0.0219466,0.0221011,0.0241595,0.0238419,0.0229746,0.0224915,0.0225026,0.0268776,0.0301159,0.0316641
29059,0.00599848,0.00635802,0.00667184,0.00665084,0.00633825,0.00757007,0.00757007,0.00863756,0.00885872,0.00974089,0.0103549,0.0116708,0.0144791,0.0190432,0.0177582,0.0183784,0.0200069,0.0212486,0.0219466,0.0221011,0.0241595,0.0238419,0.0229746,0.0224915,0.0225026,0.0268776,0.0301159,0.0316641
29061,0.00599848,0.00635802,0.00667184,0.00665084,0.00633825,0.00757007,0.00757007,0.00863756,0.00885872,0.00974089,0.0103549,0.0116708,0.0144791,0.0190432,0.0177582,0.0183784,0.0200069,0.0212486,0.0219466,0.0221011,0.0241595,0.0238419,0.0229746,0.0224915,0.0225026,0.0268776,0.0301159,0.0316641
29063,0.00599848,0.00635802,0.00667184,0.00665084,0.00633825,0.00757007,0.00757007,0.00863756,0.00885872,0.00974089,0.0103549,0.0116708,0.0144791,0.0190432,0.0177582,0.0183784,0.0200069,0.0212486,0.0219466,0.0221011,0.0241595,0.0238419,0.0229746,0.0224915,0.0225026,0.0268776,0.0301159,0.0316641
29065,0.00599848,0.00635802,0.00667184,0.00665084,0.00633825,0.00757007,0.00757007,0.00863756,0.00885872,0.00974089,0.0103549,0.0116708,0.0144791,0.0190432,0.0177582,0.0183784,0.0200069,0.0212486,0.0219466,0.0221011,0.0241595,0.0238419,0.0229746,0.0224915,0.0225026,0.0268776,0.0301159,0.0316641
29067,0.00599848,0.00635802,0.00667184,0.00665084,0.00633825,0.00757007,0.00757007,0.00863756,0.00885872,0.00974089,0.0103549,0.0116708,0.0144791,0.0190432,0.0177582,0.0183784,0.0200069,0.0212486,0.0219466,0.0221011,0.0241595,0.0238419,0.0229746,0.0224915,0.0225026,0.0268776,0.0301159,0.0316641
29069,0.00599848,0.00635802,0.00667184,0.00665084,0.00633825,0.00757007,0.00757007,0.00863756,0.00885872,0.00974089,0.0103549,0.0116708,0.0144791,0.0190432,0.0177582,0.0183784,0.0200069,0.0212486,0.0219466,0.0221011,0.0241595,0.0238419,0.0229746,0.0224915,0.0225026,0.0268776,0.0301159,0.0316641
29071,0.00599848,0.00635802,0.00667184,0.00665084,0.00633825,0.00757007,0.00757007,0.00863756,0.00885872,0.00974089,0.0103549,0.0116708,0.0144791,0.0190432,0.0177582,0.0183784,0.0200069,0.0212486,0.0219466,0.0221011,0.0241595,0.0238419,0.0229746,0.0224915,0.0225026,0.0268776,0.0301159,0.0316641
29073,0.00599848,0.00635802,0.00667184,0.00665084,0.00633825,0.00757007,0.00757007,0.00863756,0.00885872,0.00974089,0.0103549,0.0116708,0.0144791,0.0190432,0.0177582,0.0183784,0.0200069,0.0212486,0.0219466,0.0221011,0.0241595,0.0238419,0.0229746,0.0224915,0.0225026,0.0268776,0.0301159,0.0316641
29075,0.00599848,0.00635802,0.00667184,0.00665084,0.00633825,0.00757007,0.00757007,0.00863756,0.00885872,0.00974089,0.0103549,0.0116708,0.0144791,0.0190432,0.0177582,0.0183784,0.0200069,0.0212486,0.0219466,0.0221011,0.0241595,0.0238419,0.0229746,0.0224915,0.0225026,0.0268776,0.0301159,0.0316641
29077,0.00599848,0.00635802,0.00667184,0.00665084,0.00633825,0.00757007,0.00757007,0.00863756,0.00885872,0.00974089,0.0103549,0.0116708,0.0144791,0.0190432,0.0177582,0.0183784,0.0200069,0.0212486,0.0219466,0.0221011,0.0241595,0.0238419,0.0229746,0.0224915,0.0225026,0.0268776,0.0301159,0.0316641
29079,0.00599848,0.00635802,0.00667184,0.00665084,0.00633825,0.00757007,0.00757007,0.00863756,0.00885872,0.00974089,0.0103549,0.0116708,0.0144791,0.0190432,0.0177582,0.0183784,0.0200069,0.0212486,0.0219466,0.0221011,0.0241595,0.0238419,0.0229746,0.0224915,0.0225026,0.0268776,0.0301159,0.0316641
29081,0.00599848,0.00635802,0.00667184,0.00665084,0.00633825,0.00757007,0.00757007,0.00863756,0.00885872,0.00974089,0.0103549,0.0116708,0.0144791,0.0190432,0.0177582,0.0183784,0.0200069,0.0212486,0.0219466,0.0221011,0.0241595,0.0238419,0.0229746,0.0224915,0.0225026,0.0268776,0.0301159,0.0316641
29083,0.00599848,0.00635802,0.00667184,0.00665084,0.00633825,0.00757007,0.00757007,0.00863756,0.00885872,0.00974089,0.0103549,0.0116708,0.0144791,0.0190432,0.0177582,0.0183784,0.0200069,0.0212486,0.0219466,0.0221011,0.0241595,0.0238419,0.0229746,0.0224915,0.0225026,0.0268776,0.0301159,0.0316641
29085,0.00599848,0.00635802,0.00667184,0.00665084,0.00633825,0.00757007,0.00757007,0.00863756,0.00885872,0.00974089,0.0103549,0.0116708,0.0144791,0.0190432,0.0177582,0.0183784,0.0200069,0.0212486,0.0219466,0.0221011,0.0241595,0.0238419,0.0229746,0.0224915,0.0225026,0.0268776,0.0301159,0.0316641
29087,0.00599848,0.00635802,0.00667184,0.00665084,0.00633825,0.00757007,0.00757007,0.00863756,0.00885872,0.00974089,0.0103549,0.0116708,0.0144791,0.0190432,0.0177582,0.0183784,0.0200069,0.0212486,0.0219466,0.0221011,0.0241595,0.0238419,0.0229746,0.0224915,0.0225026,0.0268776,0.0301159,0.0316641
29089,0.00599848,0.00635802,0.00667184,0.00665084,0.00633825,0.00757007,0.00757007,0.00863756,0.00885872,0.00974089,0.0103549,0.0116708,0.0144791,0.0190432,0.0177582,0.0183784,0.0200069,0.0212486,0.0219466,0.0221011,0.0241595,0.0238419,0.0229746,0.0224915,0.0225026,0.0268776,0.0301159,0.0316641
29091,0.00599848,0.00635802,0.00667184,0.00665084,0.00633825,0.00757007,0.00757007,0.00863756,0.00885872,0.00974089,0.0103549,0.0116708,0.0144791,0.0190432,0.0177582,0.0183784,0.0200069,0.0212486,0.0219466,0.0221011,0.0241595,0.0238419,0.0229746,0.0224915,0.0225026,0.0268776,0.0301159,0.0316641
29093,0.00599848,0.00635802,0.00667184,0.00665084,0.00633825,0.00757007,0.00757007,0.00863756,0.00885872,0.00974089,0.0103549,0.0116708,0.0144791,0.0190432,0.0177582,0.0183784,0.0200069,0.0212486,0.0219466,0.0221011,0.0241595,0.0238419,0.0229746,0.0224915,0.0225026,0.0268776,0.0301159,0.0316641
29095,0.00599848,0.00635802,0.00667184,0.00665084,0.00633825,0.00757007,0.00757007,0.00863756,0.00885872,0.00974089,0.0103549,0.0116708,0.0144791,0.0190432,0.0177582,0.0183784,0.0200069,0.0212486,0.0219466,0.0221011,0.0241595,0.0238419,0.0229746,0.0224915,0.0225026,0.0268776,0.0301159,0.0316641
29097,0.00599848,0.00635802,0.00667184,0.00665084,0.00633825,0.00757007,0.00757007,0.00863756,0.00885872,0.00974089,0.0103549,0.0116708,0.0144791,0.0190432,0.0177582,0.0183784,0.0200069,0.0212486,0.0219466,0.0221011,0.0241595,0.0238419,0.0229746,0.0224915,0.0225026,0.0268776,0.0301159,0.0316641
29099,0.00599848,0.00635802,0.00667184,0.00665084,0.00633825,0.00757007,0.00757007,0.00863756,0.00885872,0.00974089,0.0103549,0.0116708,0.0144791,0.0190432,0.0177582,0.0183784,0.0200069,0.0212486,0.0219466,0.0221011,0.0241595,0.0238419,0.0229746,0.0224915,0.0225026,0.0268776,0.0301159,0.0316641
29101,0.00599848,0.00635802,0.00667184,0.00665084,0.00633825,0.00757007,0.00757007,0.00863756,0.00885872,0.00974089,0.0103549,0.0116708,0.0144791,0.0190432,0.0177582,0.0183784,0.0200069,0.0212486,0.0219466,0.0221011,0.0241595,0.0238419,0.0229746,0.0224915,0.0225026,0.0268776,0.0301159,0.0316641
29103,0.00599848,0.00635802,0.00667184,0.00665084,0.00633825,0.00757007,0.00757007,0.00863756,0.00885872,0.00974089,0.0103549,0.0116708,0.0144791,0.0190432,0.0177582,0.0183784,0.0200069,0.0212486,0.0219466,0.0221011,0.0241595,0.0238419,0.0229746,0.0224915,0.0225026,0.0268776,0.0301159,0.0316641
29105,0.00599848,0.00635802,0.00667184,0.00665084,0.00633825,0.00757007,0.00757007,0.00863756,0.00885872,0.00974089,0.0103549,0.0116708,0.0144791,0.0190432,0.0177582,0.0183784,0.0200069,0.0212486,0.0219466,0.0221011,0.0241595,0.0238419,0.0229746,0.0224915,0.0225026,0.0268776,0.0301159,0.0316641
29107,0.00599848,0.00635802,0.00667184,0.00665084,0.00633825,0.00757007,0.00757007,0.00863756,0.00885872,0.00974089,0.0103549,0.0116708,0.0144791,0.0190432,0.0177582,0.0183784,0.0200069,0.0212486,0.0219466,0.0221011,0.0241595,0.0238419,0.0229746,0.0224915,0.0225026,0.0268776,0.0301159,0.0316641
29109,0.00599848,0.00635802,0.00667184,0.00665084,0.00633825,0.00757007,0.00757007,0.00863756,0.00885872,0.00974089,0.0103549,0.0116708,0.0144791,0.0190432,0.0177582,0.0183784,0.0200069,0.0212486,0.0219466,0.0221011,0.0241595,0.0238419,0.0229746,0.0224915,0.0225026,0.0268776,0.0301159,0.0316641
29111,0.00599848,0.00635802,0.00667184,0.00665084,0.00633825,0.00757007,0.00757007,0.00863756,0.00885872,0.00974089,0.0103549,0.0116708,0.0144791,0.0190432,0.0177582,0.0183784,0.0200069,0.0212486,0.0219466,0.0221011,0.0241595,0.0238419,0.0229746,0.0224915,0.0225026,0.0268776,0.0301159,0.0316641
