fips,2017,2018,2019,2020,2021,2022,2023,2024
05087,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
05089,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
05091,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
05093,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
05095,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
05097,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
05099,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
05101,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
05103,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
05105,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
05107,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
05109,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
05111,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
05113,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
05115,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
05117,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
05119,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
05121,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
05123,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
05125,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
05127,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
05129,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
05131,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
05133,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
05135,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
05137,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
05139,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
05141,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
05143,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
05145,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
05147,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
05149,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
06001,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
06003,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
06005,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
06007,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
06009,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
06011,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
06013,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
06015,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
06017,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
06019,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
06021,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
06023,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
06025,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
06027,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
06029,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
06031,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
06033,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
06035,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
06037,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
06039,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
06041,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
06043,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
06045,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
06047,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
06049,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
06051,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
06053,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
06055,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
06057,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
06059,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
06061,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
06063,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
06065,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
06067,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
06069,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
06071,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
06073,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
06075,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
06077,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
06079,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
06081,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
06083,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
06085,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
06087,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
06089,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
06091,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
06093,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
06095,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
06097,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
06099,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
06101,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
06103,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
06105,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
06107,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
06109,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
06111,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
06113,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
06115,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
08001,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
08003,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
08005,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
08007,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
08009,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
08011,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
08013,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
08014,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
08015,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
08017,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
08019,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
08021,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
08023,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
08025,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
08027,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
08029,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
08031,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
08033,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
08035,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
08037,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
08039,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
08041,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
08043,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
08045,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
08047,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
08049,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
08051,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
08053,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
08055,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
08057,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
08059,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
08061,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
08063,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
08065,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
08067,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
08069,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
08071,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
08073,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
08075,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
08077,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
08079,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
08081,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
08083,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
08085,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
08087,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
08089,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
08091,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
08093,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
08095,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
08097,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
08099,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
08101,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
08103,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
08105,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
08107,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
08109,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
08111,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
08113,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
08115,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
08117,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
08119,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
08121,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
08123,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
08125,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
09001,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
09003,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
09005,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
09007,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
09009,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
09011,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
09013,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
09015,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
10001,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
10003,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
10005,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
11001,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
12001,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
12003,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
12005,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
12007,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
12009,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
12011,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
12013,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
12015,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
12017,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
12019,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
12021,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
12023,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
12027,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
12029,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
12031,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
12033,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
12035,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
12037,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
12039,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
12041,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
12043,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
12045,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
12047,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
12049,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
12051,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
12053,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
12055,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
12057,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
12059,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
12061,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
12063,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
12065,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
12067,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
12069,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
12071,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
12073,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
12075,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
12077,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
12079,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
12081,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
12083,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
12085,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
12086,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
12087,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
12089,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
12091,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
12093,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
12095,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
12097,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
12099,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
12101,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
12103,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
12105,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
12107,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
12109,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
12111,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
12113,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
12115,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
12117,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
12119,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
12121,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
12123,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
12125,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
12127,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
