fips,2017,2018,2019,2020,2021,2022,2023,2024
08125,1224.02,1013.55,986.045,1026.73,1030.74,1302.51,1498.13,2189.16
09001,1224.02,1013.55,986.045,1026.73,1030.74,1302.51,1498.13,2189.16
09003,1224.02,1013.55,986.045,1026.73,1030.74,1302.51,1498.13,2189.16
09005,1224.02,1013.55,986.045,1026.73,1030.74,1302.51,1498.13,2189.16
09007,1224.02,1013.55,986.045,1026.73,1030.74,1302.51,1498.13,2189.16
09009,1224.02,1013.55,986.045,1026.73,1030.74,1302.51,1498.13,2189.16
09011,1224.02,1013.55,986.045,1026.73,1030.74,1302.51,1498.13,2189.16
09013,1224.02,1013.55,986.045,1026.73,1030.74,1302.51,1498.13,2189.16
09015,1224.02,1013.55,986.045,1026.73,1030.74,1302.51,1498.13,2189.16
10001,1224.02,1013.55,986.045,1026.73,1030.74,1302.51,1498.13,2189.16
10003,1224.02,1013.55,986.045,1026.73,1030.74,1302.51,1498.13,2189.16
10005,1224.02,1013.55,986.045,1026.73,1030.74,1302.51,1498.13,2189.16
11001,1224.02,1013.55,986.045,1026.73,1030.74,1302.51,1498.13,2189.16
12001,1224.02,1013.55,986.045,1026.73,1030.74,1302.51,1498.13,2189.16
12003,1224.02,1013.55,986.045,1026.73,1030.74,1302.51,1498.13,2189.16
12005,1224.02,1013.55,986.045,1026.73,1030.74,1302.51,1498.13,2189.16
12007,1224.02,1013.55,986.045,1026.73,1030.74,1302.51,1498.13,2189.16
12009,1224.02,1013.55,986.045,1026.73,1030.74,1302.51,1498.13,2189.16
12011,1224.02,1013.55,986.045,1026.73,1030.74,1302.51,1498.13,2189.16
12013,1224.02,1013.55,986.045,1026.73,1030.74,1302.51,1498.13,2189.16
12015,1224.02,1013.55,986.045,1026.73,1030.74,1302.51,1498.13,2189.16
12017,1224.02,1013.55,986.045,1026.73,1030.74,1302.51,1498.13,2189.16
12019,1224.02,1013.55,986.045,1026.73,1030.74,1302.51,1498.13,2189.16
12021,1224.02,1013.55,986.045,1026.73,1030.74,1302.51,1498.13,2189.16
12023,1224.02,1013.55,986.045,1026.73,1030.74,1302.51,1498.13,2189.16
12027,1224.02,1013.55,986.045,1026.73,1030.74,1302.51,1498.13,2189.16
12029,1224.02,1013.55,986.045,1026.73,1030.74,1302.51,1498.13,2189.16
12031,1224.02,1013.55,986.045,1026.73,1030.74,1302.51,1498.13,2189.16
12033,1224.02,1013.55,986.045,1026.73,1030.74,1302.51,1498.13,2189.16
12035,1224.02,1013.55,986.045,1026.73,1030.74,1302.51,1498.13,2189.16
12037,1224.02,1013.55,986.045,1026.73,1030.74,1302.51,1498.13,2189.16
12039,1224.02,1013.55,986.045,1026.73,1030.74,1302.51,1498.13,2189.16
12041,1224.02,1013.55,986.045,1026.73,1030.74,1302.51,1498.13,2189.16
12043,1224.02,1013.55,986.045,1026.73,1030.74,1302.51,1498.13,2189.16
12045,1224.02,1013.55,986.045,1026.73,1030.74,1302.51,1498.13,2189.16
12047,1224.02,1013.55,986.045,1026.73,1030.74,1302.51,1498.13,2189.16
12049,1224.02,1013.55,986.045,1026.73,1030.74,1302.51,1498.13,2189.16
12051,1224.02,1013.55,986.045,1026.73,1030.74,1302.51,1498.13,2189.16
12053,1224.02,1013.55,986.045,1026.73,1030.74,1302.51,1498.13,2189.16
12055,1224.02,1013.55,986.045,1026.73,1030.74,1302.51,1498.13,2189.16
12057,1224.02,1013.55,986.045,1026.73,1030.74,1302.51,1498.13,2189.16
12059,1224.02,1013.55,986.045,1026.73,1030.74,1302.51,1498.13,2189.16
12061,1224.02,1013.55,986.045,1026.73,1030.74,1302.51,1498.13,2189.16
12063,1224.02,1013.55,986.045,1026.73,1030.74,1302.51,1498.13,2189.16
12065,1224.02,1013.55,986.045,1026.73,1030.74,1302.51,1498.13,2189.16
12067,1224.02,1013.55,986.045,1026.73,1030.74,1302.51,1498.13,2189.16
12069,1224.02,1013.55,986.045,1026.73,1030.74,1302.51,1498.13,2189.16
12071,1224.02,1013.55,986.045,1026.73,1030.74,1302.51,1498.13,2189.16
12073,1224.02,1013.55,986.045,1026.73,1030.74,1302.51,1498.13,2189.16
12075,1224.02,1013.55,986.045,1026.73,1030.74,1302.51,1498.13,2189.16
12077,1224.02,1013.55,986.045,1026.73,1030.74,1302.51,1498.13,2189.16
12079,1224.02,1013.55,986.045,1026.73,1030.74,1302.51,1498.13,2189.16
