fips,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
31079,0.065,0.0673,0.0687,0.0696,0.0714,0.0741,0.0759,0.0787,0.0852,0.0894,0.0932,0.1004,0.1031,0.104,0.106,0.1084,0.1097,0.107,0.1077,0.108,0.1075,0.1079,0.112
31081,0.065,0.0673,0.0687,0.0696,0.0714,0.0741,0.0759,0.0787,0.0852,0.0894,0.0932,0.1004,0.1031,0.104,0.106,0.1084,0.1097,0.107,0.1077,0.108,0.1075,0.1079,0.112
31083,0.065,0.0673,0.0687,0.0696,0.0714,0.0741,0.0759,0.0787,0.0852,0.0894,0.0932,0.1004,0.1031,0.104,0.106,0.1084,0.1097,0.107,0.1077,0.108,0.1075,0.1079,0.112
31085,0.065,0.0673,0.0687,0.0696,0.0714,0.0741,0.0759,0.0787,0.0852,0.0894,0.0932,0.1004,0.1031,0.104,0.106,0.1084,0.1097,0.107,0.1077,0.108,0.1075,0.1079,0.112
31087,0.065,0.0673,0.0687,0.0696,0.0714,0.0741,0.0759,0.0787,0.0852,0.0894,0.0932,0.1004,0.1031,0.104,0.106,0.1084,0.1097,0.107,0.1077,0.108,0.1075,0.1079,0.112
31089,0.065,0.0673,0.0687,0.0696,0.0714,0.0741,0.0759,0.0787,0.0852,0.0894,0.0932,0.1004,0.1031,0.104,0.106,0.1084,0.1097,0.107,0.1077,0.108,0.1075,0.1079,0.112
31091,0.065,0.0673,0.0687,0.0696,0.0714,0.0741,0.0759,0.0787,0.0852,0.0894,0.0932,0.1004,0.1031,0.104,0.106,0.1084,0.1097,0.107,0.1077,0.108,0.1075,0.1079,0.112
31093,0.065,0.0673,0.0687,0.0696,0.0714,0.0741,0.0759,0.0787,0.0852,0.0894,0.0932,0.1004,0.1031,0.104,0.106,0.1084,0.1097,0.107,0.1077,0.108,0.1075,0.1079,0.112
31095,0.065,0.0673,0.0687,0.0696,0.0714,0.0741,0.0759,0.0787,0.0852,0.0894,0.0932,0.1004,0.1031,0.104,0.106,0.1084,0.1097,0.107,0.1077,0.108,0.1075,0.1079,0.112
31097,0.065,0.0673,0.0687,0.0696,0.0714,0.0741,0.0759,0.0787,0.0852,0.0894,0.0932,0.1004,0.1031,0.104,0.106,0.1084,0.1097,0.107,0.1077,0.108,0.1075,0.1079,0.112
31099,0.065,0.0673,0.0687,0.0696,0.0714,0.0741,0.0759,0.0787,0.0852,0.0894,0.0932,0.1004,0.1031,0.104,0.106,0.1084,0.1097,0.107,0.1077,0.108,0.1075,0.1079,0.112
31101,0.065,0.0673,0.0687,0.0696,0.0714,0.0741,0.0759,0.0787,0.0852,0.0894,0.0932,0.1004,0.1031,0.104,0.106,0.1084,0.1097,0.107,0.1077,0.108,0.1075,0.1079,0.112
31103,0.065,0.0673,0.0687,0.0696,0.0714,0.0741,0.0759,0.0787,0.0852,0.0894,0.0932,0.1004,0.1031,0.104,0.106,0.1084,0.1097,0.107,0.1077,0.108,0.1075,0.1079,0.112
31105,0.065,0.0673,0.0687,0.0696,0.0714,0.0741,0.0759,0.0787,0.0852,0.0894,0.0932,0.1004,0.1031,0.104,0.106,0.1084,0.1097,0.107,0.1077,0.108,0.1075,0.1079,0.112
31107,0.065,0.0673,0.0687,0.0696,0.0714,0.0741,0.0759,0.0787,0.0852,0.0894,0.0932,0.1004,0.1031,0.104,0.106,0.1084,0.1097,0.107,0.1077,0.108,0.1075,0.1079,0.112
31109,0.065,0.0673,0.0687,0.0696,0.0714,0.0741,0.0759,0.0787,0.0852,0.0894,0.0932,0.1004,0.1031,0.104,0.106,0.1084,0.1097,0.107,0.1077,0.108,0.1075,0.1079,0.112
31111,0.065,0.0673,0.0687,0.0696,0.0714,0.0741,0.0759,0.0787,0.0852,0.0894,0.0932,0.1004,0.1031,0.104,0.106,0.1084,0.1097,0.107,0.1077,0.108,0.1075,0.1079,0.112
31113,0.065,0.0673,0.0687,0.0696,0.0714,0.0741,0.0759,0.0787,0.0852,0.0894,0.0932,0.1004,0.1031,0.104,0.106,0.1084,0.1097,0.107,0.1077,0.108,0.1075,0.1079,0.112
31115,0.065,0.0673,0.0687,0.0696,0.0714,0.0741,0.0759,0.0787,0.0852,0.0894,0.0932,0.1004,0.1031,0.104,0.106,0.1084,0.1097,0.107,0.1077,0.108,0.1075,0.1079,0.112
31117,0.065,0.0673,0.0687,0.0696,0.0714,0.0741,0.0759,0.0787,0.0852,0.0894,0.0932,0.1004,0.1031,0.104,0.106,0.1084,0.1097,0.107,0.1077,0.108,0.1075,0.1079,0.112
31119,0.065,0.0673,0.0687,0.0696,0.0714,0.0741,0.0759,0.0787,0.0852,0.0894,0.0932,0.1004,0.1031,0.104,0.106,0.1084,0.1097,0.107,0.1077,0.108,0.1075,0.1079,0.112
31121,0.065,0.0673,0.0687,0.0696,0.0714,0.0741,0.0759,0.0787,0.0852,0.0894,0.0932,0.1004,0.1031,0.104,0.106,0.1084,0.1097,0.107,0.1077,0.108,0.1075,0.1079,0.112
31123,0.065,0.0673,0.0687,0.0696,0.0714,0.0741,0.0759,0.0787,0.0852,0.0894,0.0932,0.1004,0.1031,0.104,0.106,0.1084,0.1097,0.107,0.1077,0.108,0.1075,0.1079,0.112
31125,0.065,0.0673,0.0687,0.0696,0.0714,0.0741,0.0759,0.0787,0.0852,0.0894,0.0932,0.1004,0.1031,0.104,0.106,0.1084,0.1097,0.107,0.1077,0.108,0.1075,0.1079,0.112
31127,0.065,0.0673,0.0687,0.0696,0.0714,0.0741,0.0759,0.0787,0.0852,0.0894,0.0932,0.1004,0.1031,0.104,0.106,0.1084,0.1097,0.107,0.1077,0.108,0.1075,0.1079,0.112
31129,0.065,0.0673,0.0687,0.0696,0.0714,0.0741,0.0759,0.0787,0.0852,0.0894,0.0932,0.1004,0.1031,0.104,0.106,0.1084,0.1097,0.107,0.1077,0.108,0.1075,0.1079,0.112
31131,0.065,0.0673,0.0687,0.0696,0.0714,0.0741,0.0759,0.0787,0.0852,0.0894,0.0932,0.1004,0.1031,0.104,0.106,0.1084,0.1097,0.107,0.1077,0.108,0.1075,0.1079,0.112
31133,0.065,0.0673,0.0687,0.0696,0.0714,0.0741,0.0759,0.0787,0.0852,0.0894,0.0932,0.1004,0.1031,0.104,0.106,0.1084,0.1097,0.107,0.1077,0.108,0.1075,0.1079,0.112
31135,0.065,0.0673,0.0687,0.0696,0.0714,0.0741,0.0759,0.0787,0.0852,0.0894,0.0932,0.1004,0.1031,0.104,0.106,0.1084,0.1097,0.107,0.1077,0.108,0.1075,0.1079,0.112
31137,0.065,0.0673,0.0687,0.0696,0.0714,0.0741,0.0759,0.0787,0.0852,0.0894,0.0932,0.1004,0.1031,0.104,0.106,0.1084,0.1097,0.107,0.1077,0.108,0.1075,0.1079,0.112
31139,0.065,0.0673,0.0687,0.0696,0.0714,0.0741,0.0759,0.0787,0.0852,0.0894,0.0932,0.1004,0.1031,0.104,0.106,0.1084,0.1097,0.107,0.1077,0.108,0.1075,0.1079,0.112
31141,0.065,0.0673,0.0687,0.0696,0.0714,0.0741,0.0759,0.0787,0.0852,0.0894,0.0932,0.1004,0.1031,0.104,0.106,0.1084,0.1097,0.107,0.1077,0.108,0.1075,0.1079,0.112
31143,0.065,0.0673,0.0687,0.0696,0.0714,0.0741,0.0759,0.0787,0.0852,0.0894,0.0932,0.1004,0.1031,0.104,0.106,0.1084,0.1097,0.107,0.1077,0.108,0.1075,0.1079,0.112
31145,0.065,0.0673,0.0687,0.0696,0.0714,0.0741,0.0759,0.0787,0.0852,0.0894,0.0932,0.1004,0.1031,0.104,0.106,0.1084,0.1097,0.107,0.1077,0.108,0.1075,0.1079,0.112
31147,0.065,0.0673,0.0687,0.0696,0.0714,0.0741,0.0759,0.0787,0.0852,0.0894,0.0932,0.1004,0.1031,0.104,0.106,0.1084,0.1097,0.107,0.1077,0.108,0.1075,0.1079,0.112
31149,0.065,0.0673,0.0687,0.0696,0.0714,0.0741,0.0759,0.0787,0.0852,0.0894,0.0932,0.1004,0.1031,0.104,0.106,0.1084,0.1097,0.107,0.1077,0.108,0.1075,0.1079,0.112
31151,0.065,0.0673,0.0687,0.0696,0.0714,0.0741,0.0759,0.0787,0.0852,0.0894,0.0932,0.1004,0.1031,0.104,0.106,0.1084,0.1097,0.107,0.1077,0.108,0.1075,0.1079,0.112
31153,0.065,0.0673,0.0687,0.0696,0.0714,0.0741,0.0759,0.0787,0.0852,0.0894,0.0932,0.1004,0.1031,0.104,0.106,0.1084,0.1097,0.107,0.1077,0.108,0.1075,0.1079,0.112
31155,0.065,0.0673,0.0687,0.0696,0.0714,0.0741,0.0759,0.0787,0.0852,0.0894,0.0932,0.1004,0.1031,0.104,0.106,0.1084,0.1097,0.107,0.1077,0.108,0.1075,0.1079,0.112
31157,0.065,0.0673,0.0687,0.0696,0.0714,0.0741,0.0759,0.0787,0.0852,0.0894,0.0932,0.1004,0.1031,0.104,0.106,0.1084,0.1097,0.107,0.1077,0.108,0.1075,0.1079,0.112
31159,0.065,0.0673,0.0687,0.0696,0.0714,0.0741,0.0759,0.0787,0.0852,0.0894,0.0932,0.1004,0.1031,0.104,0.106,0.1084,0.1097,0.107,0.1077,0.108,0.1075,0.1079,0.112
31161,0.065,0.0673,0.0687,0.0696,0.0714,0.0741,0.0759,0.0787,0.0852,0.0894,0.0932,0.1004,0.1031,0.104,0.106,0.1084,0.1097,0.107,0.1077,0.108,0.1075,0.1079,0.112
31163,0.065,0.0673,0.0687,0.0696,0.0714,0.0741,0.0759,0.0787,0.0852,0.0894,0.0932,0.1004,0.1031,0.104,0.106,0.1084,0.1097,0.107,0.1077,0.108,0.1075,0.1079,0.112
31165,0.065,0.0673,0.0687,0.0696,0.0714,0.0741,0.0759,0.0787,0.0852,0.0894,0.0932,0.1004,0.1031,0.104,0.106,0.1084,0.1097,0.107,0.1077,0.108,0.1075,0.1079,0.112
31167,0.065,0.0673,0.0687,0.0696,0.0714,0.0741,0.0759,0.0787,0.0852,0.0894,0.0932,0.1004,0.1031,0.104,0.106,0.1084,0.1097,0.107,0.1077,0.108,0.1075,0.1079,0.112
31169,0.065,0.0673,0.0687,0.0696,0.0714,0.0741,0.0759,0.0787,0.0852,0.0894,0.0932,0.1004,0.1031,0.104,0.106,0.1084,0.1097,0.107,0.1077,0.108,0.1075,0.1079,0.112
31171,0.065,0.0673,0.0687,0.0696,0.0714,0.0741,0.0759,0.0787,0.0852,0.0894,0.0932,0.1004,0.1031,0.104,0.106,0.1084,0.1097,0.107,0.1077,0.108,0.1075,0.1079,0.112
31173,0.065,0.0673,0.0687,0.0696,0.0714,0.0741,0.0759,0.0787,0.0852,0.0894,0.0932,0.1004,0.1031,0.104,0.106,0.1084,0.1097,0.107,0.1077,0.108,0.1075,0.1079,0.112
31175,0.065,0.0673,0.0687,0.0696,0.0714,0.0741,0.0759,0.0787,0.0852,0.0894,0.0932,0.1004,0.1031,0.104,0.106,0.1084,0.1097,0.107,0.1077,0.108,0.1075,0.1079,0.112
31177,0.065,0.0673,0.0687,0.0696,0.0714,0.0741,0.0759,0.0787,0.0852,0.0894,0.0932,0.1004,0.1031,0.104,0.106,0.1084,0.1097,0.107,0.1077,0.108,0.1075,0.1079,0.112
31179,0.065,0.0673,0.0687,0.0696,0.0714,0.0741,0.0759,0.0787,0.0852,0.0894,0.0932,0.1004,0.1031,0.104,0.106,0.1084,0.1097,0.107,0.1077,0.108,0.1075,0.1079,0.112
31181,0.065,0.0673,0.0687,0.0696,0.0714,0.0741,0.0759,0.0787,0.0852,0.0894,0.0932,0.1004,0.1031,0.104,0.106,0.1084,0.1097,0.107,0.1077,0.108,0.1075,0.1079,0.112
31183,0.065,0.0673,0.0687,0.0696,0.0714,0.0741,0.0759,0.0787,0.0852,0.0894,0.0932,0.1004,0.1031,0.104,0.106,0.1084,0.1097,0.107,0.1077,0.108,0.1075,0.1079,0.112
31185,0.065,0.0673,0.0687,0.0696,0.0714,0.0741,0.0759,0.0787,0.0852,0.0894,0.0932,0.1004,0.1031,0.104,0.106,0.1084,0.1097,0.107,0.1077,0.108,0.1075,0.1079,0.112
32001,0.0908,0.0943,0.0902,0.0969,0.102,0.1108,0.1182,0.1193,0.1286,0.1236,0.1161,0.1183,0.1189,0.1293,0.1276,0.1141,0.1199,0.1185,0.12,0.1134,0.1149,0.1378,0.1667
32003,0.0908,0.0943,0.0902,0.0969,0.102,0.1108,0.1182,0.1193,0.1286,0.1236,0.1161,0.1183,0.1189,0.1293,0.1276,0.1141,0.1199,0.1185,0.12,0.1134,0.1149,0.1378,0.1667
32005,0.0908,0.0943,0.0902,0.0969,0.102,0.1108,0.1182,0.1193,0.1286,0.1236,0.1161,0.1183,0.1189,0.1293,0.1276,0.1141,0.1199,0.1185,0.12,0.1134,0.1149,0.1378,0.1667
32007,0.0908,0.0943,0.0902,0.0969,0.102,0.1108,0.1182,0.1193,0.1286,0.1236,0.1161,0.1183,0.1189,0.1293,0.1276,0.1141,0.1199,0.1185,0.12,0.1134,0.1149,0.1378,0.1667
32009,0.0908,0.0943,0.0902,0.0969,0.102,0.1108,0.1182,0.1193,0.1286,0.1236,0.1161,0.1183,0.1189,0.1293,0.1276,0.1141,0.1199,0.1185,0.12,0.1134,0.1149,0.1378,0.1667
32011,0.0908,0.0943,0.0902,0.0969,0.102,0.1108,0.1182,0.1193,0.1286,0.1236,0.1161,0.1183,0.1189,0.1293,0.1276,0.1141,0.1199,0.1185,0.12,0.1134,0.1149,0.1378,0.1667
32013,0.0908,0.0943,0.0902,0.0969,0.102,0.1108,0.1182,0.1193,0.1286,0.1236,0.1161,0.1183,0.1189,0.1293,0.1276,0.1141,0.1199,0.1185,0.12,0.1134,0.1149,0.1378,0.1667
32015,0.0908,0.0943,0.0902,0.0969,0.102,0.1108,0.1182,0.1193,0.1286,0.1236,0.1161,0.1183,0.1189,0.1293,0.1276,0.1141,0.1199,0.1185,0.12,0.1134,0.1149,0.1378,0.1667
32017,0.0908,0.0943,0.0902,0.0969,0.102,0.1108,0.1182,0.1193,0.1286,0.1236,0.1161,0.1183,0.1189,0.1293,0.1276,0.1141,0.1199,0.1185,0.12,0.1134,0.1149,0.1378,0.1667
32019,0.0908,0.0943,0.0902,0.0969,0.102,0.1108,0.1182,0.1193,0.1286,0.1236,0.1161,0.1183,0.1189,0.1293,0.1276,0.1141,0.1199,0.1185,0.12,0.1134,0.1149,0.1378,0.1667
32021,0.0908,0.0943,0.0902,0.0969,0.102,0.1108,0.1182,0.1193,0.1286,0.1236,0.1161,0.1183,0.1189,0.1293,0.1276,0.1141,0.1199,0.1185,0.12,0.1134,0.1149,0.1378,0.1667
32023,0.0908,0.0943,0.0902,0.0969,0.102,0.1108,0.1182,0.1193,0.1286,0.1236,0.1161,0.1183,0.1189,0.1293,0.1276,0.1141,0.1199,0.1185,0.12,0.1134,0.1149,0.1378,0.1667
32027,0.0908,0.0943,0.0902,0.0969,0.102,0.1108,0.1182,0.1193,0.1286,0.1236,0.1161,0.1183,0.1189,0.1293,0.1276,0.1141,0.1199,0.1185,0.12,0.1134,0.1149,0.1378,0.1667
32029,0.0908,0.0943,0.0902,0.0969,0.102,0.1108,0.1182,0.1193,0.1286,0.1236,0.1161,0.1183,0.1189,0.1293,0.1276,0.1141,0.1199,0.1185,0.12,0.1134,0.1149,0.1378,0.1667
32031,0.0908,0.0943,0.0902,0.0969,0.102,0.1108,0.1182,0.1193,0.1286,0.1236,0.1161,0.1183,0.1189,0.1293,0.1276,0.1141,0.1199,0.1185,0.12,0.1134,0.1149,0.1378,0.1667
32033,0.0908,0.0943,0.0902,0.0969,0.102,0.1108,0.1182,0.1193,0.1286,0.1236,0.1161,0.1183,0.1189,0.1293,0.1276,0.1141,0.1199,0.1185,0.12,0.1134,0.1149,0.1378,0.1667
32510,0.0908,0.0943,0.0902,0.0969,0.102,0.1108,0.1182,0.1193,0.1286,0.1236,0.1161,0.1183,0.1189,0.1293,0.1276,0.1141,0.1199,0.1185,0.12,0.1134,0.1149,0.1378,0.1667
33001,0.1249,0.1189,0.1198,0.1249,0.1351,0.1468,0.1488,0.1568,0.1639,0.1632,0.1652,0.1607,0.1633,0.1753,0.185,0.1838,0.192,0.1969,0.2005,0.1904,0.1985,0.2546,0.2815
33003,0.1249,0.1189,0.1198,0.1249,0.1351,0.1468,0.1488,0.1568,0.1639,0.1632,0.1652,0.1607,0.1633,0.1753,0.185,0.1838,0.192,0.1969,0.2005,0.1904,0.1985,0.2546,0.2815
33005,0.1249,0.1189,0.1198,0.1249,0.1351,0.1468,0.1488,0.1568,0.1639,0.1632,0.1652,0.1607,0.1633,0.1753,0.185,0.1838,0.192,0.1969,0.2005,0.1904,0.1985,0.2546,0.2815
33007,0.1249,0.1189,0.1198,0.1249,0.1351,0.1468,0.1488,0.1568,0.1639,0.1632,0.1652,0.1607,0.1633,0.1753,0.185,0.1838,0.192,0.1969,0.2005,0.1904,0.1985,0.2546,0.2815
33009,0.1249,0.1189,0.1198,0.1249,0.1351,0.1468,0.1488,0.1568,0.1639,0.1632,0.1652,0.1607,0.1633,0.1753,0.185,0.1838,0.192,0.1969,0.2005,0.1904,0.1985,0.2546,0.2815
33011,0.1249,0.1189,0.1198,0.1249,0.1351,0.1468,0.1488,0.1568,0.1639,0.1632,0.1652,0.1607,0.1633,0.1753,0.185,0.1838,0.192,0.1969,0.2005,0.1904,0.1985,0.2546,0.2815
33013,0.1249,0.1189,0.1198,0.1249,0.1351,0.1468,0.1488,0.1568,0.1639,0.1632,0.1652,0.1607,0.1633,0.1753,0.185,0.1838,0.192,0.1969,0.2005,0.1904,0.1985,0.2546,0.2815
33015,0.1249,0.1189,0.1198,0.1249,0.1351,0.1468,0.1488,0.1568,0.1639,0.1632,0.1652,0.1607,0.1633,0.1753,0.185,0.1838,0.192,0.1969,0.2005,0.1904,0.1985,0.2546,0.2815
33017,0.1249,0.1189,0.1198,0.1249,0.1351,0.1468,0.1488,0.1568,0.1639,0.1632,0.1652,0.1607,0.1633,0.1753,0.185,0.1838,0.192,0.1969,0.2005,0.1904,0.1985,0.2546,0.2815
33019,0.1249,0.1189,0.1198,0.1249,0.1351,0.1468,0.1488,0.1568,0.1639,0.1632,0.1652,0.1607,0.1633,0.1753,0.185,0.1838,0.192,0.1969,0.2005,0.1904,0.1985,0.2546,0.2815
34001,0.1021,0.1038,0.1067,0.1123,0.1174,0.1284,0.1414,0.1566,0.1631,0.1657,0.1623,0.1578,0.1573,0.1578,0.1581,0.1572,0.1565,0.1541,0.1585,0.1603,0.1635,0.1674,0.177
34003,0.1021,0.1038,0.1067,0.1123,0.1174,0.1284,0.1414,0.1566,0.1631,0.1657,0.1623,0.1578,0.1573,0.1578,0.1581,0.1572,0.1565,0.1541,0.1585,0.1603,0.1635,0.1674,0.177
34005,0.1021,0.1038,0.1067,0.1123,0.1174,0.1284,0.1414,0.1566,0.1631,0.1657,0.1623,0.1578,0.1573,0.1578,0.1581,0.1572,0.1565,0.1541,0.1585,0.1603,0.1635,0.1674,0.177
34007,0.1021,0.1038,0.1067,0.1123,0.1174,0.1284,0.1414,0.1566,0.1631,0.1657,0.1623,0.1578,0.1573,0.1578,0.1581,0.1572,0.1565,0.1541,0.1585,0.1603,0.1635,0.1674,0.177
34009,0.1021,0.1038,0.1067,0.1123,0.1174,0.1284,0.1414,0.1566,0.1631,0.1657,0.1623,0.1578,0.1573,0.1578,0.1581,0.1572,0.1565,0.1541,0.1585,0.1603,0.1635,0.1674,0.177
34011,0.1021,0.1038,0.1067,0.1123,0.1174,0.1284,0.1414,0.1566,0.1631,0.1657,0.1623,0.1578,0.1573,0.1578,0.1581,0.1572,0.1565,0.1541,0.1585,0.1603,0.1635,0.1674,0.177
34013,0.1021,0.1038,0.1067,0.1123,0.1174,0.1284,0.1414,0.1566,0.1631,0.1657,0.1623,0.1578,0.1573,0.1578,0.1581,0.1572,0.1565,0.1541,0.1585,0.1603,0.1635,0.1674,0.177
34015,0.1021,0.1038,0.1067,0.1123,0.1174,0.1284,0.1414,0.1566,0.1631,0.1657,0.1623,0.1578,0.1573,0.1578,0.1581,0.1572,0.1565,0.1541,0.1585,0.1603,0.1635,0.1674,0.177
34017,0.1021,0.1038,0.1067,0.1123,0.1174,0.1284,0.1414,0.1566,0.1631,0.1657,0.1623,0.1578,0.1573,0.1578,0.1581,0.1572,0.1565,0.1541,0.1585,0.1603,0.1635,0.1674,0.177
34019,0.1021,0.1038,0.1067,0.1123,0.1174,0.1284,0.1414,0.1566,0.1631,0.1657,0.1623,0.1578,0.1573,0.1578,0.1581,0.1572,0.1565,0.1541,0.1585,0.1603,0.1635,0.1674,0.177
34021,0.1021,0.1038,0.1067,0.1123,0.1174,0.1284,0.1414,0.1566,0.1631,0.1657,0.1623,0.1578,0.1573,0.1578,0.1581,0.1572,0.1565,0.1541,0.1585,0.1603,0.1635,0.1674,0.177
34023,0.1021,0.1038,0.1067,0.1123,0.1174,0.1284,0.1414,0.1566,0.1631,0.1657,0.1623,0.1578,0.1573,0.1578,0.1581,0.1572,0.1565,0.1541,0.1585,0.1603,0.1635,0.1674,0.177
34025,0.1021,0.1038,0.1067,0.1123,0.1174,0.1284,0.1414,0.1566,0.1631,0.1657,0.1623,0.1578,0.1573,0.1578,0.1581,0.1572,0.1565,0.1541,0.1585,0.1603,0.1635,0.1674,0.177
34027,0.1021,0.1038,0.1067,0.1123,0.1174,0.1284,0.1414,0.1566,0.1631,0.1657,0.1623,0.1578,0.1573,0.1578,0.1581,0.1572,0.1565,0.1541,0.1585,0.1603,0.1635,0.1674,0.177
34029,0.1021,0.1038,0.1067,0.1123,0.1174,0.1284,0.1414,0.1566,0.1631,0.1657,0.1623,0.1578,0.1573,0.1578,0.1581,0.1572,0.1565,0.1541,0.1585,0.1603,0.1635,0.1674,0.177
34031,0.1021,0.1038,0.1067,0.1123,0.1174,0.1284,0.1414,0.1566,0.1631,0.1657,0.1623,0.1578,0.1573,0.1578,0.1581,0.1572,0.1565,0.1541,0.1585,0.1603,0.1635,0.1674,0.177
34033,0.1021,0.1038,0.1067,0.1123,0.1174,0.1284,0.1414,0.1566,0.1631,0.1657,0.1623,0.1578,0.1573,0.1578,0.1581,0.1572,0.1565,0.1541,0.1585,0.1603,0.1635,0.1674,0.177
34035,0.1021,0.1038,0.1067,0.1123,0.1174,0.1284,0.1414,0.1566,0.1631,0.1657,0.1623,0.1578,0.1573,0.1578,0.1581,0.1572,0.1565,0.1541,0.1585,0.1603,0.1635,0.1674,0.177
34037,0.1021,0.1038,0.1067,0.1123,0.1174,0.1284,0.1414,0.1566,0.1631,0.1657,0.1623,0.1578,0.1573,0.1578,0.1581,0.1572,0.1565,0.1541,0.1585,0.1603,0.1635,0.1674,0.177
34039,0.1021,0.1038,0.1067,0.1123,0.1174,0.1284,0.1414,0.1566,0.1631,0.1657,0.1623,0.1578,0.1573,0.1578,0.1581,0.1572,0.1565,0.1541,0.1585,0.1603,0.1635,0.1674,0.177
34041,0.1021,0.1038,0.1067,0.1123,0.1174,0.1284,0.1414,0.1566,0.1631,0.1657,0.1623,0.1578,0.1573,0.1578,0.1581,0.1572,0.1565,0.1541,0.1585,0.1603,0.1635,0.1674,0.177
35001,0.0874,0.085,0.0869,0.0867,0.0913,0.0906,0.0912,0.1001,0.1002,0.1052,0.11,0.1137,0.1168,0.1228,0.1247,0.1203,0.1288,0.1268,0.1251,0.1294,0.1352,0.1384,0.1385
35003,0.0874,0.085,0.0869,0.0867,0.0913,0.0906,0.0912,0.1001,0.1002,0.1052,0.11,0.1137,0.1168,0.1228,0.1247,0.1203,0.1288,0.1268,0.1251,0.1294,0.1352,0.1384,0.1385
35005,0.0874,0.085,0.0869,0.0867,0.0913,0.0906,0.0912,0.1001,0.1002,0.1052,0.11,0.1137,0.1168,0.1228,0.1247,0.1203,0.1288,0.1268,0.1251,0.1294,0.1352,0.1384,0.1385
35006,0.0874,0.085,0.0869,0.0867,0.0913,0.0906,0.0912,0.1001,0.1002,0.1052,0.11,0.1137,0.1168,0.1228,0.1247,0.1203,0.1288,0.1268,0.1251,0.1294,0.1352,0.1384,0.1385
35007,0.0874,0.085,0.0869,0.0867,0.0913,0.0906,0.0912,0.1001,0.1002,0.1052,0.11,0.1137,0.1168,0.1228,0.1247,0.1203,0.1288,0.1268,0.1251,0.1294,0.1352,0.1384,0.1385
35009,0.0874,0.085,0.0869,0.0867,0.0913,0.0906,0.0912,0.1001,0.1002,0.1052,0.11,0.1137,0.1168,0.1228,0.1247,0.1203,0.1288,0.1268,0.1251,0.1294,0.1352,0.1384,0.1385
35011,0.0874,0.085,0.0869,0.0867,0.0913,0.0906,0.0912,0.1001,0.1002,0.1052,0.11,0.1137,0.1168,0.1228,0.1247,0.1203,0.1288,0.1268,0.1251,0.1294,0.1352,0.1384,0.1385
35013,0.0874,0.085,0.0869,0.0867,0.0913,0.0906,0.0912,0.1001,0.1002,0.1052,0.11,0.1137,0.1168,0.1228,0.1247,0.1203,0.1288,0.1268,0.1251,0.1294,0.1352,0.1384,0.1385
35015,0.0874,0.085,0.0869,0.0867,0.0913,0.0906,0.0912,0.1001,0.1002,0.1052,0.11,0.1137,0.1168,0.1228,0.1247,0.1203,0.1288,0.1268,0.1251,0.1294,0.1352,0.1384,0.1385
35017,0.0874,0.085,0.0869,0.0867,0.0913,0.0906,0.0912,0.1001,0.1002,0.1052,0.11,0.1137,0.1168,0.1228,0.1247,0.1203,0.1288,0.1268,0.1251,0.1294,0.1352,0.1384,0.1385
35019,0.0874,0.085,0.0869,0.0867,0.0913,0.0906,0.0912,0.1001,0.1002,0.1052,0.11,0.1137,0.1168,0.1228,0.1247,0.1203,0.1288,0.1268,0.1251,0.1294,0.1352,0.1384,0.1385
35021,0.0874,0.085,0.0869,0.0867,0.0913,0.0906,0.0912,0.1001,0.1002,0.1052,0.11,0.1137,0.1168,0.1228,0.1247,0.1203,0.1288,0.1268,0.1251,0.1294,0.1352,0.1384,0.1385
35023,0.0874,0.085,0.0869,0.0867,0.0913,0.0906,0.0912,0.1001,0.1002,0.1052,0.11,0.1137,0.1168,0.1228,0.1247,0.1203,0.1288,0.1268,0.1251,0.1294,0.1352,0.1384,0.1385
35025,0.0874,0.085,0.0869,0.0867,0.0913,0.0906,0.0912,0.1001,0.1002,0.1052,0.11,0.1137,0.1168,0.1228,0.1247,0.1203,0.1288,0.1268,0.1251,0.1294,0.1352,0.1384,0.1385
35027,0.0874,0.085,0.0869,0.0867,0.0913,0.0906,0.0912,0.1001,0.1002,0.1052,0.11,0.1137,0.1168,0.1228,0.1247,0.1203,0.1288,0.1268,0.1251,0.1294,0.1352,0.1384,0.1385
35028,0.0874,0.085,0.0869,0.0867,0.0913,0.0906,0.0912,0.1001,0.1002,0.1052,0.11,0.1137,0.1168,0.1228,0.1247,0.1203,0.1288,0.1268,0.1251,0.1294,0.1352,0.1384,0.1385
35029,0.0874,0.085,0.0869,0.0867,0.0913,0.0906,0.0912,0.1001,0.1002,0.1052,0.11,0.1137,0.1168,0.1228,0.1247,0.1203,0.1288,0.1268,0.1251,0.1294,0.1352,0.1384,0.1385
35031,0.0874,0.085,0.0869,0.0867,0.0913,0.0906,0.0912,0.1001,0.1002,0.1052,0.11,0.1137,0.1168,0.1228,0.1247,0.1203,0.1288,0.1268,0.1251,0.1294,0.1352,0.1384,0.1385
35033,0.0874,0.085,0.0869,0.0867,0.0913,0.0906,0.0912,0.1001,0.1002,0.1052,0.11,0.1137,0.1168,0.1228,0.1247,0.1203,0.1288,0.1268,0.1251,0.1294,0.1352,0.1384,0.1385
