fips,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
01019,34.644036,35.990556,40.991916,40.116678,39.328002,39.318384,39.81852,40.8765,39.491508,38.52009,41.40549,37.94301,38.750922,38.510472,39.28953,41.30931,41.241984,43.213674,39.222204,37.587144,39.328002,37.212042,37.183188,37.26975,38.27964
01021,34.644036,35.990556,40.991916,40.116678,39.328002,39.318384,39.81852,40.8765,39.491508,38.52009,41.40549,37.94301,38.750922,38.510472,39.28953,41.30931,41.241984,43.213674,39.222204,37.587144,39.328002,37.212042,37.183188,37.26975,38.27964
01023,34.644036,35.990556,40.991916,40.116678,39.328002,39.318384,39.81852,40.8765,39.491508,38.52009,41.40549,37.94301,38.750922,38.510472,39.28953,41.30931,41.241984,43.213674,39.222204,37.587144,39.328002,37.212042,37.183188,37.26975,38.27964
01025,34.644036,35.990556,40.991916,40.116678,39.328002,39.318384,39.81852,40.8765,39.491508,38.52009,41.40549,37.94301,38.750922,38.510472,39.28953,41.30931,41.241984,43.213674,39.222204,37.587144,39.328002,37.212042,37.183188,37.26975,38.27964
01027,34.644036,35.990556,40.991916,40.116678,39.328002,39.318384,39.81852,40.8765,39.491508,38.52009,41.40549,37.94301,38.750922,38.510472,39.28953,41.30931,41.241984,43.213674,39.222204,37.587144,39.328002,37.212042,37.183188,37.26975,38.27964
01029,34.644036,35.990556,40.991916,40.116678,39.328002,39.318384,39.81852,40.8765,39.491508,38.52009,41.40549,37.94301,38.750922,38.510472,39.28953,41.30931,41.241984,43.213674,39.222204,37.587144,39.328002,37.212042,37.183188,37.26975,38.27964
01031,34.644036,35.990556,40.991916,40.116678,39.328002,39.318384,39.81852,40.8765,39.491508,38.52009,41.40549,37.94301,38.750922,38.510472,39.28953,41.30931,41.241984,43.213674,39.222204,37.587144,39.328002,37.212042,37.183188,37.26975,38.27964
01033,34.644036,35.990556,40.991916,40.116678,39.328002,39.318384,39.81852,40.8765,39.491508,38.52009,41.40549,37.94301,38.750922,38.510472,39.28953,41.30931,41.241984,43.213674,39.222204,37.587144,39.328002,37.212042,37.183188,37.26975,38.27964
01035,34.644036,35.990556,40.991916,40.116678,39.328002,39.318384,39.81852,40.8765,39.491508,38.52009,41.40549,37.94301,38.750922,38.510472,39.28953,41.30931,41.241984,43.213674,39.222204,37.587144,39.328002,37.212042,37.183188,37.26975,38.27964
01037,34.644036,35.990556,40.991916,40.116678,39.328002,39.318384,39.81852,40.8765,39.491508,38.52009,41.40549,37.94301,38.750922,38.510472,39.28953,41.30931,41.241984,43.213674,39.222204,37.587144,39.328002,37.212042,37.183188,37.26975,38.27964
01039,34.644036,35.990556,40.991916,40.116678,39.328002,39.318384,39.81852,40.8765,39.491508,38.52009,41.40549,37.94301,38.750922,38.510472,39.28953,41.30931,41.241984,43.213674,39.222204,37.587144,39.328002,37.212042,37.183188,37.26975,38.27964
01041,34.644036,35.990556,40.991916,40.116678,39.328002,39.318384,39.81852,40.8765,39.491508,38.52009,41.40549,37.94301,38.750922,38.510472,39.28953,41.30931,41.241984,43.213674,39.222204,37.587144,39.328002,37.212042,37.183188,37.26975,38.27964
01043,34.644036,35.990556,40.991916,40.116678,39.328002,39.318384,39.81852,40.8765,39.491508,38.52009,41.40549,37.94301,38.750922,38.510472,39.28953,41.30931,41.241984,43.213674,39.222204,37.587144,39.328002,37.212042,37.183188,37.26975,38.27964
01045,34.644036,35.990556,40.991916,40.116678,39.328002,39.318384,39.81852,40.8765,39.491508,38.52009,41.40549,37.94301,38.750922,38.510472,39.28953,41.30931,41.241984,43.213674,39.222204,37.587144,39.328002,37.212042,37.183188,37.26975,38.27964
01047,34.644036,35.990556,40.991916,40.116678,39.328002,39.318384,39.81852,40.8765,39.491508,38.52009,41.40549,37.94301,38.750922,38.510472,39.28953,41.30931,41.241984,43.213674,39.222204,37.587144,39.328002,37.212042,37.183188,37.26975,38.27964
01049,34.644036,35.990556,40.991916,40.116678,39.328002,39.318384,39.81852,40.8765,39.491508,38.52009,41.40549,37.94301,38.750922,38.510472,39.28953,41.30931,41.241984,43.213674,39.222204,37.587144,39.328002,37.212042,37.183188,37.26975,38.27964
01051,34.644036,35.990556,40.991916,40.116678,39.328002,39.318384,39.81852,40.8765,39.491508,38.52009,41.40549,37.94301,38.750922,38.510472,39.28953,41.30931,41.241984,43.213674,39.222204,37.587144,39.328002,37.212042,37.183188,37.26975,38.27964
01053,34.644036,35.990556,40.991916,40.116678,39.328002,39.318384,39.81852,40.8765,39.491508,38.52009,41.40549,37.94301,38.750922,38.510472,39.28953,41.30931,41.241984,43.213674,39.222204,37.587144,39.328002,37.212042,37.183188,37.26975,38.27964
01055,34.644036,35.990556,40.991916,40.116678,39.328002,39.318384,39.81852,40.8765,39.491508,38.52009,41.40549,37.94301,38.750922,38.510472,39.28953,41.30931,41.241984,43.213674,39.222204,37.587144,39.328002,37.212042,37.183188,37.26975,38.27964
01057,34.644036,35.990556,40.991916,40.116678,39.328002,39.318384,39.81852,40.8765,39.491508,38.52009,41.40549,37.94301,38.750922,38.510472,39.28953,41.30931,41.241984,43.213674,39.222204,37.587144,39.328002,37.212042,37.183188,37.26975,38.27964
01059,34.644036,35.990556,40.991916,40.116678,39.328002,39.318384,39.81852,40.8765,39.491508,38.52009,41.40549,37.94301,38.750922,38.510472,39.28953,41.30931,41.241984,43.213674,39.222204,37.587144,39.328002,37.212042,37.183188,37.26975,38.27964
01061,34.644036,35.990556,40.991916,40.116678,39.328002,39.318384,39.81852,40.8765,39.491508,38.52009,41.40549,37.94301,38.750922,38.510472,39.28953,41.30931,41.241984,43.213674,39.222204,37.587144,39.328002,37.212042,37.183188,37.26975,38.27964
01063,34.644036,35.990556,40.991916,40.116678,39.328002,39.318384,39.81852,40.8765,39.491508,38.52009,41.40549,37.94301,38.750922,38.510472,39.28953,41.30931,41.241984,43.213674,39.222204,37.587144,39.328002,37.212042,37.183188,37.26975,38.27964
01065,34.644036,35.990556,40.991916,40.116678,39.328002,39.318384,39.81852,40.8765,39.491508,38.52009,41.40549,37.94301,38.750922,38.510472,39.28953,41.30931,41.241984,43.213674,39.222204,37.587144,39.328002,37.212042,37.183188,37.26975,38.27964
01067,34.644036,35.990556,40.991916,40.116678,39.328002,39.318384,39.81852,40.8765,39.491508,38.52009,41.40549,37.94301,38.750922,38.510472,39.28953,41.30931,41.241984,43.213674,39.222204,37.587144,39.328002,37.212042,37.183188,37.26975,38.27964
01069,34.644036,35.990556,40.991916,40.116678,39.328002,39.318384,39.81852,40.8765,39.491508,38.52009,41.40549,37.94301,38.750922,38.510472,39.28953,41.30931,41.241984,43.213674,39.222204,37.587144,39.328002,37.212042,37.183188,37.26975,38.27964
