fips,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
01069,0.00435399,0.00449731,0.0046011,0.0107466,0.0128989,0.0172825,0.0105464,0.013062,0.0149486,0.017222,0.0159753,0.0178163,0.020401,0.0223185,0.0267813,0.027488,0.0287408,0.0287013,0.0234552,0.0228795,0.0225706,0.0223062,0.0241187,0.0241829,0.0250688,0.0281552,0.0296588
01071,0.00435399,0.00449731,0.0046011,0.0107466,0.0128989,0.0172825,0.0105464,0.013062,0.0149486,0.017222,0.0159753,0.0178163,0.020401,0.0223185,0.0267813,0.027488,0.0287408,0.0287013,0.0234552,0.0228795,0.0225706,0.0223062,0.0241187,0.0241829,0.0250688,0.0281552,0.0296588
01073,0.00435399,0.00449731,0.0046011,0.0107466,0.0128989,0.0172825,0.0105464,0.013062,0.0149486,0.017222,0.0159753,0.0178163,0.020401,0.0223185,0.0267813,0.027488,0.0287408,0.0287013,0.0234552,0.0228795,0.0225706,0.0223062,0.0241187,0.0241829,0.0250688,0.0281552,0.0296588
01075,0.00435399,0.00449731,0.0046011,0.0107466,0.0128989,0.0172825,0.0105464,0.013062,0.0149486,0.017222,0.0159753,0.0178163,0.020401,0.0223185,0.0267813,0.027488,0.0287408,0.0287013,0.0234552,0.0228795,0.0225706,0.0223062,0.0241187,0.0241829,0.0250688,0.0281552,0.0296588
01077,0.00435399,0.00449731,0.0046011,0.0107466,0.0128989,0.0172825,0.0105464,0.013062,0.0149486,0.017222,0.0159753,0.0178163,0.020401,0.0223185,0.0267813,0.027488,0.0287408,0.0287013,0.0234552,0.0228795,0.0225706,0.0223062,0.0241187,0.0241829,0.0250688,0.0281552,0.0296588
01079,0.00435399,0.00449731,0.0046011,0.0107466,0.0128989,0.0172825,0.0105464,0.013062,0.0149486,0.017222,0.0159753,0.0178163,0.020401,0.0223185,0.0267813,0.027488,0.0287408,0.0287013,0.0234552,0.0228795,0.0225706,0.0223062,0.0241187,0.0241829,0.0250688,0.0281552,0.0296588
01081,0.00435399,0.00449731,0.0046011,0.0107466,0.0128989,0.0172825,0.0105464,0.013062,0.0149486,0.017222,0.0159753,0.0178163,0.020401,0.0223185,0.0267813,0.027488,0.0287408,0.0287013,0.0234552,0.0228795,0.0225706,0.0223062,0.0241187,0.0241829,0.0250688,0.0281552,0.0296588
01083,0.00435399,0.00449731,0.0046011,0.0107466,0.0128989,0.0172825,0.0105464,0.013062,0.0149486,0.017222,0.0159753,0.0178163,0.020401,0.0223185,0.0267813,0.027488,0.0287408,0.0287013,0.0234552,0.0228795,0.0225706,0.0223062,0.0241187,0.0241829,0.0250688,0.0281552,0.0296588
01085,0.00435399,0.00449731,0.0046011,0.0107466,0.0128989,0.0172825,0.0105464,0.013062,0.0149486,0.017222,0.0159753,0.0178163,0.020401,0.0223185,0.0267813,0.027488,0.0287408,0.0287013,0.0234552,0.0228795,0.0225706,0.0223062,0.0241187,0.0241829,0.0250688,0.0281552,0.0296588
01087,0.00435399,0.00449731,0.0046011,0.0107466,0.0128989,0.0172825,0.0105464,0.013062,0.0149486,0.017222,0.0159753,0.0178163,0.020401,0.0223185,0.0267813,0.027488,0.0287408,0.0287013,0.0234552,0.0228795,0.0225706,0.0223062,0.0241187,0.0241829,0.0250688,0.0281552,0.0296588
01089,0.00435399,0.00449731,0.0046011,0.0107466,0.0128989,0.0172825,0.0105464,0.013062,0.0149486,0.017222,0.0159753,0.0178163,0.020401,0.0223185,0.0267813,0.027488,0.0287408,0.0287013,0.0234552,0.0228795,0.0225706,0.0223062,0.0241187,0.0241829,0.0250688,0.0281552,0.0296588
01091,0.00435399,0.00449731,0.0046011,0.0107466,0.0128989,0.0172825,0.0105464,0.013062,0.0149486,0.017222,0.0159753,0.0178163,0.020401,0.0223185,0.0267813,0.027488,0.0287408,0.0287013,0.0234552,0.0228795,0.0225706,0.0223062,0.0241187,0.0241829,0.0250688,0.0281552,0.0296588
01093,0.00435399,0.00449731,0.0046011,0.0107466,0.0128989,0.0172825,0.0105464,0.013062,0.0149486,0.017222,0.0159753,0.0178163,0.020401,0.0223185,0.0267813,0.027488,0.0287408,0.0287013,0.0234552,0.0228795,0.0225706,0.0223062,0.0241187,0.0241829,0.0250688,0.0281552,0.0296588
01095,0.00435399,0.00449731,0.0046011,0.0107466,0.0128989,0.0172825,0.0105464,0.013062,0.0149486,0.017222,0.0159753,0.0178163,0.020401,0.0223185,0.0267813,0.027488,0.0287408,0.0287013,0.0234552,0.0228795,0.0225706,0.0223062,0.0241187,0.0241829,0.0250688,0.0281552,0.0296588
01097,0.00435399,0.00449731,0.0046011,0.0107466,0.0128989,0.0172825,0.0105464,0.013062,0.0149486,0.017222,0.0159753,0.0178163,0.020401,0.0223185,0.0267813,0.027488,0.0287408,0.0287013,0.0234552,0.0228795,0.0225706,0.0223062,0.0241187,0.0241829,0.0250688,0.0281552,0.0296588
01099,0.00435399,0.00449731,0.0046011,0.0107466,0.0128989,0.0172825,0.0105464,0.013062,0.0149486,0.017222,0.0159753,0.0178163,0.020401,0.0223185,0.0267813,0.027488,0.0287408,0.0287013,0.0234552,0.0228795,0.0225706,0.0223062,0.0241187,0.0241829,0.0250688,0.0281552,0.0296588
01101,0.00435399,0.00449731,0.0046011,0.0107466,0.0128989,0.0172825,0.0105464,0.013062,0.0149486,0.017222,0.0159753,0.0178163,0.020401,0.0223185,0.0267813,0.027488,0.0287408,0.0287013,0.0234552,0.0228795,0.0225706,0.0223062,0.0241187,0.0241829,0.0250688,0.0281552,0.0296588
01103,0.00435399,0.00449731,0.0046011,0.0107466,0.0128989,0.0172825,0.0105464,0.013062,0.0149486,0.017222,0.0159753,0.0178163,0.020401,0.0223185,0.0267813,0.027488,0.0287408,0.0287013,0.0234552,0.0228795,0.0225706,0.0223062,0.0241187,0.0241829,0.0250688,0.0281552,0.0296588
01105,0.00435399,0.00449731,0.0046011,0.0107466,0.0128989,0.0172825,0.0105464,0.013062,0.0149486,0.017222,0.0159753,0.0178163,0.020401,0.0223185,0.0267813,0.027488,0.0287408,0.0287013,0.0234552,0.0228795,0.0225706,0.0223062,0.0241187,0.0241829,0.0250688,0.0281552,0.0296588
01107,0.00435399,0.00449731,0.0046011,0.0107466,0.0128989,0.0172825,0.0105464,0.013062,0.0149486,0.017222,0.0159753,0.0178163,0.020401,0.0223185,0.0267813,0.027488,0.0287408,0.0287013,0.0234552,0.0228795,0.0225706,0.0223062,0.0241187,0.0241829,0.0250688,0.0281552,0.0296588
01109,0.00435399,0.00449731,0.0046011,0.0107466,0.0128989,0.0172825,0.0105464,0.013062,0.0149486,0.017222,0.0159753,0.0178163,0.020401,0.0223185,0.0267813,0.027488,0.0287408,0.0287013,0.0234552,0.0228795,0.0225706,0.0223062,0.0241187,0.0241829,0.0250688,0.0281552,0.0296588
01111,0.00435399,0.00449731,0.0046011,0.0107466,0.0128989,0.0172825,0.0105464,0.013062,0.0149486,0.017222,0.0159753,0.0178163,0.020401,0.0223185,0.0267813,0.027488,0.0287408,0.0287013,0.0234552,0.0228795,0.0225706,0.0223062,0.0241187,0.0241829,0.0250688,0.0281552,0.0296588
01113,0.00435399,0.00449731,0.0046011,0.0107466,0.0128989,0.0172825,0.0105464,0.013062,0.0149486,0.017222,0.0159753,0.0178163,0.020401,0.0223185,0.0267813,0.027488,0.0287408,0.0287013,0.0234552,0.0228795,0.0225706,0.0223062,0.0241187,0.0241829,0.0250688,0.0281552,0.0296588
01115,0.00435399,0.00449731,0.0046011,0.0107466,0.0128989,0.0172825,0.0105464,0.013062,0.0149486,0.017222,0.0159753,0.0178163,0.020401,0.0223185,0.0267813,0.027488,0.0287408,0.0287013,0.0234552,0.0228795,0.0225706,0.0223062,0.0241187,0.0241829,0.0250688,0.0281552,0.0296588
01117,0.00435399,0.00449731,0.0046011,0.0107466,0.0128989,0.0172825,0.0105464,0.013062,0.0149486,0.017222,0.0159753,0.0178163,0.020401,0.0223185,0.0267813,0.027488,0.0287408,0.0287013,0.0234552,0.0228795,0.0225706,0.0223062,0.0241187,0.0241829,0.0250688,0.0281552,0.0296588
01119,0.00435399,0.00449731,0.0046011,0.0107466,0.0128989,0.0172825,0.0105464,0.013062,0.0149486,0.017222,0.0159753,0.0178163,0.020401,0.0223185,0.0267813,0.027488,0.0287408,0.0287013,0.0234552,0.0228795,0.0225706,0.0223062,0.0241187,0.0241829,0.0250688,0.0281552,0.0296588
01121,0.00435399,0.00449731,0.0046011,0.0107466,0.0128989,0.0172825,0.0105464,0.013062,0.0149486,0.017222,0.0159753,0.0178163,0.020401,0.0223185,0.0267813,0.027488,0.0287408,0.0287013,0.0234552,0.0228795,0.0225706,0.0223062,0.0241187,0.0241829,0.0250688,0.0281552,0.0296588
01123,0.00435399,0.00449731,0.0046011,0.0107466,0.0128989,0.0172825,0.0105464,0.013062,0.0149486,0.017222,0.0159753,0.0178163,0.020401,0.0223185,0.0267813,0.027488,0.0287408,0.0287013,0.0234552,0.0228795,0.0225706,0.0223062,0.0241187,0.0241829,0.0250688,0.0281552,0.0296588
01125,0.00435399,0.00449731,0.0046011,0.0107466,0.0128989,0.0172825,0.0105464,0.013062,0.0149486,0.017222,0.0159753,0.0178163,0.020401,0.0223185,0.0267813,0.027488,0.0287408,0.0287013,0.0234552,0.0228795,0.0225706,0.0223062,0.0241187,0.0241829,0.0250688,0.0281552,0.0296588
01127,0.00435399,0.00449731,0.0046011,0.0107466,0.0128989,0.0172825,0.0105464,0.013062,0.0149486,0.017222,0.0159753,0.0178163,0.020401,0.0223185,0.0267813,0.027488,0.0287408,0.0287013,0.0234552,0.0228795,0.0225706,0.0223062,0.0241187,0.0241829,0.0250688,0.0281552,0.0296588
01129,0.00435399,0.00449731,0.0046011,0.0107466,0.0128989,0.0172825,0.0105464,0.013062,0.0149486,0.017222,0.0159753,0.0178163,0.020401,0.0223185,0.0267813,0.027488,0.0287408,0.0287013,0.0234552,0.0228795,0.0225706,0.0223062,0.0241187,0.0241829,0.0250688,0.0281552,0.0296588
01131,0.00435399,0.00449731,0.0046011,0.0107466,0.0128989,0.0172825,0.0105464,0.013062,0.0149486,0.017222,0.0159753,0.0178163,0.020401,0.0223185,0.0267813,0.027488,0.0287408,0.0287013,0.0234552,0.0228795,0.0225706,0.0223062,0.0241187,0.0241829,0.0250688,0.0281552,0.0296588
01133,0.00435399,0.00449731,0.0046011,0.0107466,0.0128989,0.0172825,0.0105464,0.013062,0.0149486,0.017222,0.0159753,0.0178163,0.020401,0.0223185,0.0267813,0.027488,0.0287408,0.0287013,0.0234552,0.0228795,0.0225706,0.0223062,0.0241187,0.0241829,0.0250688,0.0281552,0.0296588
04001,0.00576002,0.00639261,0.0057279,0.00758613,0.00939247,0.0112631,0.00674103,0.00834968,0.00955556,0.0110085,0.0147374,0.016435,0.0188195,0.0205888,0.0247056,0.0253579,0.0265119,0.0264773,0.0212288,0.0207099,0.0204282,0.0201885,0.0194472,0.0194101,0.0201144,0.0225162,0.0237517
04003,0.00576002,0.00639261,0.0057279,0.00758613,0.00939247,0.0112631,0.00674103,0.00834968,0.00955556,0.0110085,0.0147374,0.016435,0.0188195,0.0205888,0.0247056,0.0253579,0.0265119,0.0264773,0.0212288,0.0207099,0.0204282,0.0201885,0.0194472,0.0194101,0.0201144,0.0225162,0.0237517
04005,0.00576002,0.00639261,0.0057279,0.00758613,0.00939247,0.0112631,0.00674103,0.00834968,0.00955556,0.0110085,0.0147374,0.016435,0.0188195,0.0205888,0.0247056,0.0253579,0.0265119,0.0264773,0.0212288,0.0207099,0.0204282,0.0201885,0.0194472,0.0194101,0.0201144,0.0225162,0.0237517
04007,0.00576002,0.00639261,0.0057279,0.00758613,0.00939247,0.0112631,0.00674103,0.00834968,0.00955556,0.0110085,0.0147374,0.016435,0.0188195,0.0205888,0.0247056,0.0253579,0.0265119,0.0264773,0.0212288,0.0207099,0.0204282,0.0201885,0.0194472,0.0194101,0.0201144,0.0225162,0.0237517
04009,0.00576002,0.00639261,0.0057279,0.00758613,0.00939247,0.0112631,0.00674103,0.00834968,0.00955556,0.0110085,0.0147374,0.016435,0.0188195,0.0205888,0.0247056,0.0253579,0.0265119,0.0264773,0.0212288,0.0207099,0.0204282,0.0201885,0.0194472,0.0194101,0.0201144,0.0225162,0.0237517
04011,0.00576002,0.00639261,0.0057279,0.00758613,0.00939247,0.0112631,0.00674103,0.00834968,0.00955556,0.0110085,0.0147374,0.016435,0.0188195,0.0205888,0.0247056,0.0253579,0.0265119,0.0264773,0.0212288,0.0207099,0.0204282,0.0201885,0.0194472,0.0194101,0.0201144,0.0225162,0.0237517
04012,0.00576002,0.00639261,0.0057279,0.00758613,0.00939247,0.0112631,0.00674103,0.00834968,0.00955556,0.0110085,0.0147374,0.016435,0.0188195,0.0205888,0.0247056,0.0253579,0.0265119,0.0264773,0.0212288,0.0207099,0.0204282,0.0201885,0.0194472,0.0194101,0.0201144,0.0225162,0.0237517
04013,0.00576002,0.00639261,0.0057279,0.00758613,0.00939247,0.0112631,0.00674103,0.00834968,0.00955556,0.0110085,0.0147374,0.016435,0.0188195,0.0205888,0.0247056,0.0253579,0.0265119,0.0264773,0.0212288,0.0207099,0.0204282,0.0201885,0.0194472,0.0194101,0.0201144,0.0225162,0.0237517
04015,0.00576002,0.00639261,0.0057279,0.00758613,0.00939247,0.0112631,0.00674103,0.00834968,0.00955556,0.0110085,0.0147374,0.016435,0.0188195,0.0205888,0.0247056,0.0253579,0.0265119,0.0264773,0.0212288,0.0207099,0.0204282,0.0201885,0.0194472,0.0194101,0.0201144,0.0225162,0.0237517
04017,0.00576002,0.00639261,0.0057279,0.00758613,0.00939247,0.0112631,0.00674103,0.00834968,0.00955556,0.0110085,0.0147374,0.016435,0.0188195,0.0205888,0.0247056,0.0253579,0.0265119,0.0264773,0.0212288,0.0207099,0.0204282,0.0201885,0.0194472,0.0194101,0.0201144,0.0225162,0.0237517
04019,0.00576002,0.00639261,0.0057279,0.00758613,0.00939247,0.0112631,0.00674103,0.00834968,0.00955556,0.0110085,0.0147374,0.016435,0.0188195,0.0205888,0.0247056,0.0253579,0.0265119,0.0264773,0.0212288,0.0207099,0.0204282,0.0201885,0.0194472,0.0194101,0.0201144,0.0225162,0.0237517
04021,0.00576002,0.00639261,0.0057279,0.00758613,0.00939247,0.0112631,0.00674103,0.00834968,0.00955556,0.0110085,0.0147374,0.016435,0.0188195,0.0205888,0.0247056,0.0253579,0.0265119,0.0264773,0.0212288,0.0207099,0.0204282,0.0201885,0.0194472,0.0194101,0.0201144,0.0225162,0.0237517
04023,0.00576002,0.00639261,0.0057279,0.00758613,0.00939247,0.0112631,0.00674103,0.00834968,0.00955556,0.0110085,0.0147374,0.016435,0.0188195,0.0205888,0.0247056,0.0253579,0.0265119,0.0264773,0.0212288,0.0207099,0.0204282,0.0201885,0.0194472,0.0194101,0.0201144,0.0225162,0.0237517
04025,0.00576002,0.00639261,0.0057279,0.00758613,0.00939247,0.0112631,0.00674103,0.00834968,0.00955556,0.0110085,0.0147374,0.016435,0.0188195,0.0205888,0.0247056,0.0253579,0.0265119,0.0264773,0.0212288,0.0207099,0.0204282,0.0201885,0.0194472,0.0194101,0.0201144,0.0225162,0.0237517
04027,0.00576002,0.00639261,0.0057279,0.00758613,0.00939247,0.0112631,0.00674103,0.00834968,0.00955556,0.0110085,0.0147374,0.016435,0.0188195,0.0205888,0.0247056,0.0253579,0.0265119,0.0264773,0.0212288,0.0207099,0.0204282,0.0201885,0.0194472,0.0194101,0.0201144,0.0225162,0.0237517
05001,0.00454426,0.00465917,0.00469994,0.0109999,0.0133338,0.0170169,0.0113347,0.014038,0.016066,0.018509,0.0180078,0.0200822,0.0229956,0.0251578,0.0301888,0.0309845,0.0323967,0.0323522,0.024393,0.023795,0.0234725,0.0231982,0.0250474,0.0251034,0.026035,0.0292243,0.0307868
