fips,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
48141,5.36,5.52,5.79,5.28,5.34,5.59,5.74,5.95,6.09,6.44,6.93,7.4,7.51,7.67,8.12,8.54,8.8,9.24,10.23,9.81,10.25,10.13,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
48143,5.36,5.52,5.79,5.28,5.34,5.59,5.74,5.95,6.09,6.44,6.93,7.4,7.51,7.67,8.12,8.54,8.8,9.24,10.23,9.81,10.25,10.13,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
48145,5.36,5.52,5.79,5.28,5.34,5.59,5.74,5.95,6.09,6.44,6.93,7.4,7.51,7.67,8.12,8.54,8.8,9.24,10.23,9.81,10.25,10.13,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
48147,5.36,5.52,5.79,5.28,5.34,5.59,5.74,5.95,6.09,6.44,6.93,7.4,7.51,7.67,8.12,8.54,8.8,9.24,10.23,9.81,10.25,10.13,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
48149,5.36,5.52,5.79,5.28,5.34,5.59,5.74,5.95,6.09,6.44,6.93,7.4,7.51,7.67,8.12,8.54,8.8,9.24,10.23,9.81,10.25,10.13,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
48151,5.36,5.52,5.79,5.28,5.34,5.59,5.74,5.95,6.09,6.44,6.93,7.4,7.51,7.67,8.12,8.54,8.8,9.24,10.23,9.81,10.25,10.13,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
48153,5.36,5.52,5.79,5.28,5.34,5.59,5.74,5.95,6.09,6.44,6.93,7.4,7.51,7.67,8.12,8.54,8.8,9.24,10.23,9.81,10.25,10.13,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
48155,5.36,5.52,5.79,5.28,5.34,5.59,5.74,5.95,6.09,6.44,6.93,7.4,7.51,7.67,8.12,8.54,8.8,9.24,10.23,9.81,10.25,10.13,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
48157,5.36,5.52,5.79,5.28,5.34,5.59,5.74,5.95,6.09,6.44,6.93,7.4,7.51,7.67,8.12,8.54,8.8,9.24,10.23,9.81,10.25,10.13,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
48159,5.36,5.52,5.79,5.28,5.34,5.59,5.74,5.95,6.09,6.44,6.93,7.4,7.51,7.67,8.12,8.54,8.8,9.24,10.23,9.81,10.25,10.13,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
48161,5.36,5.52,5.79,5.28,5.34,5.59,5.74,5.95,6.09,6.44,6.93,7.4,7.51,7.67,8.12,8.54,8.8,9.24,10.23,9.81,10.25,10.13,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
48163,5.36,5.52,5.79,5.28,5.34,5.59,5.74,5.95,6.09,6.44,6.93,7.4,7.51,7.67,8.12,8.54,8.8,9.24,10.23,9.81,10.25,10.13,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
48165,5.36,5.52,5.79,5.28,5.34,5.59,5.74,5.95,6.09,6.44,6.93,7.4,7.51,7.67,8.12,8.54,8.8,9.24,10.23,9.81,10.25,10.13,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
48167,5.36,5.52,5.79,5.28,5.34,5.59,5.74,5.95,6.09,6.44,6.93,7.4,7.51,7.67,8.12,8.54,8.8,9.24,10.23,9.81,10.25,10.13,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
48169,5.36,5.52,5.79,5.28,5.34,5.59,5.74,5.95,6.09,6.44,6.93,7.4,7.51,7.67,8.12,8.54,8.8,9.24,10.23,9.81,10.25,10.13,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
48171,5.36,5.52,5.79,5.28,5.34,5.59,5.74,5.95,6.09,6.44,6.93,7.4,7.51,7.67,8.12,8.54,8.8,9.24,10.23,9.81,10.25,10.13,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
48173,5.36,5.52,5.79,5.28,5.34,5.59,5.74,5.95,6.09,6.44,6.93,7.4,7.51,7.67,8.12,8.54,8.8,9.24,10.23,9.81,10.25,10.13,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
48175,5.36,5.52,5.79,5.28,5.34,5.59,5.74,5.95,6.09,6.44,6.93,7.4,7.51,7.67,8.12,8.54,8.8,9.24,10.23,9.81,10.25,10.13,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
48177,5.36,5.52,5.79,5.28,5.34,5.59,5.74,5.95,6.09,6.44,6.93,7.4,7.51,7.67,8.12,8.54,8.8,9.24,10.23,9.81,10.25,10.13,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
48179,5.36,5.52,5.79,5.28,5.34,5.59,5.74,5.95,6.09,6.44,6.93,7.4,7.51,7.67,8.12,8.54,8.8,9.24,10.23,9.81,10.25,10.13,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
48181,5.36,5.52,5.79,5.28,5.34,5.59,5.74,5.95,6.09,6.44,6.93,7.4,7.51,7.67,8.12,8.54,8.8,9.24,10.23,9.81,10.25,10.13,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
48183,5.36,5.52,5.79,5.28,5.34,5.59,5.74,5.95,6.09,6.44,6.93,7.4,7.51,7.67,8.12,8.54,8.8,9.24,10.23,9.81,10.25,10.13,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
48185,5.36,5.52,5.79,5.28,5.34,5.59,5.74,5.95,6.09,6.44,6.93,7.4,7.51,7.67,8.12,8.54,8.8,9.24,10.23,9.81,10.25,10.13,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
48187,5.36,5.52,5.79,5.28,5.34,5.59,5.74,5.95,6.09,6.44,6.93,7.4,7.51,7.67,8.12,8.54,8.8,9.24,10.23,9.81,10.25,10.13,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
48189,5.36,5.52,5.79,5.28,5.34,5.59,5.74,5.95,6.09,6.44,6.93,7.4,7.51,7.67,8.12,8.54,8.8,9.24,10.23,9.81,10.25,10.13,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
48191,5.36,5.52,5.79,5.28,5.34,5.59,5.74,5.95,6.09,6.44,6.93,7.4,7.51,7.67,8.12,8.54,8.8,9.24,10.23,9.81,10.25,10.13,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
48193,5.36,5.52,5.79,5.28,5.34,5.59,5.74,5.95,6.09,6.44,6.93,7.4,7.51,7.67,8.12,8.54,8.8,9.24,10.23,9.81,10.25,10.13,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
48195,5.36,5.52,5.79,5.28,5.34,5.59,5.74,5.95,6.09,6.44,6.93,7.4,7.51,7.67,8.12,8.54,8.8,9.24,10.23,9.81,10.25,10.13,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
48197,5.36,5.52,5.79,5.28,5.34,5.59,5.74,5.95,6.09,6.44,6.93,7.4,7.51,7.67,8.12,8.54,8.8,9.24,10.23,9.81,10.25,10.13,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
48199,5.36,5.52,5.79,5.28,5.34,5.59,5.74,5.95,6.09,6.44,6.93,7.4,7.51,7.67,8.12,8.54,8.8,9.24,10.23,9.81,10.25,10.13,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
48201,5.36,5.52,5.79,5.28,5.34,5.59,5.74,5.95,6.09,6.44,6.93,7.4,7.51,7.67,8.12,8.54,8.8,9.24,10.23,9.81,10.25,10.13,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
48203,5.36,5.52,5.79,5.28,5.34,5.59,5.74,5.95,6.09,6.44,6.93,7.4,7.51,7.67,8.12,8.54,8.8,9.24,10.23,9.81,10.25,10.13,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
48205,5.36,5.52,5.79,5.28,5.34,5.59,5.74,5.95,6.09,6.44,6.93,7.4,7.51,7.67,8.12,8.54,8.8,9.24,10.23,9.81,10.25,10.13,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
48207,5.36,5.52,5.79,5.28,5.34,5.59,5.74,5.95,6.09,6.44,6.93,7.4,7.51,7.67,8.12,8.54,8.8,9.24,10.23,9.81,10.25,10.13,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
48209,5.36,5.52,5.79,5.28,5.34,5.59,5.74,5.95,6.09,6.44,6.93,7.4,7.51,7.67,8.12,8.54,8.8,9.24,10.23,9.81,10.25,10.13,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
48211,5.36,5.52,5.79,5.28,5.34,5.59,5.74,5.95,6.09,6.44,6.93,7.4,7.51,7.67,8.12,8.54,8.8,9.24,10.23,9.81,10.25,10.13,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
48213,5.36,5.52,5.79,5.28,5.34,5.59,5.74,5.95,6.09,6.44,6.93,7.4,7.51,7.67,8.12,8.54,8.8,9.24,10.23,9.81,10.25,10.13,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
48215,5.36,5.52,5.79,5.28,5.34,5.59,5.74,5.95,6.09,6.44,6.93,7.4,7.51,7.67,8.12,8.54,8.8,9.24,10.23,9.81,10.25,10.13,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
48217,5.36,5.52,5.79,5.28,5.34,5.59,5.74,5.95,6.09,6.44,6.93,7.4,7.51,7.67,8.12,8.54,8.8,9.24,10.23,9.81,10.25,10.13,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
48219,5.36,5.52,5.79,5.28,5.34,5.59,5.74,5.95,6.09,6.44,6.93,7.4,7.51,7.67,8.12,8.54,8.8,9.24,10.23,9.81,10.25,10.13,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
48221,5.36,5.52,5.79,5.28,5.34,5.59,5.74,5.95,6.09,6.44,6.93,7.4,7.51,7.67,8.12,8.54,8.8,9.24,10.23,9.81,10.25,10.13,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
48223,5.36,5.52,5.79,5.28,5.34,5.59,5.74,5.95,6.09,6.44,6.93,7.4,7.51,7.67,8.12,8.54,8.8,9.24,10.23,9.81,10.25,10.13,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
48225,5.36,5.52,5.79,5.28,5.34,5.59,5.74,5.95,6.09,6.44,6.93,7.4,7.51,7.67,8.12,8.54,8.8,9.24,10.23,9.81,10.25,10.13,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
48227,5.36,5.52,5.79,5.28,5.34,5.59,5.74,5.95,6.09,6.44,6.93,7.4,7.51,7.67,8.12,8.54,8.8,9.24,10.23,9.81,10.25,10.13,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
48229,5.36,5.52,5.79,5.28,5.34,5.59,5.74,5.95,6.09,6.44,6.93,7.4,7.51,7.67,8.12,8.54,8.8,9.24,10.23,9.81,10.25,10.13,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
48231,5.36,5.52,5.79,5.28,5.34,5.59,5.74,5.95,6.09,6.44,6.93,7.4,7.51,7.67,8.12,8.54,8.8,9.24,10.23,9.81,10.25,10.13,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
48233,5.36,5.52,5.79,5.28,5.34,5.59,5.74,5.95,6.09,6.44,6.93,7.4,7.51,7.67,8.12,8.54,8.8,9.24,10.23,9.81,10.25,10.13,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
48235,5.36,5.52,5.79,5.28,5.34,5.59,5.74,5.95,6.09,6.44,6.93,7.4,7.51,7.67,8.12,8.54,8.8,9.24,10.23,9.81,10.25,10.13,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
48237,5.36,5.52,5.79,5.28,5.34,5.59,5.74,5.95,6.09,6.44,6.93,7.4,7.51,7.67,8.12,8.54,8.8,9.24,10.23,9.81,10.25,10.13,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
48239,5.36,5.52,5.79,5.28,5.34,5.59,5.74,5.95,6.09,6.44,6.93,7.4,7.51,7.67,8.12,8.54,8.8,9.24,10.23,9.81,10.25,10.13,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
48241,5.36,5.52,5.79,5.28,5.34,5.59,5.74,5.95,6.09,6.44,6.93,7.4,7.51,7.67,8.12,8.54,8.8,9.24,10.23,9.81,10.25,10.13,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
48243,5.36,5.52,5.79,5.28,5.34,5.59,5.74,5.95,6.09,6.44,6.93,7.4,7.51,7.67,8.12,8.54,8.8,9.24,10.23,9.81,10.25,10.13,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
48245,5.36,5.52,5.79,5.28,5.34,5.59,5.74,5.95,6.09,6.44,6.93,7.4,7.51,7.67,8.12,8.54,8.8,9.24,10.23,9.81,10.25,10.13,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
48247,5.36,5.52,5.79,5.28,5.34,5.59,5.74,5.95,6.09,6.44,6.93,7.4,7.51,7.67,8.12,8.54,8.8,9.24,10.23,9.81,10.25,10.13,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
48249,5.36,5.52,5.79,5.28,5.34,5.59,5.74,5.95,6.09,6.44,6.93,7.4,7.51,7.67,8.12,8.54,8.8,9.24,10.23,9.81,10.25,10.13,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
48251,5.36,5.52,5.79,5.28,5.34,5.59,5.74,5.95,6.09,6.44,6.93,7.4,7.51,7.67,8.12,8.54,8.8,9.24,10.23,9.81,10.25,10.13,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
48253,5.36,5.52,5.79,5.28,5.34,5.59,5.74,5.95,6.09,6.44,6.93,7.4,7.51,7.67,8.12,8.54,8.8,9.24,10.23,9.81,10.25,10.13,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
48255,5.36,5.52,5.79,5.28,5.34,5.59,5.74,5.95,6.09,6.44,6.93,7.4,7.51,7.67,8.12,8.54,8.8,9.24,10.23,9.81,10.25,10.13,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
48257,5.36,5.52,5.79,5.28,5.34,5.59,5.74,5.95,6.09,6.44,6.93,7.4,7.51,7.67,8.12,8.54,8.8,9.24,10.23,9.81,10.25,10.13,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
48259,5.36,5.52,5.79,5.28,5.34,5.59,5.74,5.95,6.09,6.44,6.93,7.4,7.51,7.67,8.12,8.54,8.8,9.24,10.23,9.81,10.25,10.13,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
48261,5.36,5.52,5.79,5.28,5.34,5.59,5.74,5.95,6.09,6.44,6.93,7.4,7.51,7.67,8.12,8.54,8.8,9.24,10.23,9.81,10.25,10.13,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
48263,5.36,5.52,5.79,5.28,5.34,5.59,5.74,5.95,6.09,6.44,6.93,7.4,7.51,7.67,8.12,8.54,8.8,9.24,10.23,9.81,10.25,10.13,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
48265,5.36,5.52,5.79,5.28,5.34,5.59,5.74,5.95,6.09,6.44,6.93,7.4,7.51,7.67,8.12,8.54,8.8,9.24,10.23,9.81,10.25,10.13,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
48267,5.36,5.52,5.79,5.28,5.34,5.59,5.74,5.95,6.09,6.44,6.93,7.4,7.51,7.67,8.12,8.54,8.8,9.24,10.23,9.81,10.25,10.13,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
48269,5.36,5.52,5.79,5.28,5.34,5.59,5.74,5.95,6.09,6.44,6.93,7.4,7.51,7.67,8.12,8.54,8.8,9.24,10.23,9.81,10.25,10.13,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
48271,5.36,5.52,5.79,5.28,5.34,5.59,5.74,5.95,6.09,6.44,6.93,7.4,7.51,7.67,8.12,8.54,8.8,9.24,10.23,9.81,10.25,10.13,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
48273,5.36,5.52,5.79,5.28,5.34,5.59,5.74,5.95,6.09,6.44,6.93,7.4,7.51,7.67,8.12,8.54,8.8,9.24,10.23,9.81,10.25,10.13,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
48275,5.36,5.52,5.79,5.28,5.34,5.59,5.74,5.95,6.09,6.44,6.93,7.4,7.51,7.67,8.12,8.54,8.8,9.24,10.23,9.81,10.25,10.13,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
48277,5.36,5.52,5.79,5.28,5.34,5.59,5.74,5.95,6.09,6.44,6.93,7.4,7.51,7.67,8.12,8.54,8.8,9.24,10.23,9.81,10.25,10.13,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
48279,5.36,5.52,5.79,5.28,5.34,5.59,5.74,5.95,6.09,6.44,6.93,7.4,7.51,7.67,8.12,8.54,8.8,9.24,10.23,9.81,10.25,10.13,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
48281,5.36,5.52,5.79,5.28,5.34,5.59,5.74,5.95,6.09,6.44,6.93,7.4,7.51,7.67,8.12,8.54,8.8,9.24,10.23,9.81,10.25,10.13,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
48283,5.36,5.52,5.79,5.28,5.34,5.59,5.74,5.95,6.09,6.44,6.93,7.4,7.51,7.67,8.12,8.54,8.8,9.24,10.23,9.81,10.25,10.13,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
48285,5.36,5.52,5.79,5.28,5.34,5.59,5.74,5.95,6.09,6.44,6.93,7.4,7.51,7.67,8.12,8.54,8.8,9.24,10.23,9.81,10.25,10.13,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
48287,5.36,5.52,5.79,5.28,5.34,5.59,5.74,5.95,6.09,6.44,6.93,7.4,7.51,7.67,8.12,8.54,8.8,9.24,10.23,9.81,10.25,10.13,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
48289,5.36,5.52,5.79,5.28,5.34,5.59,5.74,5.95,6.09,6.44,6.93,7.4,7.51,7.67,8.12,8.54,8.8,9.24,10.23,9.81,10.25,10.13,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
48291,5.36,5.52,5.79,5.28,5.34,5.59,5.74,5.95,6.09,6.44,6.93,7.4,7.51,7.67,8.12,8.54,8.8,9.24,10.23,9.81,10.25,10.13,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
48293,5.36,5.52,5.79,5.28,5.34,5.59,5.74,5.95,6.09,6.44,6.93,7.4,7.51,7.67,8.12,8.54,8.8,9.24,10.23,9.81,10.25,10.13,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
48295,5.36,5.52,5.79,5.28,5.34,5.59,5.74,5.95,6.09,6.44,6.93,7.4,7.51,7.67,8.12,8.54,8.8,9.24,10.23,9.81,10.25,10.13,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
48297,5.36,5.52,5.79,5.28,5.34,5.59,5.74,5.95,6.09,6.44,6.93,7.4,7.51,7.67,8.12,8.54,8.8,9.24,10.23,9.81,10.25,10.13,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
48299,5.36,5.52,5.79,5.28,5.34,5.59,5.74,5.95,6.09,6.44,6.93,7.4,7.51,7.67,8.12,8.54,8.8,9.24,10.23,9.81,10.25,10.13,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
48301,5.36,5.52,5.79,5.28,5.34,5.59,5.74,5.95,6.09,6.44,6.93,7.4,7.51,7.67,8.12,8.54,8.8,9.24,10.23,9.81,10.25,10.13,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
48303,5.36,5.52,5.79,5.28,5.34,5.59,5.74,5.95,6.09,6.44,6.93,7.4,7.51,7.67,8.12,8.54,8.8,9.24,10.23,9.81,10.25,10.13,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
48305,5.36,5.52,5.79,5.28,5.34,5.59,5.74,5.95,6.09,6.44,6.93,7.4,7.51,7.67,8.12,8.54,8.8,9.24,10.23,9.81,10.25,10.13,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
48307,5.36,5.52,5.79,5.28,5.34,5.59,5.74,5.95,6.09,6.44,6.93,7.4,7.51,7.67,8.12,8.54,8.8,9.24,10.23,9.81,10.25,10.13,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
48309,5.36,5.52,5.79,5.28,5.34,5.59,5.74,5.95,6.09,6.44,6.93,7.4,7.51,7.67,8.12,8.54,8.8,9.24,10.23,9.81,10.25,10.13,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
48311,5.36,5.52,5.79,5.28,5.34,5.59,5.74,5.95,6.09,6.44,6.93,7.4,7.51,7.67,8.12,8.54,8.8,9.24,10.23,9.81,10.25,10.13,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
48313,5.36,5.52,5.79,5.28,5.34,5.59,5.74,5.95,6.09,6.44,6.93,7.4,7.51,7.67,8.12,8.54,8.8,9.24,10.23,9.81,10.25,10.13,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
48315,5.36,5.52,5.79,5.28,5.34,5.59,5.74,5.95,6.09,6.44,6.93,7.4,7.51,7.67,8.12,8.54,8.8,9.24,10.23,9.81,10.25,10.13,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
48317,5.36,5.52,5.79,5.28,5.34,5.59,5.74,5.95,6.09,6.44,6.93,7.4,7.51,7.67,8.12,8.54,8.8,9.24,10.23,9.81,10.25,10.13,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
48319,5.36,5.52,5.79,5.28,5.34,5.59,5.74,5.95,6.09,6.44,6.93,7.4,7.51,7.67,8.12,8.54,8.8,9.24,10.23,9.81,10.25,10.13,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
48321,5.36,5.52,5.79,5.28,5.34,5.59,5.74,5.95,6.09,6.44,6.93,7.4,7.51,7.67,8.12,8.54,8.8,9.24,10.23,9.81,10.25,10.13,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
48323,5.36,5.52,5.79,5.28,5.34,5.59,5.74,5.95,6.09,6.44,6.93,7.4,7.51,7.67,8.12,8.54,8.8,9.24,10.23,9.81,10.25,10.13,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
48325,5.36,5.52,5.79,5.28,5.34,5.59,5.74,5.95,6.09,6.44,6.93,7.4,7.51,7.67,8.12,8.54,8.8,9.24,10.23,9.81,10.25,10.13,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
48327,5.36,5.52,5.79,5.28,5.34,5.59,5.74,5.95,6.09,6.44,6.93,7.4,7.51,7.67,8.12,8.54,8.8,9.24,10.23,9.81,10.25,10.13,11.07,11.51,11.87,12.07,12.54,12.98,13.32,14.17,14.91,15.49,16.38,17.56,18.53,19.1
