fips,2017,2018,2019,2020,2021,2022,2023,2024
05047,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
05049,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
05051,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
05053,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
05055,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
05057,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
05059,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
05061,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
05063,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
05065,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
05067,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
05069,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
05071,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
05073,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
05075,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
05077,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
05079,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
05081,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
05083,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
05085,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
05087,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
05089,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
05091,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
05093,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
05095,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
05097,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
05099,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
05101,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
05103,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
05105,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
05107,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
05109,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
05111,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
05113,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
05115,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
05117,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
05119,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
05121,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
05123,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
05125,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
05127,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
05129,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
05131,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
