fips,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
28047,1.456,1.371,1.319,1.5,1.789,2.235,2.524,2.717,3.188,2.28,2.702,3.423,3.479,3.374,3.216,2.256,2.024,2.295,2.532,2.353,1.924,2.763,3.595,3.176
28049,1.456,1.371,1.319,1.5,1.789,2.235,2.524,2.717,3.188,2.28,2.702,3.423,3.479,3.374,3.216,2.256,2.024,2.295,2.532,2.353,1.924,2.763,3.595,3.176
28051,1.456,1.371,1.319,1.5,1.789,2.235,2.524,2.717,3.188,2.28,2.702,3.423,3.479,3.374,3.216,2.256,2.024,2.295,2.532,2.353,1.924,2.763,3.595,3.176
28053,1.456,1.371,1.319,1.5,1.789,2.235,2.524,2.717,3.188,2.28,2.702,3.423,3.479,3.374,3.216,2.256,2.024,2.295,2.532,2.353,1.924,2.763,3.595,3.176
28055,1.456,1.371,1.319,1.5,1.789,2.235,2.524,2.717,3.188,2.28,2.702,3.423,3.479,3.374,3.216,2.256,2.024,2.295,2.532,2.353,1.924,2.763,3.595,3.176
28057,1.456,1.371,1.319,1.5,1.789,2.235,2.524,2.717,3.188,2.28,2.702,3.423,3.479,3.374,3.216,2.256,2.024,2.295,2.532,2.353,1.924,2.763,3.595,3.176
28059,1.456,1.371,1.319,1.5,1.789,2.235,2.524,2.717,3.188,2.28,2.702,3.423,3.479,3.374,3.216,2.256,2.024,2.295,2.532,2.353,1.924,2.763,3.595,3.176
28061,1.456,1.371,1.319,1.5,1.789,2.235,2.524,2.717,3.188,2.28,2.702,3.423,3.479,3.374,3.216,2.256,2.024,2.295,2.532,2.353,1.924,2.763,3.595,3.176
28063,1.456,1.371,1.319,1.5,1.789,2.235,2.524,2.717,3.188,2.28,2.702,3.423,3.479,3.374,3.216,2.256,2.024,2.295,2.532,2.353,1.924,2.763,3.595,3.176
28065,1.456,1.371,1.319,1.5,1.789,2.235,2.524,2.717,3.188,2.28,2.702,3.423,3.479,3.374,3.216,2.256,2.024,2.295,2.532,2.353,1.924,2.763,3.595,3.176
28067,1.456,1.371,1.319,1.5,1.789,2.235,2.524,2.717,3.188,2.28,2.702,3.423,3.479,3.374,3.216,2.256,2.024,2.295,2.532,2.353,1.924,2.763,3.595,3.176
28069,1.456,1.371,1.319,1.5,1.789,2.235,2.524,2.717,3.188,2.28,2.702,3.423,3.479,3.374,3.216,2.256,2.024,2.295,2.532,2.353,1.924,2.763,3.595,3.176
28071,1.456,1.371,1.319,1.5,1.789,2.235,2.524,2.717,3.188,2.28,2.702,3.423,3.479,3.374,3.216,2.256,2.024,2.295,2.532,2.353,1.924,2.763,3.595,3.176
28073,1.456,1.371,1.319,1.5,1.789,2.235,2.524,2.717,3.188,2.28,2.702,3.423,3.479,3.374,3.216,2.256,2.024,2.295,2.532,2.353,1.924,2.763,3.595,3.176
28075,1.456,1.371,1.319,1.5,1.789,2.235,2.524,2.717,3.188,2.28,2.702,3.423,3.479,3.374,3.216,2.256,2.024,2.295,2.532,2.353,1.924,2.763,3.595,3.176
28077,1.456,1.371,1.319,1.5,1.789,2.235,2.524,2.717,3.188,2.28,2.702,3.423,3.479,3.374,3.216,2.256,2.024,2.295,2.532,2.353,1.924,2.763,3.595,3.176
28079,1.456,1.371,1.319,1.5,1.789,2.235,2.524,2.717,3.188,2.28,2.702,3.423,3.479,3.374,3.216,2.256,2.024,2.295,2.532,2.353,1.924,2.763,3.595,3.176
28081,1.456,1.371,1.319,1.5,1.789,2.235,2.524,2.717,3.188,2.28,2.702,3.423,3.479,3.374,3.216,2.256,2.024,2.295,2.532,2.353,1.924,2.763,3.595,3.176
28083,1.456,1.371,1.319,1.5,1.789,2.235,2.524,2.717,3.188,2.28,2.702,3.423,3.479,3.374,3.216,2.256,2.024,2.295,2.532,2.353,1.924,2.763,3.595,3.176
28085,1.456,1.371,1.319,1.5,1.789,2.235,2.524,2.717,3.188,2.28,2.702,3.423,3.479,3.374,3.216,2.256,2.024,2.295,2.532,2.353,1.924,2.763,3.595,3.176
28087,1.456,1.371,1.319,1.5,1.789,2.235,2.524,2.717,3.188,2.28,2.702,3.423,3.479,3.374,3.216,2.256,2.024,2.295,2.532,2.353,1.924,2.763,3.595,3.176
28089,1.456,1.371,1.319,1.5,1.789,2.235,2.524,2.717,3.188,2.28,2.702,3.423,3.479,3.374,3.216,2.256,2.024,2.295,2.532,2.353,1.924,2.763,3.595,3.176
28091,1.456,1.371,1.319,1.5,1.789,2.235,2.524,2.717,3.188,2.28,2.702,3.423,3.479,3.374,3.216,2.256,2.024,2.295,2.532,2.353,1.924,2.763,3.595,3.176
28093,1.456,1.371,1.319,1.5,1.789,2.235,2.524,2.717,3.188,2.28,2.702,3.423,3.479,3.374,3.216,2.256,2.024,2.295,2.532,2.353,1.924,2.763,3.595,3.176
28095,1.456,1.371,1.319,1.5,1.789,2.235,2.524,2.717,3.188,2.28,2.702,3.423,3.479,3.374,3.216,2.256,2.024,2.295,2.532,2.353,1.924,2.763,3.595,3.176
28097,1.456,1.371,1.319,1.5,1.789,2.235,2.524,2.717,3.188,2.28,2.702,3.423,3.479,3.374,3.216,2.256,2.024,2.295,2.532,2.353,1.924,2.763,3.595,3.176
28099,1.456,1.371,1.319,1.5,1.789,2.235,2.524,2.717,3.188,2.28,2.702,3.423,3.479,3.374,3.216,2.256,2.024,2.295,2.532,2.353,1.924,2.763,3.595,3.176
28101,1.456,1.371,1.319,1.5,1.789,2.235,2.524,2.717,3.188,2.28,2.702,3.423,3.479,3.374,3.216,2.256,2.024,2.295,2.532,2.353,1.924,2.763,3.595,3.176
28103,1.456,1.371,1.319,1.5,1.789,2.235,2.524,2.717,3.188,2.28,2.702,3.423,3.479,3.374,3.216,2.256,2.024,2.295,2.532,2.353,1.924,2.763,3.595,3.176
28105,1.456,1.371,1.319,1.5,1.789,2.235,2.524,2.717,3.188,2.28,2.702,3.423,3.479,3.374,3.216,2.256,2.024,2.295,2.532,2.353,1.924,2.763,3.595,3.176
28107,1.456,1.371,1.319,1.5,1.789,2.235,2.524,2.717,3.188,2.28,2.702,3.423,3.479,3.374,3.216,2.256,2.024,2.295,2.532,2.353,1.924,2.763,3.595,3.176
28109,1.456,1.371,1.319,1.5,1.789,2.235,2.524,2.717,3.188,2.28,2.702,3.423,3.479,3.374,3.216,2.256,2.024,2.295,2.532,2.353,1.924,2.763,3.595,3.176
28111,1.456,1.371,1.319,1.5,1.789,2.235,2.524,2.717,3.188,2.28,2.702,3.423,3.479,3.374,3.216,2.256,2.024,2.295,2.532,2.353,1.924,2.763,3.595,3.176
28113,1.456,1.371,1.319,1.5,1.789,2.235,2.524,2.717,3.188,2.28,2.702,3.423,3.479,3.374,3.216,2.256,2.024,2.295,2.532,2.353,1.924,2.763,3.595,3.176
28115,1.456,1.371,1.319,1.5,1.789,2.235,2.524,2.717,3.188,2.28,2.702,3.423,3.479,3.374,3.216,2.256,2.024,2.295,2.532,2.353,1.924,2.763,3.595,3.176
28117,1.456,1.371,1.319,1.5,1.789,2.235,2.524,2.717,3.188,2.28,2.702,3.423,3.479,3.374,3.216,2.256,2.024,2.295,2.532,2.353,1.924,2.763,3.595,3.176
28119,1.456,1.371,1.319,1.5,1.789,2.235,2.524,2.717,3.188,2.28,2.702,3.423,3.479,3.374,3.216,2.256,2.024,2.295,2.532,2.353,1.924,2.763,3.595,3.176
28121,1.456,1.371,1.319,1.5,1.789,2.235,2.524,2.717,3.188,2.28,2.702,3.423,3.479,3.374,3.216,2.256,2.024,2.295,2.532,2.353,1.924,2.763,3.595,3.176
28123,1.456,1.371,1.319,1.5,1.789,2.235,2.524,2.717,3.188,2.28,2.702,3.423,3.479,3.374,3.216,2.256,2.024,2.295,2.532,2.353,1.924,2.763,3.595,3.176
28125,1.456,1.371,1.319,1.5,1.789,2.235,2.524,2.717,3.188,2.28,2.702,3.423,3.479,3.374,3.216,2.256,2.024,2.295,2.532,2.353,1.924,2.763,3.595,3.176
28127,1.456,1.371,1.319,1.5,1.789,2.235,2.524,2.717,3.188,2.28,2.702,3.423,3.479,3.374,3.216,2.256,2.024,2.295,2.532,2.353,1.924,2.763,3.595,3.176
28129,1.456,1.371,1.319,1.5,1.789,2.235,2.524,2.717,3.188,2.28,2.702,3.423,3.479,3.374,3.216,2.256,2.024,2.295,2.532,2.353,1.924,2.763,3.595,3.176
28131,1.456,1.371,1.319,1.5,1.789,2.235,2.524,2.717,3.188,2.28,2.702,3.423,3.479,3.374,3.216,2.256,2.024,2.295,2.532,2.353,1.924,2.763,3.595,3.176
28133,1.456,1.371,1.319,1.5,1.789,2.235,2.524,2.717,3.188,2.28,2.702,3.423,3.479,3.374,3.216,2.256,2.024,2.295,2.532,2.353,1.924,2.763,3.595,3.176
28135,1.456,1.371,1.319,1.5,1.789,2.235,2.524,2.717,3.188,2.28,2.702,3.423,3.479,3.374,3.216,2.256,2.024,2.295,2.532,2.353,1.924,2.763,3.595,3.176
28137,1.456,1.371,1.319,1.5,1.789,2.235,2.524,2.717,3.188,2.28,2.702,3.423,3.479,3.374,3.216,2.256,2.024,2.295,2.532,2.353,1.924,2.763,3.595,3.176
28139,1.456,1.371,1.319,1.5,1.789,2.235,2.524,2.717,3.188,2.28,2.702,3.423,3.479,3.374,3.216,2.256,2.024,2.295,2.532,2.353,1.924,2.763,3.595,3.176
28141,1.456,1.371,1.319,1.5,1.789,2.235,2.524,2.717,3.188,2.28,2.702,3.423,3.479,3.374,3.216,2.256,2.024,2.295,2.532,2.353,1.924,2.763,3.595,3.176
28143,1.456,1.371,1.319,1.5,1.789,2.235,2.524,2.717,3.188,2.28,2.702,3.423,3.479,3.374,3.216,2.256,2.024,2.295,2.532,2.353,1.924,2.763,3.595,3.176
28145,1.456,1.371,1.319,1.5,1.789,2.235,2.524,2.717,3.188,2.28,2.702,3.423,3.479,3.374,3.216,2.256,2.024,2.295,2.532,2.353,1.924,2.763,3.595,3.176
28147,1.456,1.371,1.319,1.5,1.789,2.235,2.524,2.717,3.188,2.28,2.702,3.423,3.479,3.374,3.216,2.256,2.024,2.295,2.532,2.353,1.924,2.763,3.595,3.176
28149,1.456,1.371,1.319,1.5,1.789,2.235,2.524,2.717,3.188,2.28,2.702,3.423,3.479,3.374,3.216,2.256,2.024,2.295,2.532,2.353,1.924,2.763,3.595,3.176
28151,1.456,1.371,1.319,1.5,1.789,2.235,2.524,2.717,3.188,2.28,2.702,3.423,3.479,3.374,3.216,2.256,2.024,2.295,2.532,2.353,1.924,2.763,3.595,3.176
28153,1.456,1.371,1.319,1.5,1.789,2.235,2.524,2.717,3.188,2.28,2.702,3.423,3.479,3.374,3.216,2.256,2.024,2.295,2.532,2.353,1.924,2.763,3.595,3.176
28155,1.456,1.371,1.319,1.5,1.789,2.235,2.524,2.717,3.188,2.28,2.702,3.423,3.479,3.374,3.216,2.256,2.024,2.295,2.532,2.353,1.924,2.763,3.595,3.176
28157,1.456,1.371,1.319,1.5,1.789,2.235,2.524,2.717,3.188,2.28,2.702,3.423,3.479,3.374,3.216,2.256,2.024,2.295,2.532,2.353,1.924,2.763,3.595,3.176
28159,1.456,1.371,1.319,1.5,1.789,2.235,2.524,2.717,3.188,2.28,2.702,3.423,3.479,3.374,3.216,2.256,2.024,2.295,2.532,2.353,1.924,2.763,3.595,3.176
28161,1.456,1.371,1.319,1.5,1.789,2.235,2.524,2.717,3.188,2.28,2.702,3.423,3.479,3.374,3.216,2.256,2.024,2.295,2.532,2.353,1.924,2.763,3.595,3.176
28163,1.456,1.371,1.319,1.5,1.789,2.235,2.524,2.717,3.188,2.28,2.702,3.423,3.479,3.374,3.216,2.256,2.024,2.295,2.532,2.353,1.924,2.763,3.595,3.176
29001,1.504,1.447,1.365,1.548,1.831,2.248,2.547,2.816,3.225,2.342,2.779,3.532,3.605,3.515,3.36,2.411,2.143,2.405,2.667,2.541,2.085,2.944,3.876,3.437
29003,1.504,1.447,1.365,1.548,1.831,2.248,2.547,2.816,3.225,2.342,2.779,3.532,3.605,3.515,3.36,2.411,2.143,2.405,2.667,2.541,2.085,2.944,3.876,3.437
29005,1.504,1.447,1.365,1.548,1.831,2.248,2.547,2.816,3.225,2.342,2.779,3.532,3.605,3.515,3.36,2.411,2.143,2.405,2.667,2.541,2.085,2.944,3.876,3.437
29007,1.504,1.447,1.365,1.548,1.831,2.248,2.547,2.816,3.225,2.342,2.779,3.532,3.605,3.515,3.36,2.411,2.143,2.405,2.667,2.541,2.085,2.944,3.876,3.437
29009,1.504,1.447,1.365,1.548,1.831,2.248,2.547,2.816,3.225,2.342,2.779,3.532,3.605,3.515,3.36,2.411,2.143,2.405,2.667,2.541,2.085,2.944,3.876,3.437
29011,1.504,1.447,1.365,1.548,1.831,2.248,2.547,2.816,3.225,2.342,2.779,3.532,3.605,3.515,3.36,2.411,2.143,2.405,2.667,2.541,2.085,2.944,3.876,3.437
29013,1.504,1.447,1.365,1.548,1.831,2.248,2.547,2.816,3.225,2.342,2.779,3.532,3.605,3.515,3.36,2.411,2.143,2.405,2.667,2.541,2.085,2.944,3.876,3.437
29015,1.504,1.447,1.365,1.548,1.831,2.248,2.547,2.816,3.225,2.342,2.779,3.532,3.605,3.515,3.36,2.411,2.143,2.405,2.667,2.541,2.085,2.944,3.876,3.437
29017,1.504,1.447,1.365,1.548,1.831,2.248,2.547,2.816,3.225,2.342,2.779,3.532,3.605,3.515,3.36,2.411,2.143,2.405,2.667,2.541,2.085,2.944,3.876,3.437
29019,1.504,1.447,1.365,1.548,1.831,2.248,2.547,2.816,3.225,2.342,2.779,3.532,3.605,3.515,3.36,2.411,2.143,2.405,2.667,2.541,2.085,2.944,3.876,3.437
29021,1.504,1.447,1.365,1.548,1.831,2.248,2.547,2.816,3.225,2.342,2.779,3.532,3.605,3.515,3.36,2.411,2.143,2.405,2.667,2.541,2.085,2.944,3.876,3.437
29023,1.504,1.447,1.365,1.548,1.831,2.248,2.547,2.816,3.225,2.342,2.779,3.532,3.605,3.515,3.36,2.411,2.143,2.405,2.667,2.541,2.085,2.944,3.876,3.437
29025,1.504,1.447,1.365,1.548,1.831,2.248,2.547,2.816,3.225,2.342,2.779,3.532,3.605,3.515,3.36,2.411,2.143,2.405,2.667,2.541,2.085,2.944,3.876,3.437
29027,1.504,1.447,1.365,1.548,1.831,2.248,2.547,2.816,3.225,2.342,2.779,3.532,3.605,3.515,3.36,2.411,2.143,2.405,2.667,2.541,2.085,2.944,3.876,3.437
29029,1.504,1.447,1.365,1.548,1.831,2.248,2.547,2.816,3.225,2.342,2.779,3.532,3.605,3.515,3.36,2.411,2.143,2.405,2.667,2.541,2.085,2.944,3.876,3.437
29031,1.504,1.447,1.365,1.548,1.831,2.248,2.547,2.816,3.225,2.342,2.779,3.532,3.605,3.515,3.36,2.411,2.143,2.405,2.667,2.541,2.085,2.944,3.876,3.437
29033,1.504,1.447,1.365,1.548,1.831,2.248,2.547,2.816,3.225,2.342,2.779,3.532,3.605,3.515,3.36,2.411,2.143,2.405,2.667,2.541,2.085,2.944,3.876,3.437
29035,1.504,1.447,1.365,1.548,1.831,2.248,2.547,2.816,3.225,2.342,2.779,3.532,3.605,3.515,3.36,2.411,2.143,2.405,2.667,2.541,2.085,2.944,3.876,3.437
29037,1.504,1.447,1.365,1.548,1.831,2.248,2.547,2.816,3.225,2.342,2.779,3.532,3.605,3.515,3.36,2.411,2.143,2.405,2.667,2.541,2.085,2.944,3.876,3.437
29039,1.504,1.447,1.365,1.548,1.831,2.248,2.547,2.816,3.225,2.342,2.779,3.532,3.605,3.515,3.36,2.411,2.143,2.405,2.667,2.541,2.085,2.944,3.876,3.437
29041,1.504,1.447,1.365,1.548,1.831,2.248,2.547,2.816,3.225,2.342,2.779,3.532,3.605,3.515,3.36,2.411,2.143,2.405,2.667,2.541,2.085,2.944,3.876,3.437
29043,1.504,1.447,1.365,1.548,1.831,2.248,2.547,2.816,3.225,2.342,2.779,3.532,3.605,3.515,3.36,2.411,2.143,2.405,2.667,2.541,2.085,2.944,3.876,3.437
29045,1.504,1.447,1.365,1.548,1.831,2.248,2.547,2.816,3.225,2.342,2.779,3.532,3.605,3.515,3.36,2.411,2.143,2.405,2.667,2.541,2.085,2.944,3.876,3.437
29047,1.504,1.447,1.365,1.548,1.831,2.248,2.547,2.816,3.225,2.342,2.779,3.532,3.605,3.515,3.36,2.411,2.143,2.405,2.667,2.541,2.085,2.944,3.876,3.437
29049,1.504,1.447,1.365,1.548,1.831,2.248,2.547,2.816,3.225,2.342,2.779,3.532,3.605,3.515,3.36,2.411,2.143,2.405,2.667,2.541,2.085,2.944,3.876,3.437
29051,1.504,1.447,1.365,1.548,1.831,2.248,2.547,2.816,3.225,2.342,2.779,3.532,3.605,3.515,3.36,2.411,2.143,2.405,2.667,2.541,2.085,2.944,3.876,3.437
29053,1.504,1.447,1.365,1.548,1.831,2.248,2.547,2.816,3.225,2.342,2.779,3.532,3.605,3.515,3.36,2.411,2.143,2.405,2.667,2.541,2.085,2.944,3.876,3.437
29055,1.504,1.447,1.365,1.548,1.831,2.248,2.547,2.816,3.225,2.342,2.779,3.532,3.605,3.515,3.36,2.411,2.143,2.405,2.667,2.541,2.085,2.944,3.876,3.437
29057,1.504,1.447,1.365,1.548,1.831,2.248,2.547,2.816,3.225,2.342,2.779,3.532,3.605,3.515,3.36,2.411,2.143,2.405,2.667,2.541,2.085,2.944,3.876,3.437
29059,1.504,1.447,1.365,1.548,1.831,2.248,2.547,2.816,3.225,2.342,2.779,3.532,3.605,3.515,3.36,2.411,2.143,2.405,2.667,2.541,2.085,2.944,3.876,3.437
29061,1.504,1.447,1.365,1.548,1.831,2.248,2.547,2.816,3.225,2.342,2.779,3.532,3.605,3.515,3.36,2.411,2.143,2.405,2.667,2.541,2.085,2.944,3.876,3.437
29063,1.504,1.447,1.365,1.548,1.831,2.248,2.547,2.816,3.225,2.342,2.779,3.532,3.605,3.515,3.36,2.411,2.143,2.405,2.667,2.541,2.085,2.944,3.876,3.437
29065,1.504,1.447,1.365,1.548,1.831,2.248,2.547,2.816,3.225,2.342,2.779,3.532,3.605,3.515,3.36,2.411,2.143,2.405,2.667,2.541,2.085,2.944,3.876,3.437
29067,1.504,1.447,1.365,1.548,1.831,2.248,2.547,2.816,3.225,2.342,2.779,3.532,3.605,3.515,3.36,2.411,2.143,2.405,2.667,2.541,2.085,2.944,3.876,3.437
29069,1.504,1.447,1.365,1.548,1.831,2.248,2.547,2.816,3.225,2.342,2.779,3.532,3.605,3.515,3.36,2.411,2.143,2.405,2.667,2.541,2.085,2.944,3.876,3.437
29071,1.504,1.447,1.365,1.548,1.831,2.248,2.547,2.816,3.225,2.342,2.779,3.532,3.605,3.515,3.36,2.411,2.143,2.405,2.667,2.541,2.085,2.944,3.876,3.437
29073,1.504,1.447,1.365,1.548,1.831,2.248,2.547,2.816,3.225,2.342,2.779,3.532,3.605,3.515,3.36,2.411,2.143,2.405,2.667,2.541,2.085,2.944,3.876,3.437
29075,1.504,1.447,1.365,1.548,1.831,2.248,2.547,2.816,3.225,2.342,2.779,3.532,3.605,3.515,3.36,2.411,2.143,2.405,2.667,2.541,2.085,2.944,3.876,3.437
29077,1.504,1.447,1.365,1.548,1.831,2.248,2.547,2.816,3.225,2.342,2.779,3.532,3.605,3.515,3.36,2.411,2.143,2.405,2.667,2.541,2.085,2.944,3.876,3.437
29079,1.504,1.447,1.365,1.548,1.831,2.248,2.547,2.816,3.225,2.342,2.779,3.532,3.605,3.515,3.36,2.411,2.143,2.405,2.667,2.541,2.085,2.944,3.876,3.437
29081,1.504,1.447,1.365,1.548,1.831,2.248,2.547,2.816,3.225,2.342,2.779,3.532,3.605,3.515,3.36,2.411,2.143,2.405,2.667,2.541,2.085,2.944,3.876,3.437
29083,1.504,1.447,1.365,1.548,1.831,2.248,2.547,2.816,3.225,2.342,2.779,3.532,3.605,3.515,3.36,2.411,2.143,2.405,2.667,2.541,2.085,2.944,3.876,3.437
29085,1.504,1.447,1.365,1.548,1.831,2.248,2.547,2.816,3.225,2.342,2.779,3.532,3.605,3.515,3.36,2.411,2.143,2.405,2.667,2.541,2.085,2.944,3.876,3.437
29087,1.504,1.447,1.365,1.548,1.831,2.248,2.547,2.816,3.225,2.342,2.779,3.532,3.605,3.515,3.36,2.411,2.143,2.405,2.667,2.541,2.085,2.944,3.876,3.437
29089,1.504,1.447,1.365,1.548,1.831,2.248,2.547,2.816,3.225,2.342,2.779,3.532,3.605,3.515,3.36,2.411,2.143,2.405,2.667,2.541,2.085,2.944,3.876,3.437
29091,1.504,1.447,1.365,1.548,1.831,2.248,2.547,2.816,3.225,2.342,2.779,3.532,3.605,3.515,3.36,2.411,2.143,2.405,2.667,2.541,2.085,2.944,3.876,3.437
29093,1.504,1.447,1.365,1.548,1.831,2.248,2.547,2.816,3.225,2.342,2.779,3.532,3.605,3.515,3.36,2.411,2.143,2.405,2.667,2.541,2.085,2.944,3.876,3.437
29095,1.504,1.447,1.365,1.548,1.831,2.248,2.547,2.816,3.225,2.342,2.779,3.532,3.605,3.515,3.36,2.411,2.143,2.405,2.667,2.541,2.085,2.944,3.876,3.437
29097,1.504,1.447,1.365,1.548,1.831,2.248,2.547,2.816,3.225,2.342,2.779,3.532,3.605,3.515,3.36,2.411,2.143,2.405,2.667,2.541,2.085,2.944,3.876,3.437
29099,1.504,1.447,1.365,1.548,1.831,2.248,2.547,2.816,3.225,2.342,2.779,3.532,3.605,3.515,3.36,2.411,2.143,2.405,2.667,2.541,2.085,2.944,3.876,3.437
29101,1.504,1.447,1.365,1.548,1.831,2.248,2.547,2.816,3.225,2.342,2.779,3.532,3.605,3.515,3.36,2.411,2.143,2.405,2.667,2.541,2.085,2.944,3.876,3.437
29103,1.504,1.447,1.365,1.548,1.831,2.248,2.547,2.816,3.225,2.342,2.779,3.532,3.605,3.515,3.36,2.411,2.143,2.405,2.667,2.541,2.085,2.944,3.876,3.437
29105,1.504,1.447,1.365,1.548,1.831,2.248,2.547,2.816,3.225,2.342,2.779,3.532,3.605,3.515,3.36,2.411,2.143,2.405,2.667,2.541,2.085,2.944,3.876,3.437
29107,1.504,1.447,1.365,1.548,1.831,2.248,2.547,2.816,3.225,2.342,2.779,3.532,3.605,3.515,3.36,2.411,2.143,2.405,2.667,2.541,2.085,2.944,3.876,3.437
29109,1.504,1.447,1.365,1.548,1.831,2.248,2.547,2.816,3.225,2.342,2.779,3.532,3.605,3.515,3.36,2.411,2.143,2.405,2.667,2.541,2.085,2.944,3.876,3.437
29111,1.504,1.447,1.365,1.548,1.831,2.248,2.547,2.816,3.225,2.342,2.779,3.532,3.605,3.515,3.36,2.411,2.143,2.405,2.667,2.541,2.085,2.944,3.876,3.437
29113,1.504,1.447,1.365,1.548,1.831,2.248,2.547,2.816,3.225,2.342,2.779,3.532,3.605,3.515,3.36,2.411,2.143,2.405,2.667,2.541,2.085,2.944,3.876,3.437
29115,1.504,1.447,1.365,1.548,1.831,2.248,2.547,2.816,3.225,2.342,2.779,3.532,3.605,3.515,3.36,2.411,2.143,2.405,2.667,2.541,2.085,2.944,3.876,3.437
29117,1.504,1.447,1.365,1.548,1.831,2.248,2.547,2.816,3.225,2.342,2.779,3.532,3.605,3.515,3.36,2.411,2.143,2.405,2.667,2.541,2.085,2.944,3.876,3.437
29119,1.504,1.447,1.365,1.548,1.831,2.248,2.547,2.816,3.225,2.342,2.779,3.532,3.605,3.515,3.36,2.411,2.143,2.405,2.667,2.541,2.085,2.944,3.876,3.437
29121,1.504,1.447,1.365,1.548,1.831,2.248,2.547,2.816,3.225,2.342,2.779,3.532,3.605,3.515,3.36,2.411,2.143,2.405,2.667,2.541,2.085,2.944,3.876,3.437
29123,1.504,1.447,1.365,1.548,1.831,2.248,2.547,2.816,3.225,2.342,2.779,3.532,3.605,3.515,3.36,2.411,2.143,2.405,2.667,2.541,2.085,2.944,3.876,3.437
29125,1.504,1.447,1.365,1.548,1.831,2.248,2.547,2.816,3.225,2.342,2.779,3.532,3.605,3.515,3.36,2.411,2.143,2.405,2.667,2.541,2.085,2.944,3.876,3.437
29127,1.504,1.447,1.365,1.548,1.831,2.248,2.547,2.816,3.225,2.342,2.779,3.532,3.605,3.515,3.36,2.411,2.143,2.405,2.667,2.541,2.085,2.944,3.876,3.437
29129,1.504,1.447,1.365,1.548,1.831,2.248,2.547,2.816,3.225,2.342,2.779,3.532,3.605,3.515,3.36,2.411,2.143,2.405,2.667,2.541,2.085,2.944,3.876,3.437
29131,1.504,1.447,1.365,1.548,1.831,2.248,2.547,2.816,3.225,2.342,2.779,3.532,3.605,3.515,3.36,2.411,2.143,2.405,2.667,2.541,2.085,2.944,3.876,3.437
29133,1.504,1.447,1.365,1.548,1.831,2.248,2.547,2.816,3.225,2.342,2.779,3.532,3.605,3.515,3.36,2.411,2.143,2.405,2.667,2.541,2.085,2.944,3.876,3.437
29135,1.504,1.447,1.365,1.548,1.831,2.248,2.547,2.816,3.225,2.342,2.779,3.532,3.605,3.515,3.36,2.411,2.143,2.405,2.667,2.541,2.085,2.944,3.876,3.437
29137,1.504,1.447,1.365,1.548,1.831,2.248,2.547,2.816,3.225,2.342,2.779,3.532,3.605,3.515,3.36,2.411,2.143,2.405,2.667,2.541,2.085,2.944,3.876,3.437
29139,1.504,1.447,1.365,1.548,1.831,2.248,2.547,2.816,3.225,2.342,2.779,3.532,3.605,3.515,3.36,2.411,2.143,2.405,2.667,2.541,2.085,2.944,3.876,3.437
29141,1.504,1.447,1.365,1.548,1.831,2.248,2.547,2.816,3.225,2.342,2.779,3.532,3.605,3.515,3.36,2.411,2.143,2.405,2.667,2.541,2.085,2.944,3.876,3.437
29143,1.504,1.447,1.365,1.548,1.831,2.248,2.547,2.816,3.225,2.342,2.779,3.532,3.605,3.515,3.36,2.411,2.143,2.405,2.667,2.541,2.085,2.944,3.876,3.437
29145,1.504,1.447,1.365,1.548,1.831,2.248,2.547,2.816,3.225,2.342,2.779,3.532,3.605,3.515,3.36,2.411,2.143,2.405,2.667,2.541,2.085,2.944,3.876,3.437
29147,1.504,1.447,1.365,1.548,1.831,2.248,2.547,2.816,3.225,2.342,2.779,3.532,3.605,3.515,3.36,2.411,2.143,2.405,2.667,2.541,2.085,2.944,3.876,3.437
29149,1.504,1.447,1.365,1.548,1.831,2.248,2.547,2.816,3.225,2.342,2.779,3.532,3.605,3.515,3.36,2.411,2.143,2.405,2.667,2.541,2.085,2.944,3.876,3.437
29151,1.504,1.447,1.365,1.548,1.831,2.248,2.547,2.816,3.225,2.342,2.779,3.532,3.605,3.515,3.36,2.411,2.143,2.405,2.667,2.541,2.085,2.944,3.876,3.437
29153,1.504,1.447,1.365,1.548,1.831,2.248,2.547,2.816,3.225,2.342,2.779,3.532,3.605,3.515,3.36,2.411,2.143,2.405,2.667,2.541,2.085,2.944,3.876,3.437
29155,1.504,1.447,1.365,1.548,1.831,2.248,2.547,2.816,3.225,2.342,2.779,3.532,3.605,3.515,3.36,2.411,2.143,2.405,2.667,2.541,2.085,2.944,3.876,3.437
29157,1.504,1.447,1.365,1.548,1.831,2.248,2.547,2.816,3.225,2.342,2.779,3.532,3.605,3.515,3.36,2.411,2.143,2.405,2.667,2.541,2.085,2.944,3.876,3.437
29159,1.504,1.447,1.365,1.548,1.831,2.248,2.547,2.816,3.225,2.342,2.779,3.532,3.605,3.515,3.36,2.411,2.143,2.405,2.667,2.541,2.085,2.944,3.876,3.437
29161,1.504,1.447,1.365,1.548,1.831,2.248,2.547,2.816,3.225,2.342,2.779,3.532,3.605,3.515,3.36,2.411,2.143,2.405,2.667,2.541,2.085,2.944,3.876,3.437
