fips,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
28007,2.497667,2.297833,2.164167,2.375,2.476667,2.282,2.117833,2.641,2.948,2.8315,2.860667
28009,2.497667,2.297833,2.164167,2.375,2.476667,2.282,2.117833,2.641,2.948,2.8315,2.860667
28011,2.497667,2.297833,2.164167,2.375,2.476667,2.282,2.117833,2.641,2.948,2.8315,2.860667
28013,2.497667,2.297833,2.164167,2.375,2.476667,2.282,2.117833,2.641,2.948,2.8315,2.860667
28015,2.497667,2.297833,2.164167,2.375,2.476667,2.282,2.117833,2.641,2.948,2.8315,2.860667
28017,2.497667,2.297833,2.164167,2.375,2.476667,2.282,2.117833,2.641,2.948,2.8315,2.860667
28019,2.497667,2.297833,2.164167,2.375,2.476667,2.282,2.117833,2.641,2.948,2.8315,2.860667
28021,2.497667,2.297833,2.164167,2.375,2.476667,2.282,2.117833,2.641,2.948,2.8315,2.860667
28023,2.497667,2.297833,2.164167,2.375,2.476667,2.282,2.117833,2.641,2.948,2.8315,2.860667
28025,2.497667,2.297833,2.164167,2.375,2.476667,2.282,2.117833,2.641,2.948,2.8315,2.860667
28027,2.497667,2.297833,2.164167,2.375,2.476667,2.282,2.117833,2.641,2.948,2.8315,2.860667
28029,2.497667,2.297833,2.164167,2.375,2.476667,2.282,2.117833,2.641,2.948,2.8315,2.860667
28031,2.497667,2.297833,2.164167,2.375,2.476667,2.282,2.117833,2.641,2.948,2.8315,2.860667
28033,2.497667,2.297833,2.164167,2.375,2.476667,2.282,2.117833,2.641,2.948,2.8315,2.860667
28035,2.497667,2.297833,2.164167,2.375,2.476667,2.282,2.117833,2.641,2.948,2.8315,2.860667
28037,2.497667,2.297833,2.164167,2.375,2.476667,2.282,2.117833,2.641,2.948,2.8315,2.860667
28039,2.497667,2.297833,2.164167,2.375,2.476667,2.282,2.117833,2.641,2.948,2.8315,2.860667
28041,2.497667,2.297833,2.164167,2.375,2.476667,2.282,2.117833,2.641,2.948,2.8315,2.860667
28043,2.497667,2.297833,2.164167,2.375,2.476667,2.282,2.117833,2.641,2.948,2.8315,2.860667
28045,2.497667,2.297833,2.164167,2.375,2.476667,2.282,2.117833,2.641,2.948,2.8315,2.860667
28047,2.497667,2.297833,2.164167,2.375,2.476667,2.282,2.117833,2.641,2.948,2.8315,2.860667
28049,2.497667,2.297833,2.164167,2.375,2.476667,2.282,2.117833,2.641,2.948,2.8315,2.860667
28051,2.497667,2.297833,2.164167,2.375,2.476667,2.282,2.117833,2.641,2.948,2.8315,2.860667
28053,2.497667,2.297833,2.164167,2.375,2.476667,2.282,2.117833,2.641,2.948,2.8315,2.860667
28055,2.497667,2.297833,2.164167,2.375,2.476667,2.282,2.117833,2.641,2.948,2.8315,2.860667
28057,2.497667,2.297833,2.164167,2.375,2.476667,2.282,2.117833,2.641,2.948,2.8315,2.860667
28059,2.497667,2.297833,2.164167,2.375,2.476667,2.282,2.117833,2.641,2.948,2.8315,2.860667
28061,2.497667,2.297833,2.164167,2.375,2.476667,2.282,2.117833,2.641,2.948,2.8315,2.860667
28063,2.497667,2.297833,2.164167,2.375,2.476667,2.282,2.117833,2.641,2.948,2.8315,2.860667
28065,2.497667,2.297833,2.164167,2.375,2.476667,2.282,2.117833,2.641,2.948,2.8315,2.860667
28067,2.497667,2.297833,2.164167,2.375,2.476667,2.282,2.117833,2.641,2.948,2.8315,2.860667
28069,2.497667,2.297833,2.164167,2.375,2.476667,2.282,2.117833,2.641,2.948,2.8315,2.860667
28071,2.497667,2.297833,2.164167,2.375,2.476667,2.282,2.117833,2.641,2.948,2.8315,2.860667
28073,2.497667,2.297833,2.164167,2.375,2.476667,2.282,2.117833,2.641,2.948,2.8315,2.860667
28075,2.497667,2.297833,2.164167,2.375,2.476667,2.282,2.117833,2.641,2.948,2.8315,2.860667
28077,2.497667,2.297833,2.164167,2.375,2.476667,2.282,2.117833,2.641,2.948,2.8315,2.860667
28079,2.497667,2.297833,2.164167,2.375,2.476667,2.282,2.117833,2.641,2.948,2.8315,2.860667
28081,2.497667,2.297833,2.164167,2.375,2.476667,2.282,2.117833,2.641,2.948,2.8315,2.860667
28083,2.497667,2.297833,2.164167,2.375,2.476667,2.282,2.117833,2.641,2.948,2.8315,2.860667
28085,2.497667,2.297833,2.164167,2.375,2.476667,2.282,2.117833,2.641,2.948,2.8315,2.860667
28087,2.497667,2.297833,2.164167,2.375,2.476667,2.282,2.117833,2.641,2.948,2.8315,2.860667
28089,2.497667,2.297833,2.164167,2.375,2.476667,2.282,2.117833,2.641,2.948,2.8315,2.860667
28091,2.497667,2.297833,2.164167,2.375,2.476667,2.282,2.117833,2.641,2.948,2.8315,2.860667
28093,2.497667,2.297833,2.164167,2.375,2.476667,2.282,2.117833,2.641,2.948,2.8315,2.860667
28095,2.497667,2.297833,2.164167,2.375,2.476667,2.282,2.117833,2.641,2.948,2.8315,2.860667
28097,2.497667,2.297833,2.164167,2.375,2.476667,2.282,2.117833,2.641,2.948,2.8315,2.860667
28099,2.497667,2.297833,2.164167,2.375,2.476667,2.282,2.117833,2.641,2.948,2.8315,2.860667
28101,2.497667,2.297833,2.164167,2.375,2.476667,2.282,2.117833,2.641,2.948,2.8315,2.860667
28103,2.497667,2.297833,2.164167,2.375,2.476667,2.282,2.117833,2.641,2.948,2.8315,2.860667
28105,2.497667,2.297833,2.164167,2.375,2.476667,2.282,2.117833,2.641,2.948,2.8315,2.860667
28107,2.497667,2.297833,2.164167,2.375,2.476667,2.282,2.117833,2.641,2.948,2.8315,2.860667
28109,2.497667,2.297833,2.164167,2.375,2.476667,2.282,2.117833,2.641,2.948,2.8315,2.860667
28111,2.497667,2.297833,2.164167,2.375,2.476667,2.282,2.117833,2.641,2.948,2.8315,2.860667
28113,2.497667,2.297833,2.164167,2.375,2.476667,2.282,2.117833,2.641,2.948,2.8315,2.860667
28115,2.497667,2.297833,2.164167,2.375,2.476667,2.282,2.117833,2.641,2.948,2.8315,2.860667
28117,2.497667,2.297833,2.164167,2.375,2.476667,2.282,2.117833,2.641,2.948,2.8315,2.860667
28119,2.497667,2.297833,2.164167,2.375,2.476667,2.282,2.117833,2.641,2.948,2.8315,2.860667
28121,2.497667,2.297833,2.164167,2.375,2.476667,2.282,2.117833,2.641,2.948,2.8315,2.860667
28123,2.497667,2.297833,2.164167,2.375,2.476667,2.282,2.117833,2.641,2.948,2.8315,2.860667
28125,2.497667,2.297833,2.164167,2.375,2.476667,2.282,2.117833,2.641,2.948,2.8315,2.860667
28127,2.497667,2.297833,2.164167,2.375,2.476667,2.282,2.117833,2.641,2.948,2.8315,2.860667
28129,2.497667,2.297833,2.164167,2.375,2.476667,2.282,2.117833,2.641,2.948,2.8315,2.860667
28131,2.497667,2.297833,2.164167,2.375,2.476667,2.282,2.117833,2.641,2.948,2.8315,2.860667
28133,2.497667,2.297833,2.164167,2.375,2.476667,2.282,2.117833,2.641,2.948,2.8315,2.860667
28135,2.497667,2.297833,2.164167,2.375,2.476667,2.282,2.117833,2.641,2.948,2.8315,2.860667
28137,2.497667,2.297833,2.164167,2.375,2.476667,2.282,2.117833,2.641,2.948,2.8315,2.860667
28139,2.497667,2.297833,2.164167,2.375,2.476667,2.282,2.117833,2.641,2.948,2.8315,2.860667
28141,2.497667,2.297833,2.164167,2.375,2.476667,2.282,2.117833,2.641,2.948,2.8315,2.860667
28143,2.497667,2.297833,2.164167,2.375,2.476667,2.282,2.117833,2.641,2.948,2.8315,2.860667
28145,2.497667,2.297833,2.164167,2.375,2.476667,2.282,2.117833,2.641,2.948,2.8315,2.860667
28147,2.497667,2.297833,2.164167,2.375,2.476667,2.282,2.117833,2.641,2.948,2.8315,2.860667
28149,2.497667,2.297833,2.164167,2.375,2.476667,2.282,2.117833,2.641,2.948,2.8315,2.860667
28151,2.497667,2.297833,2.164167,2.375,2.476667,2.282,2.117833,2.641,2.948,2.8315,2.860667
28153,2.497667,2.297833,2.164167,2.375,2.476667,2.282,2.117833,2.641,2.948,2.8315,2.860667
28155,2.497667,2.297833,2.164167,2.375,2.476667,2.282,2.117833,2.641,2.948,2.8315,2.860667
28157,2.497667,2.297833,2.164167,2.375,2.476667,2.282,2.117833,2.641,2.948,2.8315,2.860667
28159,2.497667,2.297833,2.164167,2.375,2.476667,2.282,2.117833,2.641,2.948,2.8315,2.860667
28161,2.497667,2.297833,2.164167,2.375,2.476667,2.282,2.117833,2.641,2.948,2.8315,2.860667
28163,2.497667,2.297833,2.164167,2.375,2.476667,2.282,2.117833,2.641,2.948,2.8315,2.860667
29001,2.454333,1.648333,1.4925,1.835333,1.886667,1.684667,1.524167,2.127,2.372,2.118333,2.091
29003,2.454333,1.648333,1.4925,1.835333,1.886667,1.684667,1.524167,2.127,2.372,2.118333,2.091
29005,2.454333,1.648333,1.4925,1.835333,1.886667,1.684667,1.524167,2.127,2.372,2.118333,2.091
29007,2.454333,1.648333,1.4925,1.835333,1.886667,1.684667,1.524167,2.127,2.372,2.118333,2.091
29009,2.454333,1.648333,1.4925,1.835333,1.886667,1.684667,1.524167,2.127,2.372,2.118333,2.091
29011,2.454333,1.648333,1.4925,1.835333,1.886667,1.684667,1.524167,2.127,2.372,2.118333,2.091
29013,2.454333,1.648333,1.4925,1.835333,1.886667,1.684667,1.524167,2.127,2.372,2.118333,2.091
29015,2.454333,1.648333,1.4925,1.835333,1.886667,1.684667,1.524167,2.127,2.372,2.118333,2.091
29017,2.454333,1.648333,1.4925,1.835333,1.886667,1.684667,1.524167,2.127,2.372,2.118333,2.091
29019,2.454333,1.648333,1.4925,1.835333,1.886667,1.684667,1.524167,2.127,2.372,2.118333,2.091
29021,2.454333,1.648333,1.4925,1.835333,1.886667,1.684667,1.524167,2.127,2.372,2.118333,2.091
29023,2.454333,1.648333,1.4925,1.835333,1.886667,1.684667,1.524167,2.127,2.372,2.118333,2.091
29025,2.454333,1.648333,1.4925,1.835333,1.886667,1.684667,1.524167,2.127,2.372,2.118333,2.091
29027,2.454333,1.648333,1.4925,1.835333,1.886667,1.684667,1.524167,2.127,2.372,2.118333,2.091
29029,2.454333,1.648333,1.4925,1.835333,1.886667,1.684667,1.524167,2.127,2.372,2.118333,2.091
29031,2.454333,1.648333,1.4925,1.835333,1.886667,1.684667,1.524167,2.127,2.372,2.118333,2.091
29033,2.454333,1.648333,1.4925,1.835333,1.886667,1.684667,1.524167,2.127,2.372,2.118333,2.091
29035,2.454333,1.648333,1.4925,1.835333,1.886667,1.684667,1.524167,2.127,2.372,2.118333,2.091
29037,2.454333,1.648333,1.4925,1.835333,1.886667,1.684667,1.524167,2.127,2.372,2.118333,2.091
29039,2.454333,1.648333,1.4925,1.835333,1.886667,1.684667,1.524167,2.127,2.372,2.118333,2.091
29041,2.454333,1.648333,1.4925,1.835333,1.886667,1.684667,1.524167,2.127,2.372,2.118333,2.091
29043,2.454333,1.648333,1.4925,1.835333,1.886667,1.684667,1.524167,2.127,2.372,2.118333,2.091
29045,2.454333,1.648333,1.4925,1.835333,1.886667,1.684667,1.524167,2.127,2.372,2.118333,2.091
29047,2.454333,1.648333,1.4925,1.835333,1.886667,1.684667,1.524167,2.127,2.372,2.118333,2.091
29049,2.454333,1.648333,1.4925,1.835333,1.886667,1.684667,1.524167,2.127,2.372,2.118333,2.091
29051,2.454333,1.648333,1.4925,1.835333,1.886667,1.684667,1.524167,2.127,2.372,2.118333,2.091
29053,2.454333,1.648333,1.4925,1.835333,1.886667,1.684667,1.524167,2.127,2.372,2.118333,2.091
29055,2.454333,1.648333,1.4925,1.835333,1.886667,1.684667,1.524167,2.127,2.372,2.118333,2.091
29057,2.454333,1.648333,1.4925,1.835333,1.886667,1.684667,1.524167,2.127,2.372,2.118333,2.091
29059,2.454333,1.648333,1.4925,1.835333,1.886667,1.684667,1.524167,2.127,2.372,2.118333,2.091
29061,2.454333,1.648333,1.4925,1.835333,1.886667,1.684667,1.524167,2.127,2.372,2.118333,2.091
29063,2.454333,1.648333,1.4925,1.835333,1.886667,1.684667,1.524167,2.127,2.372,2.118333,2.091
29065,2.454333,1.648333,1.4925,1.835333,1.886667,1.684667,1.524167,2.127,2.372,2.118333,2.091
29067,2.454333,1.648333,1.4925,1.835333,1.886667,1.684667,1.524167,2.127,2.372,2.118333,2.091
29069,2.454333,1.648333,1.4925,1.835333,1.886667,1.684667,1.524167,2.127,2.372,2.118333,2.091
29071,2.454333,1.648333,1.4925,1.835333,1.886667,1.684667,1.524167,2.127,2.372,2.118333,2.091
29073,2.454333,1.648333,1.4925,1.835333,1.886667,1.684667,1.524167,2.127,2.372,2.118333,2.091
29075,2.454333,1.648333,1.4925,1.835333,1.886667,1.684667,1.524167,2.127,2.372,2.118333,2.091
29077,2.454333,1.648333,1.4925,1.835333,1.886667,1.684667,1.524167,2.127,2.372,2.118333,2.091
29079,2.454333,1.648333,1.4925,1.835333,1.886667,1.684667,1.524167,2.127,2.372,2.118333,2.091
29081,2.454333,1.648333,1.4925,1.835333,1.886667,1.684667,1.524167,2.127,2.372,2.118333,2.091
29083,2.454333,1.648333,1.4925,1.835333,1.886667,1.684667,1.524167,2.127,2.372,2.118333,2.091
29085,2.454333,1.648333,1.4925,1.835333,1.886667,1.684667,1.524167,2.127,2.372,2.118333,2.091
29087,2.454333,1.648333,1.4925,1.835333,1.886667,1.684667,1.524167,2.127,2.372,2.118333,2.091
29089,2.454333,1.648333,1.4925,1.835333,1.886667,1.684667,1.524167,2.127,2.372,2.118333,2.091
29091,2.454333,1.648333,1.4925,1.835333,1.886667,1.684667,1.524167,2.127,2.372,2.118333,2.091
29093,2.454333,1.648333,1.4925,1.835333,1.886667,1.684667,1.524167,2.127,2.372,2.118333,2.091
29095,2.454333,1.648333,1.4925,1.835333,1.886667,1.684667,1.524167,2.127,2.372,2.118333,2.091
29097,2.454333,1.648333,1.4925,1.835333,1.886667,1.684667,1.524167,2.127,2.372,2.118333,2.091
29099,2.454333,1.648333,1.4925,1.835333,1.886667,1.684667,1.524167,2.127,2.372,2.118333,2.091
29101,2.454333,1.648333,1.4925,1.835333,1.886667,1.684667,1.524167,2.127,2.372,2.118333,2.091
29103,2.454333,1.648333,1.4925,1.835333,1.886667,1.684667,1.524167,2.127,2.372,2.118333,2.091
29105,2.454333,1.648333,1.4925,1.835333,1.886667,1.684667,1.524167,2.127,2.372,2.118333,2.091
29107,2.454333,1.648333,1.4925,1.835333,1.886667,1.684667,1.524167,2.127,2.372,2.118333,2.091
29109,2.454333,1.648333,1.4925,1.835333,1.886667,1.684667,1.524167,2.127,2.372,2.118333,2.091
29111,2.454333,1.648333,1.4925,1.835333,1.886667,1.684667,1.524167,2.127,2.372,2.118333,2.091
29113,2.454333,1.648333,1.4925,1.835333,1.886667,1.684667,1.524167,2.127,2.372,2.118333,2.091
29115,2.454333,1.648333,1.4925,1.835333,1.886667,1.684667,1.524167,2.127,2.372,2.118333,2.091
29117,2.454333,1.648333,1.4925,1.835333,1.886667,1.684667,1.524167,2.127,2.372,2.118333,2.091
29119,2.454333,1.648333,1.4925,1.835333,1.886667,1.684667,1.524167,2.127,2.372,2.118333,2.091
29121,2.454333,1.648333,1.4925,1.835333,1.886667,1.684667,1.524167,2.127,2.372,2.118333,2.091
29123,2.454333,1.648333,1.4925,1.835333,1.886667,1.684667,1.524167,2.127,2.372,2.118333,2.091
29125,2.454333,1.648333,1.4925,1.835333,1.886667,1.684667,1.524167,2.127,2.372,2.118333,2.091
29127,2.454333,1.648333,1.4925,1.835333,1.886667,1.684667,1.524167,2.127,2.372,2.118333,2.091
29129,2.454333,1.648333,1.4925,1.835333,1.886667,1.684667,1.524167,2.127,2.372,2.118333,2.091
29131,2.454333,1.648333,1.4925,1.835333,1.886667,1.684667,1.524167,2.127,2.372,2.118333,2.091
29133,2.454333,1.648333,1.4925,1.835333,1.886667,1.684667,1.524167,2.127,2.372,2.118333,2.091
29135,2.454333,1.648333,1.4925,1.835333,1.886667,1.684667,1.524167,2.127,2.372,2.118333,2.091
29137,2.454333,1.648333,1.4925,1.835333,1.886667,1.684667,1.524167,2.127,2.372,2.118333,2.091
29139,2.454333,1.648333,1.4925,1.835333,1.886667,1.684667,1.524167,2.127,2.372,2.118333,2.091
29141,2.454333,1.648333,1.4925,1.835333,1.886667,1.684667,1.524167,2.127,2.372,2.118333,2.091
29143,2.454333,1.648333,1.4925,1.835333,1.886667,1.684667,1.524167,2.127,2.372,2.118333,2.091
29145,2.454333,1.648333,1.4925,1.835333,1.886667,1.684667,1.524167,2.127,2.372,2.118333,2.091
29147,2.454333,1.648333,1.4925,1.835333,1.886667,1.684667,1.524167,2.127,2.372,2.118333,2.091
29149,2.454333,1.648333,1.4925,1.835333,1.886667,1.684667,1.524167,2.127,2.372,2.118333,2.091
29151,2.454333,1.648333,1.4925,1.835333,1.886667,1.684667,1.524167,2.127,2.372,2.118333,2.091
29153,2.454333,1.648333,1.4925,1.835333,1.886667,1.684667,1.524167,2.127,2.372,2.118333,2.091
29155,2.454333,1.648333,1.4925,1.835333,1.886667,1.684667,1.524167,2.127,2.372,2.118333,2.091
29157,2.454333,1.648333,1.4925,1.835333,1.886667,1.684667,1.524167,2.127,2.372,2.118333,2.091
29159,2.454333,1.648333,1.4925,1.835333,1.886667,1.684667,1.524167,2.127,2.372,2.118333,2.091
29161,2.454333,1.648333,1.4925,1.835333,1.886667,1.684667,1.524167,2.127,2.372,2.118333,2.091
29163,2.454333,1.648333,1.4925,1.835333,1.886667,1.684667,1.524167,2.127,2.372,2.118333,2.091
29165,2.454333,1.648333,1.4925,1.835333,1.886667,1.684667,1.524167,2.127,2.372,2.118333,2.091
29167,2.454333,1.648333,1.4925,1.835333,1.886667,1.684667,1.524167,2.127,2.372,2.118333,2.091
29169,2.454333,1.648333,1.4925,1.835333,1.886667,1.684667,1.524167,2.127,2.372,2.118333,2.091
29171,2.454333,1.648333,1.4925,1.835333,1.886667,1.684667,1.524167,2.127,2.372,2.118333,2.091
29173,2.454333,1.648333,1.4925,1.835333,1.886667,1.684667,1.524167,2.127,2.372,2.118333,2.091
29175,2.454333,1.648333,1.4925,1.835333,1.886667,1.684667,1.524167,2.127,2.372,2.118333,2.091
29177,2.454333,1.648333,1.4925,1.835333,1.886667,1.684667,1.524167,2.127,2.372,2.118333,2.091
29179,2.454333,1.648333,1.4925,1.835333,1.886667,1.684667,1.524167,2.127,2.372,2.118333,2.091
29181,2.454333,1.648333,1.4925,1.835333,1.886667,1.684667,1.524167,2.127,2.372,2.118333,2.091
29183,2.454333,1.648333,1.4925,1.835333,1.886667,1.684667,1.524167,2.127,2.372,2.118333,2.091
29185,2.454333,1.648333,1.4925,1.835333,1.886667,1.684667,1.524167,2.127,2.372,2.118333,2.091
29186,2.454333,1.648333,1.4925,1.835333,1.886667,1.684667,1.524167,2.127,2.372,2.118333,2.091
29187,2.454333,1.648333,1.4925,1.835333,1.886667,1.684667,1.524167,2.127,2.372,2.118333,2.091
29189,2.454333,1.648333,1.4925,1.835333,1.886667,1.684667,1.524167,2.127,2.372,2.118333,2.091
29195,2.454333,1.648333,1.4925,1.835333,1.886667,1.684667,1.524167,2.127,2.372,2.118333,2.091
29197,2.454333,1.648333,1.4925,1.835333,1.886667,1.684667,1.524167,2.127,2.372,2.118333,2.091
29199,2.454333,1.648333,1.4925,1.835333,1.886667,1.684667,1.524167,2.127,2.372,2.118333,2.091
29201,2.454333,1.648333,1.4925,1.835333,1.886667,1.684667,1.524167,2.127,2.372,2.118333,2.091
29203,2.454333,1.648333,1.4925,1.835333,1.886667,1.684667,1.524167,2.127,2.372,2.118333,2.091
29205,2.454333,1.648333,1.4925,1.835333,1.886667,1.684667,1.524167,2.127,2.372,2.118333,2.091
29207,2.454333,1.648333,1.4925,1.835333,1.886667,1.684667,1.524167,2.127,2.372,2.118333,2.091
29209,2.454333,1.648333,1.4925,1.835333,1.886667,1.684667,1.524167,2.127,2.372,2.118333,2.091
29211,2.454333,1.648333,1.4925,1.835333,1.886667,1.684667,1.524167,2.127,2.372,2.118333,2.091
29213,2.454333,1.648333,1.4925,1.835333,1.886667,1.684667,1.524167,2.127,2.372,2.118333,2.091
29215,2.454333,1.648333,1.4925,1.835333,1.886667,1.684667,1.524167,2.127,2.372,2.118333,2.091
29217,2.454333,1.648333,1.4925,1.835333,1.886667,1.684667,1.524167,2.127,2.372,2.118333,2.091
29219,2.454333,1.648333,1.4925,1.835333,1.886667,1.684667,1.524167,2.127,2.372,2.118333,2.091
29221,2.454333,1.648333,1.4925,1.835333,1.886667,1.684667,1.524167,2.127,2.372,2.118333,2.091
29223,2.454333,1.648333,1.4925,1.835333,1.886667,1.684667,1.524167,2.127,2.372,2.118333,2.091
29225,2.454333,1.648333,1.4925,1.835333,1.886667,1.684667,1.524167,2.127,2.372,2.118333,2.091
29227,2.454333,1.648333,1.4925,1.835333,1.886667,1.684667,1.524167,2.127,2.372,2.118333,2.091
29229,2.454333,1.648333,1.4925,1.835333,1.886667,1.684667,1.524167,2.127,2.372,2.118333,2.091
29510,2.454333,1.648333,1.4925,1.835333,1.886667,1.684667,1.524167,2.127,2.372,2.118333,2.091
30001,2.141,1.944833,1.934167,2.313833,2.192667,1.918667,1.6645,2.229167,2.517333,2.350667,2.345
30003,2.141,1.944833,1.934167,2.313833,2.192667,1.918667,1.6645,2.229167,2.517333,2.350667,2.345
30005,2.141,1.944833,1.934167,2.313833,2.192667,1.918667,1.6645,2.229167,2.517333,2.350667,2.345
30007,2.141,1.944833,1.934167,2.313833,2.192667,1.918667,1.6645,2.229167,2.517333,2.350667,2.345
30009,2.141,1.944833,1.934167,2.313833,2.192667,1.918667,1.6645,2.229167,2.517333,2.350667,2.345
30011,2.141,1.944833,1.934167,2.313833,2.192667,1.918667,1.6645,2.229167,2.517333,2.350667,2.345
30013,2.141,1.944833,1.934167,2.313833,2.192667,1.918667,1.6645,2.229167,2.517333,2.350667,2.345
30015,2.141,1.944833,1.934167,2.313833,2.192667,1.918667,1.6645,2.229167,2.517333,2.350667,2.345
30017,2.141,1.944833,1.934167,2.313833,2.192667,1.918667,1.6645,2.229167,2.517333,2.350667,2.345
30019,2.141,1.944833,1.934167,2.313833,2.192667,1.918667,1.6645,2.229167,2.517333,2.350667,2.345
30021,2.141,1.944833,1.934167,2.313833,2.192667,1.918667,1.6645,2.229167,2.517333,2.350667,2.345
30023,2.141,1.944833,1.934167,2.313833,2.192667,1.918667,1.6645,2.229167,2.517333,2.350667,2.345
30025,2.141,1.944833,1.934167,2.313833,2.192667,1.918667,1.6645,2.229167,2.517333,2.350667,2.345
30027,2.141,1.944833,1.934167,2.313833,2.192667,1.918667,1.6645,2.229167,2.517333,2.350667,2.345
30029,2.141,1.944833,1.934167,2.313833,2.192667,1.918667,1.6645,2.229167,2.517333,2.350667,2.345
30031,2.141,1.944833,1.934167,2.313833,2.192667,1.918667,1.6645,2.229167,2.517333,2.350667,2.345
30033,2.141,1.944833,1.934167,2.313833,2.192667,1.918667,1.6645,2.229167,2.517333,2.350667,2.345
30035,2.141,1.944833,1.934167,2.313833,2.192667,1.918667,1.6645,2.229167,2.517333,2.350667,2.345
30037,2.141,1.944833,1.934167,2.313833,2.192667,1.918667,1.6645,2.229167,2.517333,2.350667,2.345
30039,2.141,1.944833,1.934167,2.313833,2.192667,1.918667,1.6645,2.229167,2.517333,2.350667,2.345
30041,2.141,1.944833,1.934167,2.313833,2.192667,1.918667,1.6645,2.229167,2.517333,2.350667,2.345
30043,2.141,1.944833,1.934167,2.313833,2.192667,1.918667,1.6645,2.229167,2.517333,2.350667,2.345
30045,2.141,1.944833,1.934167,2.313833,2.192667,1.918667,1.6645,2.229167,2.517333,2.350667,2.345
30047,2.141,1.944833,1.934167,2.313833,2.192667,1.918667,1.6645,2.229167,2.517333,2.350667,2.345
30049,2.141,1.944833,1.934167,2.313833,2.192667,1.918667,1.6645,2.229167,2.517333,2.350667,2.345
30051,2.141,1.944833,1.934167,2.313833,2.192667,1.918667,1.6645,2.229167,2.517333,2.350667,2.345
30053,2.141,1.944833,1.934167,2.313833,2.192667,1.918667,1.6645,2.229167,2.517333,2.350667,2.345
30055,2.141,1.944833,1.934167,2.313833,2.192667,1.918667,1.6645,2.229167,2.517333,2.350667,2.345
30057,2.141,1.944833,1.934167,2.313833,2.192667,1.918667,1.6645,2.229167,2.517333,2.350667,2.345
30059,2.141,1.944833,1.934167,2.313833,2.192667,1.918667,1.6645,2.229167,2.517333,2.350667,2.345
30061,2.141,1.944833,1.934167,2.313833,2.192667,1.918667,1.6645,2.229167,2.517333,2.350667,2.345
30063,2.141,1.944833,1.934167,2.313833,2.192667,1.918667,1.6645,2.229167,2.517333,2.350667,2.345
30065,2.141,1.944833,1.934167,2.313833,2.192667,1.918667,1.6645,2.229167,2.517333,2.350667,2.345
30067,2.141,1.944833,1.934167,2.313833,2.192667,1.918667,1.6645,2.229167,2.517333,2.350667,2.345
30069,2.141,1.944833,1.934167,2.313833,2.192667,1.918667,1.6645,2.229167,2.517333,2.350667,2.345
30071,2.141,1.944833,1.934167,2.313833,2.192667,1.918667,1.6645,2.229167,2.517333,2.350667,2.345
30073,2.141,1.944833,1.934167,2.313833,2.192667,1.918667,1.6645,2.229167,2.517333,2.350667,2.345
30075,2.141,1.944833,1.934167,2.313833,2.192667,1.918667,1.6645,2.229167,2.517333,2.350667,2.345
30077,2.141,1.944833,1.934167,2.313833,2.192667,1.918667,1.6645,2.229167,2.517333,2.350667,2.345
30079,2.141,1.944833,1.934167,2.313833,2.192667,1.918667,1.6645,2.229167,2.517333,2.350667,2.345
30081,2.141,1.944833,1.934167,2.313833,2.192667,1.918667,1.6645,2.229167,2.517333,2.350667,2.345
30083,2.141,1.944833,1.934167,2.313833,2.192667,1.918667,1.6645,2.229167,2.517333,2.350667,2.345
30085,2.141,1.944833,1.934167,2.313833,2.192667,1.918667,1.6645,2.229167,2.517333,2.350667,2.345
30087,2.141,1.944833,1.934167,2.313833,2.192667,1.918667,1.6645,2.229167,2.517333,2.350667,2.345
30089,2.141,1.944833,1.934167,2.313833,2.192667,1.918667,1.6645,2.229167,2.517333,2.350667,2.345
30091,2.141,1.944833,1.934167,2.313833,2.192667,1.918667,1.6645,2.229167,2.517333,2.350667,2.345
30093,2.141,1.944833,1.934167,2.313833,2.192667,1.918667,1.6645,2.229167,2.517333,2.350667,2.345
30095,2.141,1.944833,1.934167,2.313833,2.192667,1.918667,1.6645,2.229167,2.517333,2.350667,2.345
30097,2.141,1.944833,1.934167,2.313833,2.192667,1.918667,1.6645,2.229167,2.517333,2.350667,2.345
30099,2.141,1.944833,1.934167,2.313833,2.192667,1.918667,1.6645,2.229167,2.517333,2.350667,2.345
30101,2.141,1.944833,1.934167,2.313833,2.192667,1.918667,1.6645,2.229167,2.517333,2.350667,2.345
30103,2.141,1.944833,1.934167,2.313833,2.192667,1.918667,1.6645,2.229167,2.517333,2.350667,2.345
30105,2.141,1.944833,1.934167,2.313833,2.192667,1.918667,1.6645,2.229167,2.517333,2.350667,2.345
30107,2.141,1.944833,1.934167,2.313833,2.192667,1.918667,1.6645,2.229167,2.517333,2.350667,2.345
30109,2.141,1.944833,1.934167,2.313833,2.192667,1.918667,1.6645,2.229167,2.517333,2.350667,2.345
30111,2.141,1.944833,1.934167,2.313833,2.192667,1.918667,1.6645,2.229167,2.517333,2.350667,2.345
31001,2.454333,1.648333,1.4925,1.835333,1.886667,1.684667,1.524167,2.127,2.372,2.118333,2.091
31003,2.454333,1.648333,1.4925,1.835333,1.886667,1.684667,1.524167,2.127,2.372,2.118333,2.091
31005,2.454333,1.648333,1.4925,1.835333,1.886667,1.684667,1.524167,2.127,2.372,2.118333,2.091
31007,2.454333,1.648333,1.4925,1.835333,1.886667,1.684667,1.524167,2.127,2.372,2.118333,2.091
