fips,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
36083,0.00329144,0.00247352,0.00226101,0.00249576,0.00266379,0.00313082,0.00496187,0.00521392,0.00536465,0.0062913,0.00996822,0.00781099,0.00630859,0.00745022,0.00872528,0.00905888,0.00899216,0.00920961,0.00864868,0.00785794,0.00776157,0.0079296,0.00795679,0.00834968,0.00772451,0.00849548
36085,0.00329144,0.00247352,0.00226101,0.00249576,0.00266379,0.00313082,0.00496187,0.00521392,0.00536465,0.0062913,0.00996822,0.00781099,0.00630859,0.00745022,0.00872528,0.00905888,0.00899216,0.00920961,0.00864868,0.00785794,0.00776157,0.0079296,0.00795679,0.00834968,0.00772451,0.00849548
36087,0.00329144,0.00247352,0.00226101,0.00249576,0.00266379,0.00313082,0.00496187,0.00521392,0.00536465,0.0062913,0.00996822,0.00781099,0.00630859,0.00745022,0.00872528,0.00905888,0.00899216,0.00920961,0.00864868,0.00785794,0.00776157,0.0079296,0.00795679,0.00834968,0.00772451,0.00849548
36089,0.00329144,0.00247352,0.00226101,0.00249576,0.00266379,0.00313082,0.00496187,0.00521392,0.00536465,0.0062913,0.00996822,0.00781099,0.00630859,0.00745022,0.00872528,0.00905888,0.00899216,0.00920961,0.00864868,0.00785794,0.00776157,0.0079296,0.00795679,0.00834968,0.00772451,0.00849548
36091,0.00329144,0.00247352,0.00226101,0.00249576,0.00266379,0.00313082,0.00496187,0.00521392,0.00536465,0.0062913,0.00996822,0.00781099,0.00630859,0.00745022,0.00872528,0.00905888,0.00899216,0.00920961,0.00864868,0.00785794,0.00776157,0.0079296,0.00795679,0.00834968,0.00772451,0.00849548
36093,0.00329144,0.00247352,0.00226101,0.00249576,0.00266379,0.00313082,0.00496187,0.00521392,0.00536465,0.0062913,0.00996822,0.00781099,0.00630859,0.00745022,0.00872528,0.00905888,0.00899216,0.00920961,0.00864868,0.00785794,0.00776157,0.0079296,0.00795679,0.00834968,0.00772451,0.00849548
36095,0.00329144,0.00247352,0.00226101,0.00249576,0.00266379,0.00313082,0.00496187,0.00521392,0.00536465,0.0062913,0.00996822,0.00781099,0.00630859,0.00745022,0.00872528,0.00905888,0.00899216,0.00920961,0.00864868,0.00785794,0.00776157,0.0079296,0.00795679,0.00834968,0.00772451,0.00849548
36097,0.00329144,0.00247352,0.00226101,0.00249576,0.00266379,0.00313082,0.00496187,0.00521392,0.00536465,0.0062913,0.00996822,0.00781099,0.00630859,0.00745022,0.00872528,0.00905888,0.00899216,0.00920961,0.00864868,0.00785794,0.00776157,0.0079296,0.00795679,0.00834968,0.00772451,0.00849548
36099,0.00329144,0.00247352,0.00226101,0.00249576,0.00266379,0.00313082,0.00496187,0.00521392,0.00536465,0.0062913,0.00996822,0.00781099,0.00630859,0.00745022,0.00872528,0.00905888,0.00899216,0.00920961,0.00864868,0.00785794,0.00776157,0.0079296,0.00795679,0.00834968,0.00772451,0.00849548
36101,0.00329144,0.00247352,0.00226101,0.00249576,0.00266379,0.00313082,0.00496187,0.00521392,0.00536465,0.0062913,0.00996822,0.00781099,0.00630859,0.00745022,0.00872528,0.00905888,0.00899216,0.00920961,0.00864868,0.00785794,0.00776157,0.0079296,0.00795679,0.00834968,0.00772451,0.00849548
36103,0.00329144,0.00247352,0.00226101,0.00249576,0.00266379,0.00313082,0.00496187,0.00521392,0.00536465,0.0062913,0.00996822,0.00781099,0.00630859,0.00745022,0.00872528,0.00905888,0.00899216,0.00920961,0.00864868,0.00785794,0.00776157,0.0079296,0.00795679,0.00834968,0.00772451,0.00849548
36105,0.00329144,0.00247352,0.00226101,0.00249576,0.00266379,0.00313082,0.00496187,0.00521392,0.00536465,0.0062913,0.00996822,0.00781099,0.00630859,0.00745022,0.00872528,0.00905888,0.00899216,0.00920961,0.00864868,0.00785794,0.00776157,0.0079296,0.00795679,0.00834968,0.00772451,0.00849548
36107,0.00329144,0.00247352,0.00226101,0.00249576,0.00266379,0.00313082,0.00496187,0.00521392,0.00536465,0.0062913,0.00996822,0.00781099,0.00630859,0.00745022,0.00872528,0.00905888,0.00899216,0.00920961,0.00864868,0.00785794,0.00776157,0.0079296,0.00795679,0.00834968,0.00772451,0.00849548
36109,0.00329144,0.00247352,0.00226101,0.00249576,0.00266379,0.00313082,0.00496187,0.00521392,0.00536465,0.0062913,0.00996822,0.00781099,0.00630859,0.00745022,0.00872528,0.00905888,0.00899216,0.00920961,0.00864868,0.00785794,0.00776157,0.0079296,0.00795679,0.00834968,0.00772451,0.00849548
36111,0.00329144,0.00247352,0.00226101,0.00249576,0.00266379,0.00313082,0.00496187,0.00521392,0.00536465,0.0062913,0.00996822,0.00781099,0.00630859,0.00745022,0.00872528,0.00905888,0.00899216,0.00920961,0.00864868,0.00785794,0.00776157,0.0079296,0.00795679,0.00834968,0.00772451,0.00849548
36113,0.00329144,0.00247352,0.00226101,0.00249576,0.00266379,0.00313082,0.00496187,0.00521392,0.00536465,0.0062913,0.00996822,0.00781099,0.00630859,0.00745022,0.00872528,0.00905888,0.00899216,0.00920961,0.00864868,0.00785794,0.00776157,0.0079296,0.00795679,0.00834968,0.00772451,0.00849548
36115,0.00329144,0.00247352,0.00226101,0.00249576,0.00266379,0.00313082,0.00496187,0.00521392,0.00536465,0.0062913,0.00996822,0.00781099,0.00630859,0.00745022,0.00872528,0.00905888,0.00899216,0.00920961,0.00864868,0.00785794,0.00776157,0.0079296,0.00795679,0.00834968,0.00772451,0.00849548
36117,0.00329144,0.00247352,0.00226101,0.00249576,0.00266379,0.00313082,0.00496187,0.00521392,0.00536465,0.0062913,0.00996822,0.00781099,0.00630859,0.00745022,0.00872528,0.00905888,0.00899216,0.00920961,0.00864868,0.00785794,0.00776157,0.0079296,0.00795679,0.00834968,0.00772451,0.00849548
36119,0.00329144,0.00247352,0.00226101,0.00249576,0.00266379,0.00313082,0.00496187,0.00521392,0.00536465,0.0062913,0.00996822,0.00781099,0.00630859,0.00745022,0.00872528,0.00905888,0.00899216,0.00920961,0.00864868,0.00785794,0.00776157,0.0079296,0.00795679,0.00834968,0.00772451,0.00849548
36121,0.00329144,0.00247352,0.00226101,0.00249576,0.00266379,0.00313082,0.00496187,0.00521392,0.00536465,0.0062913,0.00996822,0.00781099,0.00630859,0.00745022,0.00872528,0.00905888,0.00899216,0.00920961,0.00864868,0.00785794,0.00776157,0.0079296,0.00795679,0.00834968,0.00772451,0.00849548
36123,0.00329144,0.00247352,0.00226101,0.00249576,0.00266379,0.00313082,0.00496187,0.00521392,0.00536465,0.0062913,0.00996822,0.00781099,0.00630859,0.00745022,0.00872528,0.00905888,0.00899216,0.00920961,0.00864868,0.00785794,0.00776157,0.0079296,0.00795679,0.00834968,0.00772451,0.00849548
37001,0.00405005,0.0035509,0.00349654,0.00300727,0.00314318,0.00381283,0.00194966,0.00199167,0.00209051,0.00241422,0.00395862,0.003457,0.00273545,0.00330874,0.00378812,0.00396851,0.0039092,0.00398334,0.00377082,0.00348665,0.00366457,0.00366457,0.00349901,0.00373376,0.00446766,0.00487538
37003,0.00405005,0.0035509,0.00349654,0.00300727,0.00314318,0.00381283,0.00194966,0.00199167,0.00209051,0.00241422,0.00395862,0.003457,0.00273545,0.00330874,0.00378812,0.00396851,0.0039092,0.00398334,0.00377082,0.00348665,0.00366457,0.00366457,0.00349901,0.00373376,0.00446766,0.00487538
37005,0.00405005,0.0035509,0.00349654,0.00300727,0.00314318,0.00381283,0.00194966,0.00199167,0.00209051,0.00241422,0.00395862,0.003457,0.00273545,0.00330874,0.00378812,0.00396851,0.0039092,0.00398334,0.00377082,0.00348665,0.00366457,0.00366457,0.00349901,0.00373376,0.00446766,0.00487538
37007,0.00405005,0.0035509,0.00349654,0.00300727,0.00314318,0.00381283,0.00194966,0.00199167,0.00209051,0.00241422,0.00395862,0.003457,0.00273545,0.00330874,0.00378812,0.00396851,0.0039092,0.00398334,0.00377082,0.00348665,0.00366457,0.00366457,0.00349901,0.00373376,0.00446766,0.00487538
37009,0.00405005,0.0035509,0.00349654,0.00300727,0.00314318,0.00381283,0.00194966,0.00199167,0.00209051,0.00241422,0.00395862,0.003457,0.00273545,0.00330874,0.00378812,0.00396851,0.0039092,0.00398334,0.00377082,0.00348665,0.00366457,0.00366457,0.00349901,0.00373376,0.00446766,0.00487538
37011,0.00405005,0.0035509,0.00349654,0.00300727,0.00314318,0.00381283,0.00194966,0.00199167,0.00209051,0.00241422,0.00395862,0.003457,0.00273545,0.00330874,0.00378812,0.00396851,0.0039092,0.00398334,0.00377082,0.00348665,0.00366457,0.00366457,0.00349901,0.00373376,0.00446766,0.00487538
37013,0.00405005,0.0035509,0.00349654,0.00300727,0.00314318,0.00381283,0.00194966,0.00199167,0.00209051,0.00241422,0.00395862,0.003457,0.00273545,0.00330874,0.00378812,0.00396851,0.0039092,0.00398334,0.00377082,0.00348665,0.00366457,0.00366457,0.00349901,0.00373376,0.00446766,0.00487538
37015,0.00405005,0.0035509,0.00349654,0.00300727,0.00314318,0.00381283,0.00194966,0.00199167,0.00209051,0.00241422,0.00395862,0.003457,0.00273545,0.00330874,0.00378812,0.00396851,0.0039092,0.00398334,0.00377082,0.00348665,0.00366457,0.00366457,0.00349901,0.00373376,0.00446766,0.00487538
37017,0.00405005,0.0035509,0.00349654,0.00300727,0.00314318,0.00381283,0.00194966,0.00199167,0.00209051,0.00241422,0.00395862,0.003457,0.00273545,0.00330874,0.00378812,0.00396851,0.0039092,0.00398334,0.00377082,0.00348665,0.00366457,0.00366457,0.00349901,0.00373376,0.00446766,0.00487538
37019,0.00405005,0.0035509,0.00349654,0.00300727,0.00314318,0.00381283,0.00194966,0.00199167,0.00209051,0.00241422,0.00395862,0.003457,0.00273545,0.00330874,0.00378812,0.00396851,0.0039092,0.00398334,0.00377082,0.00348665,0.00366457,0.00366457,0.00349901,0.00373376,0.00446766,0.00487538
37021,0.00405005,0.0035509,0.00349654,0.00300727,0.00314318,0.00381283,0.00194966,0.00199167,0.00209051,0.00241422,0.00395862,0.003457,0.00273545,0.00330874,0.00378812,0.00396851,0.0039092,0.00398334,0.00377082,0.00348665,0.00366457,0.00366457,0.00349901,0.00373376,0.00446766,0.00487538
37023,0.00405005,0.0035509,0.00349654,0.00300727,0.00314318,0.00381283,0.00194966,0.00199167,0.00209051,0.00241422,0.00395862,0.003457,0.00273545,0.00330874,0.00378812,0.00396851,0.0039092,0.00398334,0.00377082,0.00348665,0.00366457,0.00366457,0.00349901,0.00373376,0.00446766,0.00487538
37025,0.00405005,0.0035509,0.00349654,0.00300727,0.00314318,0.00381283,0.00194966,0.00199167,0.00209051,0.00241422,0.00395862,0.003457,0.00273545,0.00330874,0.00378812,0.00396851,0.0039092,0.00398334,0.00377082,0.00348665,0.00366457,0.00366457,0.00349901,0.00373376,0.00446766,0.00487538
37027,0.00405005,0.0035509,0.00349654,0.00300727,0.00314318,0.00381283,0.00194966,0.00199167,0.00209051,0.00241422,0.00395862,0.003457,0.00273545,0.00330874,0.00378812,0.00396851,0.0039092,0.00398334,0.00377082,0.00348665,0.00366457,0.00366457,0.00349901,0.00373376,0.00446766,0.00487538
37029,0.00405005,0.0035509,0.00349654,0.00300727,0.00314318,0.00381283,0.00194966,0.00199167,0.00209051,0.00241422,0.00395862,0.003457,0.00273545,0.00330874,0.00378812,0.00396851,0.0039092,0.00398334,0.00377082,0.00348665,0.00366457,0.00366457,0.00349901,0.00373376,0.00446766,0.00487538
37031,0.00405005,0.0035509,0.00349654,0.00300727,0.00314318,0.00381283,0.00194966,0.00199167,0.00209051,0.00241422,0.00395862,0.003457,0.00273545,0.00330874,0.00378812,0.00396851,0.0039092,0.00398334,0.00377082,0.00348665,0.00366457,0.00366457,0.00349901,0.00373376,0.00446766,0.00487538
37033,0.00405005,0.0035509,0.00349654,0.00300727,0.00314318,0.00381283,0.00194966,0.00199167,0.00209051,0.00241422,0.00395862,0.003457,0.00273545,0.00330874,0.00378812,0.00396851,0.0039092,0.00398334,0.00377082,0.00348665,0.00366457,0.00366457,0.00349901,0.00373376,0.00446766,0.00487538
37035,0.00405005,0.0035509,0.00349654,0.00300727,0.00314318,0.00381283,0.00194966,0.00199167,0.00209051,0.00241422,0.00395862,0.003457,0.00273545,0.00330874,0.00378812,0.00396851,0.0039092,0.00398334,0.00377082,0.00348665,0.00366457,0.00366457,0.00349901,0.00373376,0.00446766,0.00487538
37037,0.00405005,0.0035509,0.00349654,0.00300727,0.00314318,0.00381283,0.00194966,0.00199167,0.00209051,0.00241422,0.00395862,0.003457,0.00273545,0.00330874,0.00378812,0.00396851,0.0039092,0.00398334,0.00377082,0.00348665,0.00366457,0.00366457,0.00349901,0.00373376,0.00446766,0.00487538
37039,0.00405005,0.0035509,0.00349654,0.00300727,0.00314318,0.00381283,0.00194966,0.00199167,0.00209051,0.00241422,0.00395862,0.003457,0.00273545,0.00330874,0.00378812,0.00396851,0.0039092,0.00398334,0.00377082,0.00348665,0.00366457,0.00366457,0.00349901,0.00373376,0.00446766,0.00487538
37041,0.00405005,0.0035509,0.00349654,0.00300727,0.00314318,0.00381283,0.00194966,0.00199167,0.00209051,0.00241422,0.00395862,0.003457,0.00273545,0.00330874,0.00378812,0.00396851,0.0039092,0.00398334,0.00377082,0.00348665,0.00366457,0.00366457,0.00349901,0.00373376,0.00446766,0.00487538
37043,0.00405005,0.0035509,0.00349654,0.00300727,0.00314318,0.00381283,0.00194966,0.00199167,0.00209051,0.00241422,0.00395862,0.003457,0.00273545,0.00330874,0.00378812,0.00396851,0.0039092,0.00398334,0.00377082,0.00348665,0.00366457,0.00366457,0.00349901,0.00373376,0.00446766,0.00487538
37045,0.00405005,0.0035509,0.00349654,0.00300727,0.00314318,0.00381283,0.00194966,0.00199167,0.00209051,0.00241422,0.00395862,0.003457,0.00273545,0.00330874,0.00378812,0.00396851,0.0039092,0.00398334,0.00377082,0.00348665,0.00366457,0.00366457,0.00349901,0.00373376,0.00446766,0.00487538
37047,0.00405005,0.0035509,0.00349654,0.00300727,0.00314318,0.00381283,0.00194966,0.00199167,0.00209051,0.00241422,0.00395862,0.003457,0.00273545,0.00330874,0.00378812,0.00396851,0.0039092,0.00398334,0.00377082,0.00348665,0.00366457,0.00366457,0.00349901,0.00373376,0.00446766,0.00487538
37049,0.00405005,0.0035509,0.00349654,0.00300727,0.00314318,0.00381283,0.00194966,0.00199167,0.00209051,0.00241422,0.00395862,0.003457,0.00273545,0.00330874,0.00378812,0.00396851,0.0039092,0.00398334,0.00377082,0.00348665,0.00366457,0.00366457,0.00349901,0.00373376,0.00446766,0.00487538
37051,0.00405005,0.0035509,0.00349654,0.00300727,0.00314318,0.00381283,0.00194966,0.00199167,0.00209051,0.00241422,0.00395862,0.003457,0.00273545,0.00330874,0.00378812,0.00396851,0.0039092,0.00398334,0.00377082,0.00348665,0.00366457,0.00366457,0.00349901,0.00373376,0.00446766,0.00487538
37053,0.00405005,0.0035509,0.00349654,0.00300727,0.00314318,0.00381283,0.00194966,0.00199167,0.00209051,0.00241422,0.00395862,0.003457,0.00273545,0.00330874,0.00378812,0.00396851,0.0039092,0.00398334,0.00377082,0.00348665,0.00366457,0.00366457,0.00349901,0.00373376,0.00446766,0.00487538
37055,0.00405005,0.0035509,0.00349654,0.00300727,0.00314318,0.00381283,0.00194966,0.00199167,0.00209051,0.00241422,0.00395862,0.003457,0.00273545,0.00330874,0.00378812,0.00396851,0.0039092,0.00398334,0.00377082,0.00348665,0.00366457,0.00366457,0.00349901,0.00373376,0.00446766,0.00487538
37057,0.00405005,0.0035509,0.00349654,0.00300727,0.00314318,0.00381283,0.00194966,0.00199167,0.00209051,0.00241422,0.00395862,0.003457,0.00273545,0.00330874,0.00378812,0.00396851,0.0039092,0.00398334,0.00377082,0.00348665,0.00366457,0.00366457,0.00349901,0.00373376,0.00446766,0.00487538
37059,0.00405005,0.0035509,0.00349654,0.00300727,0.00314318,0.00381283,0.00194966,0.00199167,0.00209051,0.00241422,0.00395862,0.003457,0.00273545,0.00330874,0.00378812,0.00396851,0.0039092,0.00398334,0.00377082,0.00348665,0.00366457,0.00366457,0.00349901,0.00373376,0.00446766,0.00487538
37061,0.00405005,0.0035509,0.00349654,0.00300727,0.00314318,0.00381283,0.00194966,0.00199167,0.00209051,0.00241422,0.00395862,0.003457,0.00273545,0.00330874,0.00378812,0.00396851,0.0039092,0.00398334,0.00377082,0.00348665,0.00366457,0.00366457,0.00349901,0.00373376,0.00446766,0.00487538
37063,0.00405005,0.0035509,0.00349654,0.00300727,0.00314318,0.00381283,0.00194966,0.00199167,0.00209051,0.00241422,0.00395862,0.003457,0.00273545,0.00330874,0.00378812,0.00396851,0.0039092,0.00398334,0.00377082,0.00348665,0.00366457,0.00366457,0.00349901,0.00373376,0.00446766,0.00487538
37065,0.00405005,0.0035509,0.00349654,0.00300727,0.00314318,0.00381283,0.00194966,0.00199167,0.00209051,0.00241422,0.00395862,0.003457,0.00273545,0.00330874,0.00378812,0.00396851,0.0039092,0.00398334,0.00377082,0.00348665,0.00366457,0.00366457,0.00349901,0.00373376,0.00446766,0.00487538
37067,0.00405005,0.0035509,0.00349654,0.00300727,0.00314318,0.00381283,0.00194966,0.00199167,0.00209051,0.00241422,0.00395862,0.003457,0.00273545,0.00330874,0.00378812,0.00396851,0.0039092,0.00398334,0.00377082,0.00348665,0.00366457,0.00366457,0.00349901,0.00373376,0.00446766,0.00487538
37069,0.00405005,0.0035509,0.00349654,0.00300727,0.00314318,0.00381283,0.00194966,0.00199167,0.00209051,0.00241422,0.00395862,0.003457,0.00273545,0.00330874,0.00378812,0.00396851,0.0039092,0.00398334,0.00377082,0.00348665,0.00366457,0.00366457,0.00349901,0.00373376,0.00446766,0.00487538
37071,0.00405005,0.0035509,0.00349654,0.00300727,0.00314318,0.00381283,0.00194966,0.00199167,0.00209051,0.00241422,0.00395862,0.003457,0.00273545,0.00330874,0.00378812,0.00396851,0.0039092,0.00398334,0.00377082,0.00348665,0.00366457,0.00366457,0.00349901,0.00373376,0.00446766,0.00487538
37073,0.00405005,0.0035509,0.00349654,0.00300727,0.00314318,0.00381283,0.00194966,0.00199167,0.00209051,0.00241422,0.00395862,0.003457,0.00273545,0.00330874,0.00378812,0.00396851,0.0039092,0.00398334,0.00377082,0.00348665,0.00366457,0.00366457,0.00349901,0.00373376,0.00446766,0.00487538
37075,0.00405005,0.0035509,0.00349654,0.00300727,0.00314318,0.00381283,0.00194966,0.00199167,0.00209051,0.00241422,0.00395862,0.003457,0.00273545,0.00330874,0.00378812,0.00396851,0.0039092,0.00398334,0.00377082,0.00348665,0.00366457,0.00366457,0.00349901,0.00373376,0.00446766,0.00487538
37077,0.00405005,0.0035509,0.00349654,0.00300727,0.00314318,0.00381283,0.00194966,0.00199167,0.00209051,0.00241422,0.00395862,0.003457,0.00273545,0.00330874,0.00378812,0.00396851,0.0039092,0.00398334,0.00377082,0.00348665,0.00366457,0.00366457,0.00349901,0.00373376,0.00446766,0.00487538
37079,0.00405005,0.0035509,0.00349654,0.00300727,0.00314318,0.00381283,0.00194966,0.00199167,0.00209051,0.00241422,0.00395862,0.003457,0.00273545,0.00330874,0.00378812,0.00396851,0.0039092,0.00398334,0.00377082,0.00348665,0.00366457,0.00366457,0.00349901,0.00373376,0.00446766,0.00487538
37081,0.00405005,0.0035509,0.00349654,0.00300727,0.00314318,0.00381283,0.00194966,0.00199167,0.00209051,0.00241422,0.00395862,0.003457,0.00273545,0.00330874,0.00378812,0.00396851,0.0039092,0.00398334,0.00377082,0.00348665,0.00366457,0.00366457,0.00349901,0.00373376,0.00446766,0.00487538
37083,0.00405005,0.0035509,0.00349654,0.00300727,0.00314318,0.00381283,0.00194966,0.00199167,0.00209051,0.00241422,0.00395862,0.003457,0.00273545,0.00330874,0.00378812,0.00396851,0.0039092,0.00398334,0.00377082,0.00348665,0.00366457,0.00366457,0.00349901,0.00373376,0.00446766,0.00487538
37085,0.00405005,0.0035509,0.00349654,0.00300727,0.00314318,0.00381283,0.00194966,0.00199167,0.00209051,0.00241422,0.00395862,0.003457,0.00273545,0.00330874,0.00378812,0.00396851,0.0039092,0.00398334,0.00377082,0.00348665,0.00366457,0.00366457,0.00349901,0.00373376,0.00446766,0.00487538
37087,0.00405005,0.0035509,0.00349654,0.00300727,0.00314318,0.00381283,0.00194966,0.00199167,0.00209051,0.00241422,0.00395862,0.003457,0.00273545,0.00330874,0.00378812,0.00396851,0.0039092,0.00398334,0.00377082,0.00348665,0.00366457,0.00366457,0.00349901,0.00373376,0.00446766,0.00487538
37089,0.00405005,0.0035509,0.00349654,0.00300727,0.00314318,0.00381283,0.00194966,0.00199167,0.00209051,0.00241422,0.00395862,0.003457,0.00273545,0.00330874,0.00378812,0.00396851,0.0039092,0.00398334,0.00377082,0.00348665,0.00366457,0.00366457,0.00349901,0.00373376,0.00446766,0.00487538
37091,0.00405005,0.0035509,0.00349654,0.00300727,0.00314318,0.00381283,0.00194966,0.00199167,0.00209051,0.00241422,0.00395862,0.003457,0.00273545,0.00330874,0.00378812,0.00396851,0.0039092,0.00398334,0.00377082,0.00348665,0.00366457,0.00366457,0.00349901,0.00373376,0.00446766,0.00487538
37093,0.00405005,0.0035509,0.00349654,0.00300727,0.00314318,0.00381283,0.00194966,0.00199167,0.00209051,0.00241422,0.00395862,0.003457,0.00273545,0.00330874,0.00378812,0.00396851,0.0039092,0.00398334,0.00377082,0.00348665,0.00366457,0.00366457,0.00349901,0.00373376,0.00446766,0.00487538
37095,0.00405005,0.0035509,0.00349654,0.00300727,0.00314318,0.00381283,0.00194966,0.00199167,0.00209051,0.00241422,0.00395862,0.003457,0.00273545,0.00330874,0.00378812,0.00396851,0.0039092,0.00398334,0.00377082,0.00348665,0.00366457,0.00366457,0.00349901,0.00373376,0.00446766,0.00487538
37097,0.00405005,0.0035509,0.00349654,0.00300727,0.00314318,0.00381283,0.00194966,0.00199167,0.00209051,0.00241422,0.00395862,0.003457,0.00273545,0.00330874,0.00378812,0.00396851,0.0039092,0.00398334,0.00377082,0.00348665,0.00366457,0.00366457,0.00349901,0.00373376,0.00446766,0.00487538
37099,0.00405005,0.0035509,0.00349654,0.00300727,0.00314318,0.00381283,0.00194966,0.00199167,0.00209051,0.00241422,0.00395862,0.003457,0.00273545,0.00330874,0.00378812,0.00396851,0.0039092,0.00398334,0.00377082,0.00348665,0.00366457,0.00366457,0.00349901,0.00373376,0.00446766,0.00487538
37101,0.00405005,0.0035509,0.00349654,0.00300727,0.00314318,0.00381283,0.00194966,0.00199167,0.00209051,0.00241422,0.00395862,0.003457,0.00273545,0.00330874,0.00378812,0.00396851,0.0039092,0.00398334,0.00377082,0.00348665,0.00366457,0.00366457,0.00349901,0.00373376,0.00446766,0.00487538
37103,0.00405005,0.0035509,0.00349654,0.00300727,0.00314318,0.00381283,0.00194966,0.00199167,0.00209051,0.00241422,0.00395862,0.003457,0.00273545,0.00330874,0.00378812,0.00396851,0.0039092,0.00398334,0.00377082,0.00348665,0.00366457,0.00366457,0.00349901,0.00373376,0.00446766,0.00487538
37105,0.00405005,0.0035509,0.00349654,0.00300727,0.00314318,0.00381283,0.00194966,0.00199167,0.00209051,0.00241422,0.00395862,0.003457,0.00273545,0.00330874,0.00378812,0.00396851,0.0039092,0.00398334,0.00377082,0.00348665,0.00366457,0.00366457,0.00349901,0.00373376,0.00446766,0.00487538
37107,0.00405005,0.0035509,0.00349654,0.00300727,0.00314318,0.00381283,0.00194966,0.00199167,0.00209051,0.00241422,0.00395862,0.003457,0.00273545,0.00330874,0.00378812,0.00396851,0.0039092,0.00398334,0.00377082,0.00348665,0.00366457,0.00366457,0.00349901,0.00373376,0.00446766,0.00487538
37109,0.00405005,0.0035509,0.00349654,0.00300727,0.00314318,0.00381283,0.00194966,0.00199167,0.00209051,0.00241422,0.00395862,0.003457,0.00273545,0.00330874,0.00378812,0.00396851,0.0039092,0.00398334,0.00377082,0.00348665,0.00366457,0.00366457,0.00349901,0.00373376,0.00446766,0.00487538
37111,0.00405005,0.0035509,0.00349654,0.00300727,0.00314318,0.00381283,0.00194966,0.00199167,0.00209051,0.00241422,0.00395862,0.003457,0.00273545,0.00330874,0.00378812,0.00396851,0.0039092,0.00398334,0.00377082,0.00348665,0.00366457,0.00366457,0.00349901,0.00373376,0.00446766,0.00487538
37113,0.00405005,0.0035509,0.00349654,0.00300727,0.00314318,0.00381283,0.00194966,0.00199167,0.00209051,0.00241422,0.00395862,0.003457,0.00273545,0.00330874,0.00378812,0.00396851,0.0039092,0.00398334,0.00377082,0.00348665,0.00366457,0.00366457,0.00349901,0.00373376,0.00446766,0.00487538
37115,0.00405005,0.0035509,0.00349654,0.00300727,0.00314318,0.00381283,0.00194966,0.00199167,0.00209051,0.00241422,0.00395862,0.003457,0.00273545,0.00330874,0.00378812,0.00396851,0.0039092,0.00398334,0.00377082,0.00348665,0.00366457,0.00366457,0.00349901,0.00373376,0.00446766,0.00487538
37117,0.00405005,0.0035509,0.00349654,0.00300727,0.00314318,0.00381283,0.00194966,0.00199167,0.00209051,0.00241422,0.00395862,0.003457,0.00273545,0.00330874,0.00378812,0.00396851,0.0039092,0.00398334,0.00377082,0.00348665,0.00366457,0.00366457,0.00349901,0.00373376,0.00446766,0.00487538
37119,0.00405005,0.0035509,0.00349654,0.00300727,0.00314318,0.00381283,0.00194966,0.00199167,0.00209051,0.00241422,0.00395862,0.003457,0.00273545,0.00330874,0.00378812,0.00396851,0.0039092,0.00398334,0.00377082,0.00348665,0.00366457,0.00366457,0.00349901,0.00373376,0.00446766,0.00487538
37121,0.00405005,0.0035509,0.00349654,0.00300727,0.00314318,0.00381283,0.00194966,0.00199167,0.00209051,0.00241422,0.00395862,0.003457,0.00273545,0.00330874,0.00378812,0.00396851,0.0039092,0.00398334,0.00377082,0.00348665,0.00366457,0.00366457,0.00349901,0.00373376,0.00446766,0.00487538
37123,0.00405005,0.0035509,0.00349654,0.00300727,0.00314318,0.00381283,0.00194966,0.00199167,0.00209051,0.00241422,0.00395862,0.003457,0.00273545,0.00330874,0.00378812,0.00396851,0.0039092,0.00398334,0.00377082,0.00348665,0.00366457,0.00366457,0.00349901,0.00373376,0.00446766,0.00487538
37125,0.00405005,0.0035509,0.00349654,0.00300727,0.00314318,0.00381283,0.00194966,0.00199167,0.00209051,0.00241422,0.00395862,0.003457,0.00273545,0.00330874,0.00378812,0.00396851,0.0039092,0.00398334,0.00377082,0.00348665,0.00366457,0.00366457,0.00349901,0.00373376,0.00446766,0.00487538
37127,0.00405005,0.0035509,0.00349654,0.00300727,0.00314318,0.00381283,0.00194966,0.00199167,0.00209051,0.00241422,0.00395862,0.003457,0.00273545,0.00330874,0.00378812,0.00396851,0.0039092,0.00398334,0.00377082,0.00348665,0.00366457,0.00366457,0.00349901,0.00373376,0.00446766,0.00487538
37129,0.00405005,0.0035509,0.00349654,0.00300727,0.00314318,0.00381283,0.00194966,0.00199167,0.00209051,0.00241422,0.00395862,0.003457,0.00273545,0.00330874,0.00378812,0.00396851,0.0039092,0.00398334,0.00377082,0.00348665,0.00366457,0.00366457,0.00349901,0.00373376,0.00446766,0.00487538
37131,0.00405005,0.0035509,0.00349654,0.00300727,0.00314318,0.00381283,0.00194966,0.00199167,0.00209051,0.00241422,0.00395862,0.003457,0.00273545,0.00330874,0.00378812,0.00396851,0.0039092,0.00398334,0.00377082,0.00348665,0.00366457,0.00366457,0.00349901,0.00373376,0.00446766,0.00487538
