fips,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
1065,46.68367862,48.13007874,49.31239812,49.18672367,51.02838621,52.85091038,53.73686979,54.51594006,55.97310907,58.38869267,64.48499672,66.90202029,70.33406467,75.1663423,71.58572499,75.25071531,81.53603445,83.51151785,84.29255987,85.03242242,81.27505485,80.5671419,82.78098861,86.69154353,88.68843415,88.11408994,95.01906132,113.3500985,115.1743843
1067,46.68367862,48.13007874,49.31239812,49.18672367,51.02838621,52.85091038,53.73686979,54.51594006,55.97310907,58.38869267,64.48499672,66.90202029,70.33406467,75.1663423,71.58572499,75.25071531,81.53603445,83.51151785,84.29255987,85.03242242,81.27505485,80.5671419,82.78098861,86.69154353,88.68843415,88.11408994,95.01906132,113.3500985,115.1743843
1069,46.68367862,48.13007874,49.31239812,49.18672367,51.02838621,52.85091038,53.73686979,54.51594006,55.97310907,58.38869267,64.48499672,66.90202029,70.33406467,75.1663423,71.58572499,75.25071531,81.53603445,83.51151785,84.29255987,85.03242242,81.27505485,80.5671419,82.78098861,86.69154353,88.68843415,88.11408994,95.01906132,113.3500985,115.1743843
1071,46.68367862,48.13007874,49.31239812,49.18672367,51.02838621,52.85091038,53.73686979,54.51594006,55.97310907,58.38869267,64.48499672,66.90202029,70.33406467,75.1663423,71.58572499,75.25071531,81.53603445,83.51151785,84.29255987,85.03242242,81.27505485,80.5671419,82.78098861,86.69154353,88.68843415,88.11408994,95.01906132,113.3500985,115.1743843
1073,46.68367862,48.13007874,49.31239812,49.18672367,51.02838621,52.85091038,53.73686979,54.51594006,55.97310907,58.38869267,64.48499672,66.90202029,70.33406467,75.1663423,71.58572499,75.25071531,81.53603445,83.51151785,84.29255987,85.03242242,81.27505485,80.5671419,82.78098861,86.69154353,88.68843415,88.11408994,95.01906132,113.3500985,115.1743843
1075,46.68367862,48.13007874,49.31239812,49.18672367,51.02838621,52.85091038,53.73686979,54.51594006,55.97310907,58.38869267,64.48499672,66.90202029,70.33406467,75.1663423,71.58572499,75.25071531,81.53603445,83.51151785,84.29255987,85.03242242,81.27505485,80.5671419,82.78098861,86.69154353,88.68843415,88.11408994,95.01906132,113.3500985,115.1743843
1077,46.68367862,48.13007874,49.31239812,49.18672367,51.02838621,52.85091038,53.73686979,54.51594006,55.97310907,58.38869267,64.48499672,66.90202029,70.33406467,75.1663423,71.58572499,75.25071531,81.53603445,83.51151785,84.29255987,85.03242242,81.27505485,80.5671419,82.78098861,86.69154353,88.68843415,88.11408994,95.01906132,113.3500985,115.1743843
1079,46.68367862,48.13007874,49.31239812,49.18672367,51.02838621,52.85091038,53.73686979,54.51594006,55.97310907,58.38869267,64.48499672,66.90202029,70.33406467,75.1663423,71.58572499,75.25071531,81.53603445,83.51151785,84.29255987,85.03242242,81.27505485,80.5671419,82.78098861,86.69154353,88.68843415,88.11408994,95.01906132,113.3500985,115.1743843
1081,46.68367862,48.13007874,49.31239812,49.18672367,51.02838621,52.85091038,53.73686979,54.51594006,55.97310907,58.38869267,64.48499672,66.90202029,70.33406467,75.1663423,71.58572499,75.25071531,81.53603445,83.51151785,84.29255987,85.03242242,81.27505485,80.5671419,82.78098861,86.69154353,88.68843415,88.11408994,95.01906132,113.3500985,115.1743843
1083,46.68367862,48.13007874,49.31239812,49.18672367,51.02838621,52.85091038,53.73686979,54.51594006,55.97310907,58.38869267,64.48499672,66.90202029,70.33406467,75.1663423,71.58572499,75.25071531,81.53603445,83.51151785,84.29255987,85.03242242,81.27505485,80.5671419,82.78098861,86.69154353,88.68843415,88.11408994,95.01906132,113.3500985,115.1743843
